每股指标,摊薄每股收益_最新股数,0.077619,0.068556,0.052815,0.018809,0.048421,0.048796,0.038721,0.002059,0.018349,0.052848,0.037989,0.023606,-0.229501,-0.091133,-0.063792,0.000813,-0.642717,-0.284573,-0.31987,0.042566,0.241836,0.150901,0.097943,0.007305,0.22529,0.14233,0.118818,0.049053,0.194112,0.139581,0.113642,0.042304,0.171142,0.120812,0.08745,0.031251,0.132571,0.113815,0.080395,0.030206,0.136972,0.121763,0.085991,0.041904,0.16438,0.115109,0.083392,0.0431,0.158479,0.134486,0.093925,0.042774,0.175076,0.184582,0.124013,0.060278,0.213002,0.183266,0.105343,0.053155,0.181433,0.152174,0.091357,0.045499,0.160955,0.13638,0.090706,0.039267,0.168738,0.144161,0.102715,0.047037,0.186511,0.134306,0.112382
每股指标,摊薄每股净资产_期末股数,3.519581,3.474889,3.467094,3.437698,3.414028,3.437258,3.427546,3.382585,3.388866,3.418357,3.406827,3.541033,3.521372,3.650832,3.680071,3.732602,3.701415,4.087737,4.049055,4.453514,4.373841,4.279115,4.288175,4.190693,4.180564,4.066521,4.046449,3.94429,3.890625,3.862536,3.832006,3.83373,3.771572,3.911458,3.463365,3.398824,3.357324,3.314727,3.186457,2.930483,2.904725,2.877036,2.875332,2.840523,2.66979,2.590828,2.540763,2.558408,2.511454,2.47201,2.415145,2.432688,2.378933,2.350995,2.370509,2.353191,2.281506,2.255578,2.165142,2.168784,2.105679,2.123442,2.025107,1.851677,1.796882,1.788924,1.700259,1.69491,1.704685,,1.670682,,1.627166,1.383924,1.23814
每股指标,调整每股净资产_期末股数,2.048685,1.96506,1.958284,1.876811,1.864922,1.890328,1.869892,1.824565,1.826695,1.830955,1.822762,1.993442,1.968326,2.025731,2.045501,2.09613,2.068954,2.745117,2.689721,3.130746,3.002455,2.945046,2.941261,2.868437,3.006267,2.814511,2.81668,2.680932,2.716875,2.874881,2.85504,2.862678,2.814007,2.8859,2.714199,2.681801,2.63631,2.678383,2.720275,2.500771,2.468279,2.412988,2.422902,2.368442,2.215432,2.182504,2.118701,2.142651,2.100019,2.076545,2.014144,2.035687,1.980587,1.980925,2.008333,2.013112,1.968555,1.987204,1.893629,1.908366,1.845705,1.878709,1.777559,1.592669,1.535813,1.512668,1.449042,1.471043,1.471939,,1.457426,,1.42805,1.217828,1.098481
每股指标,每股净资产_最新股数,3.519581,3.474889,3.475948,3.446477,3.422747,3.446036,3.4363,3.391224,3.39752,3.427087,3.415527,3.550076,3.530365,3.660156,3.68947,3.742135,3.740918,4.131362,4.092268,4.501043,4.272864,4.173245,4.181206,4.086154,4.076278,3.965079,3.945491,3.737538,3.686598,3.659981,3.631051,3.632685,3.573786,3.380632,2.993348,2.937566,2.901698,2.864882,2.629588,2.418348,2.397091,2.374168,2.372709,2.343985,2.203096,2.137938,2.096625,2.111184,2.072438,2.039889,1.992965,2.007442,1.963083,1.940029,1.956132,1.94184,1.882687,1.861291,1.786664,1.789669,1.737595,1.752253,1.671108,1.490348,1.446246,1.43984,1.368477,1.364172,1.37204,,1.278443,,1.245143,1.059009,0.947452
每股指标,每股经营现金流,0.676692,0.105898,0.100653,-0.248407,1.132141,0.00238,-0.012988,-0.44495,0.500435,-0.266978,-0.277897,-0.592494,0.544474,-0.54669,-0.425096,-0.590808,-0.671973,-1.292924,-1.186496,-0.855492,0.309339,-0.848562,-1.057796,-0.784216,0.693295,-1.022605,-0.659488,-0.752251,0.064468,-0.969043,-0.780824,-0.592325,-0.51103,-0.781673,-0.53886,-0.543482,0.740769,-0.037608,-0.022984,-0.298924,0.597465,-0.056573,-0.153017,-0.288712,0.343967,-0.233799,-0.157616,-0.210889,0.559754,0.209269,0.080575,-0.295487,0.520299,-0.172037,-0.07647,-0.338022,0.072503,-0.181728,-0.262195,-0.27697,0.376423,0.184335,0.045084,-0.193858,0.554264,0.296459,0.236578,-0.027836,0.242261,,-0.064627,,0.305014,0.022316,-0.08658
每股指标,每股现金流量净额,-0.440234,-0.594969,-0.242971,-0.407223,-0.140224,-0.024452,0.267087,-0.30037,-0.353752,-0.654623,-0.516095,-0.578796,0.013079,-0.40334,-0.447024,-0.63584,-0.170227,-0.792308,-0.770078,-0.726351,0.251851,-0.862175,-0.910016,-0.501443,0.698852,-0.319329,-0.348321,-0.131589,0.636533,-0.080009,-0.025851,-0.400229,-0.592672,-0.808306,-0.490596,-0.217743,-0.282957,-0.243108,-0.651158,-0.578514,1.104578,0.791407,0.289713,0.061061,0.221505,0.028653,0.137225,-0.057365,0.020748,0.054598,0.171378,-0.094724,0.004892,-0.401005,-0.111832,-0.344009,-0.004746,-0.403894,-0.254375,-0.237736,0.215788,0.363152,0.31734,-0.071372,0.16888,0.011868,0.025304,-0.09707,-0.025554,,-0.190834,,0.326479,-0.049846,-0.085463
每股指标,每股企业自由现金流量,0.274371,,0.462619,,0.892608,,0.280351,,1.13728,,0.642938,,0.123715,,-0.037227,,-0.39218,,-0.485963,,-0.254703,,-0.015464,,0.179122,,0.087662,,0.446055,,0.132866,,0.26406,,0.404509,,0.288544,,0.154095,,-0.389342,,-0.575818,,0.583585,,0.201259,,0.284989,,0.049142,,0.318149,,0.331727,,0.241138,,0.139842,,-0.104779,,-0.130726,,0.233179,,0.17294,,0.15673,,0.144702,,-0.111558,0.168474,-0.739151
每股指标,每股股东自由现金流量,0.232101,,0.574167,,0.949593,,0.420523,,1.663048,,1.18481,,0.328178,,0.03385,,-0.071292,,-0.402821,,-0.399959,,0.112249,,0.472909,,-0.288365,,1.362247,,0.606058,,0.322222,,0.415386,,0.415028,,0.184777,,0.196723,,-0.006316,,0.73122,,0.179559,,0.325025,,0.088651,,0.354644,,0.331367,,0.248206,,0.13909,,-0.116771,,-0.153613,,0.201139,,0.158086,,0.166671,,0.157006,,0.064267,0.161319,-0.779685
每股指标,每股未分配利润,0.891195,0.887307,0.869346,0.835427,0.816665,0.797939,0.788238,0.751678,0.749623,0.785658,0.770837,0.756499,0.732952,0.885902,0.913174,0.977615,0.968957,1.324287,1.289266,1.719752,1.735609,1.659484,1.605518,1.512651,1.505159,1.45079,1.429514,1.461123,1.410293,1.384347,1.356973,1.367507,1.297905,1.401951,1.299368,1.235049,1.19889,1.21333,1.230247,1.09942,1.062816,1.046621,1.003294,1.010984,0.960202,0.917073,0.886696,0.908716,0.862852,0.864356,0.821146,0.827253,0.78675,0.766916,0.821485,0.817024,0.747053,0.736556,0.645022,0.646993,0.58263,0.635451,0.560163,0.521898,0.465367,0.490666,0.414112,0.398978,0.40619,,0.366357,,0.242098,0.114332,0.028723
每股指标,每股资本公积金,1.222572,1.182321,1.194453,1.202029,1.202029,1.250967,1.250137,1.250137,1.250137,1.240036,1.240036,1.401674,1.401674,1.398561,1.402471,1.400641,1.403641,1.410421,1.409572,1.379457,1.273808,1.267598,1.328314,1.318327,1.318327,1.299586,1.298042,1.124442,1.124386,1.122872,1.122872,1.120903,1.12288,1.086837,0.723888,0.724092,0.723735,0.70741,0.561709,0.431284,0.431282,0.439105,0.446976,0.421501,0.330223,0.367372,0.349646,0.347289,0.346913,0.339701,0.328005,0.340378,0.331626,0.365488,0.337044,0.325146,0.32106,0.326482,0.331466,0.333696,0.334563,0.324111,0.304976,0.170026,0.171425,0.167867,0.156986,0.15032,0.153073,,0.179829,,0.266613,0.201308,0.172435
