每股指标,每股盈余公积金,0.220835,0.220835,0.210165,0.210165,0.165623,0.165623,0.165623,0.165623,0.158685,0.158685,0.238028,0.238028,0.219234,0.219234,0.328851,0.328851,0.307188,0.409584,,0.409584,0.319597,0.319597,,0.319597,0.202768,0.202768,0.111889,0.167834,0.127635,0.25527,,0.0,0.157306,0.156392,0.102787
每股指标,每股留存收益,0.972932,0.953731,1.086693,1.072003,1.036588,1.012851,1.116373,1.092409,1.058688,1.038767,1.634731,1.603182,1.688634,1.59597,2.759819,2.711089,2.769518,3.568227,,3.58705,3.308029,3.075889,,3.006534,2.728334,2.141379,1.645813,2.126987,2.741019,4.450011,4.238244,2.976763,2.226144,1.568929,0.320752
每股指标,每股营业收入,2.601781,1.678645,0.834101,3.475678,2.586855,1.699694,0.823441,2.746083,1.962053,1.135054,0.738387,2.637714,2.048763,1.162726,0.763669,3.445624,2.631331,2.424462,1.057587,4.23862,2.781306,1.471155,0.576013,6.317956,3.086283,5.647816,2.76764,7.994143,5.177536,20.837913,9.987891,18.265989,8.405241,15.134823,12.398881
每股指标,每股营业总收入,2.601781,1.678645,0.834101,3.475678,2.586855,1.699694,0.823441,2.746083,1.962053,1.135054,0.738387,2.637714,2.048763,1.162726,0.763669,3.445624,2.631331,2.424462,1.057587,4.23862,2.781306,1.471155,0.576013,6.317956,3.086283,5.647816,2.76764,7.994143,5.177536,20.837913,9.987891,18.265989,8.405241,15.134823,12.398881
每股指标,每股息税前利润,0.284914,0.194841,0.095443,0.501996,0.35779,0.237623,0.096826,0.533353,0.407954,0.287711,0.135119,0.574456,0.426616,0.235724,0.119679,0.804609,0.738257,0.781739,,0.698107,0.33204,0.071154,,1.592886,0.751366,1.270286,0.648738,2.091769,1.50091,4.525165,2.348094,4.019833,2.157356,2.765096,1.499932
盈利能力,净资产收益率(ROE),1.01,0.63,0.29,2.51,1.87,1.39,0.48,3.04,2.46,2.04,0.42,5.67,5.39,3.03,0.8,11.32,11.82,9.57,2.68,12.6,6.75,1.59,,30.58,15.68,32.51,16.83,51.82,30.54,53.41,26.31,66.62,39.57,65.67,30.11
盈利能力,摊薄净资产收益率,1.037315,0.64878,0.292431,2.587312,1.893649,1.423173,0.474249,3.120837,2.4673,2.076394,0.418425,3.056043,5.493817,3.197178,0.800752,7.593091,6.867151,8.890021,2.57028,11.855812,6.529476,1.581529,,27.714785,14.536695,28.883824,16.958252,36.057068,26.493575,42.154893,23.248427,52.722396,39.242582,49.604811,43.00981
盈利能力,净资产收益率_平均,1.026954,0.641029,0.292859,2.582053,1.883082,1.411827,0.475376,3.128183,2.464809,2.070149,0.419302,4.076045,5.411544,3.110932,0.803971,9.442194,8.570544,8.8729,2.479181,12.6029,6.749841,1.594135,,30.802001,15.676087,32.265749,17.638122,47.653121,30.539013,48.490499,26.306331,65.41743,43.714569,65.817941,43.00981
盈利能力,净资产收益率_平均_扣除非经常损益,0.745769,0.30311,0.191136,2.223818,1.727049,1.416639,0.476438,2.828242,2.268409,1.902227,0.314087,3.490969,4.538812,2.575473,0.58826,7.971168,7.82406,7.944651,1.945165,10.910628,5.115252,-0.228331,,27.523608,13.188775,29.650315,17.290632,42.214082,25.760975,45.397112,24.335165,54.0721,35.883679,48.204658,30.596964
盈利能力,摊薄净资产收益率_扣除非经常损益,0.753293,0.306775,0.190856,2.228348,1.736741,1.428024,0.475308,2.8216,2.270702,1.907965,0.31343,2.617378,4.607816,2.646873,0.585904,6.410143,6.269031,,,10.26384,4.948237,-0.226525,,24.764976,12.230166,26.542536,16.624156,31.941594,22.348473,39.465663,21.506394,43.578763,32.212791,36.33026,30.596964
盈利能力,息税前利润率,10.950737,11.607074,11.442666,14.443123,13.831092,13.980395,11.758765,19.422347,20.792228,25.347769,18.299307,21.77858,20.823108,20.273383,15.671677,23.351622,28.056421,32.243813,,16.470164,11.938304,4.83663,,25.212046,24.345357,22.491633,23.440129,26.166274,28.988886,21.71602,23.509407,22.007201,25.666793,18.269764,12.097322
盈利能力,总资产报酬率,2.221258,1.518413,0.729661,3.926435,2.849605,1.897701,0.775911,4.664309,3.564862,2.533404,0.837306,4.387021,3.756307,2.067072,0.689119,7.104025,6.972664,6.206939,,9.292606,4.511301,0.970271,,22.818836,10.949186,19.881312,10.771646,22.663218,13.390925,20.076378,10.838745,19.194255,10.126852,15.283682,9.706182
盈利能力,总资本回报率,2.380181,1.624891,0.780551,4.252489,3.092062,2.065425,0.846245,5.072659,3.875079,2.712995,0.902043,4.709961,4.097215,2.249898,0.748502,8.164061,8.140714,7.343293,,15.15581,7.433703,1.635496,,39.747308,18.436779,33.509873,17.11114,34.44603,19.517372,26.256329,12.952366,22.940211,12.091019,26.535125,45.55186
盈利能力,投入资本回报率,2.192746,1.493353,0.732486,3.46201,2.624222,1.80304,0.786224,4.007147,3.008734,2.108122,0.750407,3.901968,3.339003,2.010724,0.718504,7.186242,7.132286,6.269679,2.479181,12.794834,6.902975,1.704561,,30.589616,14.777183,27.22924,13.818731,27.117741,15.37482,20.526497,10.489453,20.387186,10.922808,22.141285,36.582207
盈利能力,息前税后总资产报酬率_平均,0.437403,1.458924,0.739514,3.474282,2.617847,1.797404,0.784994,4.214988,3.187222,2.221188,0.779706,3.810315,3.236583,1.861398,0.631365,5.946088,5.92492,5.193271,0.760761,7.427272,3.606214,0.522071,,17.829996,8.728086,15.085342,8.337879,17.600697,10.599076,15.846205,8.867494,17.204148,9.224713,12.819061,7.912988
