每股指标,摊薄每股收益_最新股数,0.165217,0.817114,0.587075,0.398656,0.178863,0.605442,0.467963,0.299611,0.131651,0.500385,0.342958,0.209453,0.074264,0.438948,0.317772,0.208212,0.076327,0.394824,0.317341,0.221291,0.111654,0.282704,0.212069,0.095119,0.030588,0.149719,0.140488,0.064761,0.02271,0.014654,0.102257,0.068993,0.020837,0.119981,0.077711,0.038931,0.009734,0.076632,0.065189,0.040079,0.014663,0.407085,0.275065,0.259421,0.009882,0.097625,0.049165,0.028167,0.013614,0.059355,0.03404,0.018535,0.006432,0.06573,0.028365,0.01756,0.007515,0.059403,0.039507,0.026359,0.009188,0.054529,0.038602,0.025615,0.009183,0.03818,0.027183,0.014939,0.005248,0.018882,0.016642,0.011679,0.004828,0.034708,0.023398,0.01546,0.006161,0.026546,0.017825,0.010798,0.004543,0.018171,0.010982,0.005203
每股指标,摊薄每股净资产_期末股数,6.536662,5.156853,4.900013,4.688011,4.575565,4.393054,4.236634,4.039639,4.023067,3.895191,3.814466,3.689135,3.570441,3.459871,3.304658,3.194612,3.073206,3.013115,2.932645,2.815627,2.675674,2.600004,2.528108,2.355511,2.298848,2.278537,2.251539,2.171727,2.129172,2.047272,2.236197,2.217657,2.200229,2.177396,2.172627,2.129523,4.203905,4.184125,2.997433,2.938795,2.982204,2.971429,2.997913,3.039691,2.632659,2.075119,2.033436,1.839933,1.843857,1.807678,1.748724,1.718006,2.25288,2.232425,2.087548,2.053195,3.081481,3.005672,2.907588,2.844311,2.039113,1.98712,1.895959,1.821787,2.691605,2.638828,2.542852,2.438095,3.63235,3.564752,3.535908,3.471993,6.944859,6.843159,6.546036,6.333372,3.047475,2.841532,2.530053,,,1.911638,1.250178,1.589717
每股指标,调整每股净资产_期末股数,5.484199,3.980287,3.727146,3.629737,3.531186,3.446755,3.279661,3.08481,3.065722,2.9385,2.835473,2.731656,2.611875,2.495211,2.433974,2.320002,2.198826,2.136675,2.051743,1.932551,1.786015,1.705044,1.617943,1.422858,1.368355,1.345001,1.336611,1.261813,1.200083,1.111116,1.339675,1.313581,1.927709,1.934096,1.940675,1.896113,3.731161,3.719562,2.470672,2.439507,2.574011,2.614271,2.639203,2.691872,2.306477,1.75354,1.730713,1.547114,1.565406,1.529591,1.489634,1.463585,1.96161,1.949814,1.890509,1.86129,2.807269,2.736505,2.666253,2.604885,1.760291,1.794392,1.708453,1.638249,2.418118,2.447449,2.315174,2.214024,3.307571,3.256417,3.157044,3.096308,6.42335,6.707779,6.41562,6.199261,2.871913,2.659036,2.518095,,,1.702257,1.189773,1.564428
每股指标,每股净资产_最新股数,6.536662,4.641168,4.410011,4.219209,4.118008,3.953748,3.812971,3.635675,3.62076,3.505671,3.433019,3.320221,3.213397,3.113884,2.974192,2.87515,2.765886,2.711803,2.63938,2.534065,2.406249,2.338199,2.273542,2.118419,2.06746,2.049193,2.024912,1.953134,1.919221,1.845397,2.015693,1.999726,1.98401,1.963421,1.959121,1.920253,1.880586,1.871738,1.219171,1.195321,1.212977,1.208594,1.219366,1.236452,1.070884,0.844094,0.827139,0.748428,0.751665,0.736916,0.712883,0.702276,0.708399,0.701967,0.656412,0.64561,0.645964,0.624556,0.604175,0.591027,0.356254,0.34717,0.331243,0.318285,0.313501,0.307354,0.296175,0.283973,0.282048,0.276799,0.27456,0.269597,0.269631,0.265682,0.254146,0.24589,0.087839,0.081903,0.072925,,,0.0551,0.036034,0.018919
每股指标,每股经营现金流,0.032605,0.92075,0.495739,0.27482,0.098561,0.712393,0.435605,0.177729,0.041646,0.657253,0.46818,0.208685,0.08295,0.690447,0.442004,0.190758,0.056645,0.484632,0.39993,0.178447,0.015022,0.609792,0.471735,0.253738,0.13484,0.498986,0.344544,0.181147,0.070028,0.448321,0.061918,0.037531,0.038487,0.118511,0.091723,0.026574,-0.103484,0.075901,0.056427,0.051248,-0.030277,0.089109,0.010066,-0.007923,-0.015871,0.046251,-0.024389,0.037195,-0.032165,0.202432,0.155234,0.034398,0.01897,0.075595,-0.022903,-0.085534,-0.222516,0.092045,-0.074017,-0.035275,-0.126709,0.188066,0.071633,-0.033891,-0.116129,0.521668,0.230634,0.129943,-0.016387,0.194425,-0.240275,-0.344057,-0.713242,0.245412,-0.178757,0.154736,-0.172452,0.832162,0.27251,,,0.698177,0.314991,0.406343
每股指标,每股现金流量净额,1.307099,0.262353,-0.020508,-0.154459,-0.016207,0.014616,-0.121771,-0.218959,-0.095153,0.110523,0.10763,0.017197,0.053645,0.113042,0.065324,0.037077,0.038321,0.051869,0.090684,-0.020005,-0.043698,0.067961,0.055536,0.132902,0.072707,0.063159,-0.010484,0.154654,0.022395,0.082948,0.036512,0.1054,0.214987,-0.13222,-0.003078,-0.063455,0.14333,0.505912,0.193421,0.16879,0.064631,0.155184,0.385702,0.203269,0.034766,-0.081677,0.340943,-0.006055,-0.077583,-0.180924,-0.00909,-0.157314,-0.164542,-0.307587,-0.497643,-0.416835,-0.380525,0.927075,0.791091,1.057818,-0.148988,-0.150779,-0.152387,-0.286343,-0.346302,0.364512,-0.030229,0.209896,-0.144194,-0.488235,-0.740848,-0.807396,-1.490521,1.057639,0.372074,1.222227,-0.811386,1.254072,1.327974,,,0.196441,-0.060942,0.64601
每股指标,每股企业自由现金流量,,0.668718,,0.957293,,0.091119,,-0.029234,,0.130009,,-0.018372,,0.269332,,0.160333,,0.346737,,0.364352,,-0.008654,,-0.043614,,-0.332501,,-0.443362,,0.19132,,0.363449,,0.636692,,0.08126,,-1.704233,,-0.052818,,0.437879,,0.04437,,1.093857,,0.558196,,0.680606,,0.094787,,-0.11772,,-0.037711,,-1.066881,,-1.018441,,0.0838,0.18618,,,0.078099,,,,0.676681,,,,-2.069926,,,,,,,,-0.13726,-0.075994,-0.530314
每股指标,每股股东自由现金流量,,1.168404,,1.099379,,0.048713,,0.218161,,-0.027767,,-0.010193,,0.065984,,0.158766,,0.247467,,0.351334,,-0.143965,,0.033077,,-0.171455,,-0.053174,,-0.177891,,0.239438,,1.086147,,0.494932,,-1.099994,,1.020316,,1.25034,,0.419852,,2.145966,,1.152814,,0.594765,,0.128038,,0.672251,,-0.05225,,-0.869553,,-0.801862,,0.239208,0.277536,,,0.305137,,,,0.742918,,,,-2.401113,,,,,,,,-0.107768,-0.125313,0.370045
每股指标,每股未分配利润,3.552427,3.774952,3.652187,3.440143,3.331454,3.132717,3.006816,2.81976,2.801307,2.655027,2.518006,2.369667,2.259458,2.176941,2.065625,1.949213,1.837673,1.752865,1.701846,1.595124,1.473794,1.380286,1.309782,1.179458,1.127157,1.093145,1.080376,0.996174,0.947261,0.922066,1.017921,0.981986,0.948579,0.925471,0.89749,0.854483,1.687149,1.665387,1.811449,1.749714,1.797214,1.761163,1.500888,1.462314,0.89885,0.874554,0.775406,0.723785,0.716314,0.682916,0.63601,0.596345,0.786701,0.766246,0.662291,0.627928,0.943582,0.915747,0.847843,0.784567,0.884844,0.832252,0.770356,0.696019,1.002952,0.946401,0.882922,0.778165,1.142455,1.074857,1.070056,1.00614,2.013154,1.911454,1.704067,1.499607,1.697302,1.494138,1.271855,,,0.65344,0.138496,0.542119
每股指标,每股资本公积金,1.84371,0.232972,0.228829,0.225214,0.214931,0.214907,0.213538,0.215768,0.209974,0.215352,0.226328,0.226134,0.226134,0.213023,0.199539,0.199539,0.199539,0.199539,0.196691,0.185124,0.181802,0.181802,0.180839,0.176646,0.1767,0.1767,0.153134,0.153134,0.158614,0.158614,0.151063,0.166843,0.173085,0.173085,0.151657,0.151657,1.266811,1.266811,0.049632,0.049632,0.049632,0.049632,0.045371,0.045574,0.045574,0.045574,0.042268,0.036381,0.048469,0.048469,0.045669,0.053287,0.369273,0.369273,0.342965,0.342975,1.014463,0.965398,0.963062,0.963062,0.03928,0.039878,0.039878,0.040043,0.560065,0.56384,0.562646,0.562646,1.343969,1.343969,1.343969,1.343969,3.687939,3.687939,3.687939,3.679735,0.1427,0.1427,0.1427,,,0.1427,0.111682,0.047597
