每股指标,摊薄每股收益_最新股数,0.162644,0.102753,0.059617,0.016528,0.085279,0.107232,0.059466,0.018797,0.152654,0.141765,0.079951,0.025484,0.106726,0.07731,0.007864,-0.023805,0.071893,0.030789,0.042854,-0.034858,0.111279,0.038632,0.0008,-0.048486,0.193052,0.153547,0.092681,0.033673,0.198501,0.153728,0.120699,0.040451,0.265325,0.186694,0.124765,0.023493,0.106738,0.091548,0.043915,0.021393,0.127828,0.053089,0.038746,0.008127,0.102185,0.050428,0.039958,0.017939,0.18511,0.110533,0.062445,0.015803,0.282525,0.15557,0.068903,0.033041,0.300316,0.142172,0.074604,0.034171,0.288379,0.138771,0.06186,0.029644,0.218916,0.112298,0.059953,0.022001,0.166355,0.122066,0.066182,0.02513,0.15011,0.11555,0.062622,0.02551,0.111552,0.090203,0.046485,0.011399,0.099724,0.069853,0.03108
每股指标,摊薄每股净资产_期末股数,4.121127,4.061236,4.017318,4.044228,4.0277,4.06357,4.015804,4.095136,4.076338,4.064365,4.002551,4.048084,4.022599,3.990582,3.921137,3.969467,3.993272,3.918256,5.110403,5.059376,5.104692,5.019387,4.976472,4.912398,4.95694,4.906458,4.827333,4.950622,4.906846,4.848641,4.805704,4.941381,4.888794,4.786574,4.826066,4.694412,4.663871,4.644249,4.632327,4.695153,4.667341,4.570181,4.591535,4.551731,4.541165,4.473886,4.54027,4.511645,4.488324,4.391373,4.443859,4.383224,4.362679,4.197637,4.08497,4.03835,3.995396,3.789808,3.80197,3.749407,3.704984,3.510493,3.410509,3.368628,3.33009,3.191487,3.123439,3.074101,3.045499,2.986269,3.013619,2.960252,2.927582,2.883753,2.814947,2.765782,1.975034,1.925888,,,1.841813,1.697116,1.599515
每股指标,调整每股净资产_期末股数,3.191791,3.117452,3.06298,3.064706,3.03089,2.952885,2.895111,2.959197,2.980158,3.159281,3.09217,3.124252,3.089403,3.056167,2.977564,3.026375,3.042667,2.975009,3.867856,3.818925,3.858111,3.774313,3.718337,3.644701,3.680058,3.629676,3.543334,3.661123,3.604484,3.548339,3.491406,3.617799,3.550641,3.432938,3.461677,3.317318,3.272816,3.283674,3.243527,3.296652,3.25584,3.140396,3.154588,3.166875,3.079003,4.392064,4.466278,4.4475,4.428053,4.316065,4.368838,4.307305,4.286564,4.081296,3.969073,3.942412,3.904897,3.710547,3.722989,3.688679,3.644111,3.509347,3.409357,3.367472,3.32894,3.188861,3.122081,3.072905,3.044497,2.984011,3.011477,2.958028,2.925207,2.88205,2.813324,2.764876,1.971887,1.924798,,,1.84163,1.696841,1.599148
每股指标,每股净资产_最新股数,4.121127,4.061236,4.017318,4.044228,4.0277,4.06357,4.015804,4.095136,4.076338,4.064365,4.002551,4.048084,4.022599,3.990582,3.921137,3.969467,3.993272,3.918256,3.931079,3.891827,3.926686,3.861067,3.828055,3.778768,3.813031,3.774198,3.713333,3.808171,3.774497,3.729724,3.696695,3.801063,3.760611,3.68198,3.712359,3.611086,3.587593,3.572499,3.563328,3.611656,3.590263,3.515524,3.53195,3.501331,3.493204,3.441451,3.492515,3.470496,3.452557,3.377979,3.418353,3.37171,3.355907,3.228951,3.142285,3.106423,3.073381,2.915237,2.924592,2.884159,2.849988,2.700379,2.623468,2.591252,2.561608,2.45499,2.402645,2.364693,2.342691,2.29713,2.318168,2.277117,2.251986,2.218272,2.165344,2.127525,0.962196,0.938253,,,0.897293,0.8268,0.77925
每股指标,每股经营现金流,0.387612,0.308548,-0.010367,-0.04722,0.314907,0.142252,0.499315,0.242165,0.762647,0.817999,0.59944,0.377477,-0.010965,0.402037,0.043192,0.188745,0.643738,0.467428,0.150816,0.284596,0.447117,0.663074,0.316484,0.197736,0.237094,0.364315,0.091973,-0.074515,0.661874,0.899401,0.419199,0.106728,0.944703,0.592073,0.326753,0.193679,0.387262,0.344009,0.047204,-0.020916,0.419022,0.276772,0.119844,0.004401,0.363156,0.355394,0.17421,0.02917,0.176356,0.18985,0.135218,0.011711,0.372407,0.122259,0.050376,0.024793,0.304492,0.20627,0.058518,0.043006,0.207769,0.164456,0.049407,-0.022049,0.216804,0.056613,0.085601,0.020749,0.193704,0.16055,0.082119,-0.002072,0.221906,0.153101,0.092224,0.0257,0.343655,0.304338,,,0.388263,0.275895,0.33331
每股指标,每股现金流量净额,0.306004,0.371766,0.039855,0.55683,0.080146,0.078062,0.141542,0.470384,0.287546,0.207791,0.145174,-0.125067,-0.491041,-0.342928,-0.436541,-0.19583,0.219202,0.202272,0.521209,0.078791,-0.723791,-0.511908,-0.79239,-0.702185,0.770708,-0.188041,0.108773,0.00435,0.130305,-0.198811,0.161959,0.044188,-0.121694,-0.143804,0.177854,-0.100395,-0.76965,-0.4671,-0.774217,-0.366717,0.234912,-0.095611,0.026938,0.107831,-0.362639,-0.500607,-0.319252,-0.593091,-0.067941,-0.666171,-0.451562,-0.288596,-0.289927,0.159326,0.129855,-0.316361,0.11106,-0.476463,-0.442957,-0.179562,0.357633,0.283672,0.134197,-0.018969,-0.186865,-0.152573,0.01683,-0.178646,-0.017876,0.005133,-0.015832,-0.018624,1.343443,1.255857,1.503437,1.450213,0.214834,0.243128,,,0.150839,-0.05442,-0.218737
每股指标,每股企业自由现金流量,0.096518,,0.075039,,0.677473,,0.9677,,0.278366,,0.21029,,0.411052,,0.186936,,0.444297,,0.260566,,0.473871,,0.171807,,0.45423,,0.407361,,0.518181,,0.478734,,0.775804,,0.403999,,0.829855,,0.303833,,-0.706844,,-0.817358,,-0.09184,,-0.571306,,-0.976504,,-0.365025,,-0.135896,,-0.392912,,-0.42237,,-0.148367,,-0.233228,,0.048321,,-0.159025,,0.002252,,-0.16079,,-0.303002,,-1.677296,,-1.352948,,-0.246916,,,,0.420084,0.060066,0.36075
每股指标,每股股东自由现金流量,0.184139,,0.276275,,0.352575,,1.00024,,0.16425,,0.165523,,0.402791,,0.163824,,0.697182,,0.041422,,0.311788,,-0.001525,,0.260897,,0.300694,,0.427838,,0.301419,,0.344585,,0.144664,,0.097117,,0.065441,,-0.339444,,-0.428908,,0.366324,,-0.264441,,0.022017,,-0.471915,,-0.382125,,-0.022822,,0.304072,,-0.115034,,-0.166561,,0.114988,,-0.166358,,0.002252,,-0.25979,,-0.503002,,-1.570963,,-1.253001,,-0.247118,,,,0.41971,0.056284,-0.166084
每股指标,每股未分配利润,1.947449,1.903873,1.861878,1.888788,1.87226,1.899984,1.852218,1.93155,1.912752,1.917825,1.85601,1.901544,1.876059,1.854268,1.784822,1.833152,1.856957,1.823759,2.387556,2.336529,2.381845,2.301173,2.251992,2.206823,2.248926,2.216535,2.13741,2.260699,2.216923,2.174362,2.131426,2.267103,2.214516,2.144609,2.184102,2.052448,2.021906,2.012353,2.000431,1.95197,1.924158,1.849507,1.870861,1.831057,1.820491,1.77073,1.837113,1.808489,1.785167,1.709364,1.76185,1.701215,1.680671,1.546282,1.433615,1.386995,1.344041,1.169981,1.182143,1.12958,1.085157,0.92366,0.823676,0.781795,0.743257,0.629969,0.561921,0.512583,0.483981,0.444282,0.471632,0.418265,0.385595,0.358075,0.289269,0.240104,0.329423,0.301227,,,0.217152,0.114072,0.051046
每股指标,每股资本公积金,0.831948,0.831948,0.831948,0.831948,0.831948,0.845227,0.845227,0.845227,0.845227,0.845227,0.845227,0.845227,0.845227,0.843908,0.843908,0.843908,0.843908,0.805626,1.347314,1.347314,1.347314,1.356451,1.362717,1.343812,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.346251,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,1.457538,0.54098,0.54098,,,0.54098,0.54098,0.535717
