收益质量,所得税/利润总额,22.537494,24.720819,23.230647,23.415989,24.711156,24.944559,24.280537,25.582095,27.837007,24.538474,26.230985,27.539938,25.244126,19.942799,34.925659,,,29.65316,28.620337,28.784135,,24.996614,24.743716,,,24.984382,24.986527,24.965063,25.147924,25.065173,24.982049,24.72695,25.232545,24.999489,24.968031,24.917692,25.248554,23.856722,24.11294,23.872474,23.631035,32.144003
财务风险,流动比率,6.377103,5.211948,5.134072,3.119658,3.112863,2.920473,2.667647,2.193636,3.168319,2.942786,2.736207,2.426933,1.946089,2.033199,1.976508,1.608756,1.729565,1.737531,2.041777,2.097783,2.089725,1.801277,2.507109,2.728893,2.492979,1.328645,1.64102,1.370021,1.421447,1.798401,2.299645,1.712507,1.733684,1.583833,2.520358,0.383233,,0.202213,,0.214115,0.334265,0.637478
财务风险,速动比率,6.300402,5.163344,5.075548,3.087584,3.072834,2.893487,2.649217,2.17746,3.14448,2.919146,2.703891,2.400088,1.920877,2.007136,1.94246,1.568807,1.690634,1.711344,2.009821,2.065898,2.063288,1.781367,2.474993,2.69425,2.461905,1.304731,1.609113,1.339064,1.393778,1.759297,2.227547,1.653916,1.681726,1.537408,2.474418,0.348422,,0.164557,,0.164146,0.299839,0.606354
财务风险,保守速动比率,6.08896,5.080757,4.864982,2.944785,2.965688,2.831114,2.559825,2.100957,3.034135,2.874421,2.6164,2.313235,1.850476,1.951648,1.855765,1.483402,1.614554,1.655572,1.922491,1.976816,1.961127,1.727344,2.351017,2.569472,2.384669,1.252041,1.490501,1.253267,1.352117,1.393256,2.115561,0.269653,0.294575,0.334639,2.447563,0.317728,,0.138108,,0.138182,0.271357,0.454974
财务风险,资产负债率,10.430467,11.920393,11.656206,16.794043,16.708006,17.636563,18.915153,21.900788,15.76825,16.770532,16.921861,17.040386,18.077513,18.4117,18.193519,18.230187,18.64871,20.795197,19.674962,19.381756,30.031967,34.965141,30.133826,29.718152,30.741123,19.810668,18.270656,17.791659,23.671632,20.236968,19.865414,22.388904,24.041753,26.136883,38.261966,57.599372,,62.35244,,68.672244,75.565589,74.935296
财务风险,权益乘数,1.233795,1.287409,1.287668,1.32589,1.321378,1.318153,1.328891,1.352786,1.299044,1.315466,1.31707,1.316335,1.322481,1.347752,1.346936,1.347964,1.350778,1.561902,1.551247,1.54801,1.726039,1.589748,1.523045,1.515964,1.52684,1.366728,1.35309,1.348221,1.396111,1.412877,1.410026,1.432053,1.441193,1.940333,2.143411,2.900275,,3.364684,,4.16104,4.603247,4.4881
财务风险,权益乘数(含少数股权的净资产),1.116451,1.135336,1.131941,1.201837,1.200595,1.21413,1.233276,1.280422,1.1872,1.201497,1.203686,1.205405,1.220666,1.225665,1.222397,1.222945,1.229236,1.262549,1.244941,1.240414,1.429224,1.537636,1.431307,1.422842,1.443858,1.247048,1.22355,1.216421,1.310128,1.253713,1.2479,1.288475,1.316512,1.353855,1.619747,2.358455,,2.656214,,3.192057,4.092588,3.989674
财务风险,产权比率,12.74753,14.847287,14.519786,22.19297,21.930453,23.461489,25.573856,30.68932,20.375329,21.90182,22.148117,22.272278,23.842432,24.416127,24.09155,24.157515,24.830455,28.483558,26.528018,26.014898,49.303212,63.481059,50.420438,49.500564,51.960039,27.105184,24.518828,23.690032,33.824504,27.625605,26.999478,31.337275,34.085803,38.294684,66.986538,157.603455,,192.515021,,253.236201,356.762198,336.317151
财务风险,现金比率,5.9001,4.921264,4.608416,2.837711,2.856557,2.730278,2.410504,1.997822,2.918638,2.740381,2.490524,2.197742,1.808288,1.909101,1.807992,1.459689,1.578569,1.625741,1.870301,1.934561,1.925343,1.685837,2.29557,2.546034,2.370721,1.228625,1.456983,1.21611,1.316733,1.353971,2.079066,0.238208,0.262832,0.279238,2.429215,0.286629,,0.120385,,0.11258,0.244554,0.440411
营运能力,应收账款周转率,4.704084,22.349827,13.732607,10.351575,4.379412,21.034008,12.347788,8.878194,4.377047,35.620289,28.570335,19.121166,14.762882,47.373089,29.086242,14.988938,7.717919,40.217545,25.351304,20.282527,7.417714,39.32945,24.914861,19.625666,4.906872,84.273237,57.289606,32.678522,13.333466,65.581731,56.627436,34.133917,14.001731,76.901426,107.534101,43.100611,,110.663425,,80.285472,86.53188,101.57457
营运能力,应收账款周转天数,19.13231,16.107506,19.661232,17.388656,20.550701,17.115139,21.866264,20.274392,20.561806,10.106599,9.450361,9.413651,6.09637,7.599251,9.282739,12.008856,11.661173,8.951317,10.650339,8.874633,12.133117,9.153446,10.836905,9.171662,18.34162,4.271818,4.712896,5.508205,6.749932,5.489333,4.768006,5.273347,6.427776,4.681317,2.510831,4.176274,,3.253107,,4.483999,4.160316,3.544194
营运能力,存货周转率,8.283215,38.906091,25.959719,16.956495,8.075416,45.707048,40.055564,25.606549,14.271413,58.679677,36.391499,26.252354,14.048081,40.90088,25.373041,13.933378,7.799583,32.368069,23.365439,15.230769,8.240516,29.175667,17.675626,10.657124,5.115942,29.010484,18.18357,12.338394,6.319361,27.465747,15.205275,10.409608,5.549591,23.233402,14.814684,9.519896,,19.052487,,17.504376,18.823925,16.215898
营运能力,存货周转天数,10.865345,9.253049,10.400728,10.6154,11.144935,7.876246,6.740636,7.029451,6.306312,6.135003,7.419315,6.856527,6.406568,8.801766,10.641215,12.918618,11.539077,11.122071,11.555528,11.818181,10.921645,12.339049,15.275271,16.890109,17.592067,12.409306,14.848569,14.588607,14.241945,13.107234,17.756995,17.291716,16.217409,15.494932,18.22516,18.907767,,18.89517,,20.566285,19.124597,22.200434
营运能力,总资产周转率,0.05901,0.291207,0.222107,0.139137,0.058982,0.304498,0.229597,0.148713,0.061348,0.379993,0.289004,0.176496,0.075953,0.232014,0.154044,0.057608,0.035855,0.260742,0.200736,0.14409,0.049485,0.263097,0.160243,0.073975,0.015558,0.425878,0.332782,0.19639,0.079249,0.438474,0.33161,0.200683,0.081919,0.445075,0.307833,0.220893,,0.431761,,0.410783,0.386848,0.305281
营运能力,总资产周转天数,1525.149229,1236.232165,1215.627841,1293.68168,1525.876453,1182.271291,1175.972906,1210.383676,1467.022091,947.384076,934.242498,1019.848367,1184.930023,1551.62711,1752.73613,3124.543768,2510.06735,1380.671183,1345.047929,1249.21777,1818.703591,1368.314112,1684.935408,2433.252655,5784.630046,845.31203,811.341184,916.539881,1135.656482,821.027551,814.208121,896.934361,1098.638813,808.851011,877.097263,814.873475,,833.793663,,876.373696,930.597177,1179.24117
营运能力,流动资产周转率,0.141634,0.727204,0.576971,0.356348,0.15237,0.833857,0.631217,0.411342,0.17957,1.275548,1.015137,0.673123,0.314365,0.898051,0.595598,0.242331,0.144983,0.826428,0.612157,0.441872,0.151945,0.831099,0.510486,0.234064,0.04932,1.655066,1.206976,0.795674,0.311237,1.827097,1.407125,0.918171,0.375778,3.242644,1.497936,3.588502,,11.383588,,7.417292,3.786252,2.320518
营运能力,流动资产周转天数,635.437908,495.046637,467.960392,505.124147,590.665821,431.7283,427.744828,437.591331,501.19644,282.23163,265.973806,267.410002,286.291034,400.867839,453.325392,742.783559,620.761807,435.609294,441.063308,407.357581,592.316387,433.161257,528.907249,769.018565,1824.797903,217.513885,223.699472,226.223287,289.167903,197.033828,191.880497,196.041829,239.502825,111.020491,180.247927,50.160204,,31.624473,,48.535229,95.080811,155.137748
营运能力,应付账款周转率,2.040764,7.200774,5.664214,3.634499,2.044578,6.62107,5.583435,3.832007,1.897531,6.766287,5.043909,3.300273,1.527389,3.818138,2.686464,1.604687,0.941981,2.822135,2.863232,2.148558,1.095243,3.301053,3.443661,2.035048,1.074448,4.904274,4.490003,2.890775,,6.073023,,3.005693,1.674728,4.102694,2.017557,1.768484,,3.222236,,3.154882,3.267116,3.59018
