盈利能力,总资本回报率,12.386815,14.825151,0.183368,0.682736,16.683865,16.951204,2.655442,1.48917,17.502297,18.849185,1.495485,-0.321494,-6.832568,-2.040238,-6.803237,-3.128861,-5.400846,-2.059629,-6.062099,-3.384394,-5.3539,-2.923757,-4.599971,-2.356388,9.294039,9.681065,-1.985403,-2.229842,9.115801,10.223227,-4.242909,-3.321273,10.490666,10.482004,-4.294014,-3.319281,11.904827,13.511909,-0.51749,-1.415775,16.622372,17.65774,-0.554628,-1.071448,17.61651,19.972884,-2.265867,,20.104997,,,,27.828769,28.622111,11.373524,25.077331
盈利能力,投入资本回报率,9.178994,11.124948,-0.002077,0.414273,12.151747,12.753876,2.024092,1.02515,13.411368,14.451554,1.417625,-0.315149,-5.1748,-2.126203,-6.80605,-3.131364,-4.251511,-2.076992,-6.077736,-3.392276,-4.231123,-2.958971,-4.639795,-2.382744,6.908457,7.375601,-1.990535,-2.23017,6.793488,7.665559,-4.240737,-3.314167,7.647287,7.664089,-4.283424,-3.319281,8.075978,10.05702,-0.51749,-1.415775,12.213327,12.981143,-0.453959,-1.071448,12.998051,14.912463,-1.741449,-2.467865,15.098616,,,,20.784462,21.190845,10.297987,22.673084
盈利能力,息前税后总资产报酬率_平均,7.824597,9.563935,-0.044351,0.3783,10.981109,11.490676,1.845457,0.941083,12.31177,13.259471,1.314417,-0.293466,-4.87769,-2.016418,-6.495271,-2.992172,-4.030353,-1.964299,-5.729808,-3.304985,-3.914952,-2.741158,-4.294418,-2.281714,6.153896,6.471401,-1.75547,-1.956235,5.839147,6.463044,-3.62239,-2.838035,6.322223,6.456248,-3.51647,-2.606647,7.039264,9.226733,-0.490091,-1.326356,11.555089,12.883077,-0.42865,-0.903471,12.128376,13.895991,-1.468635,-2.249026,13.665925,,,,18.57102,19.365788,9.78094,22.678363
盈利能力,毛利率,37.469648,43.265382,19.039362,22.856257,41.665881,45.719433,29.42498,28.218489,42.975319,50.440219,25.216698,13.142776,-9.781755,7.034649,-178.700289,-107.024091,-8.300222,5.344919,-90.746963,-278.211443,-18.754608,-16.148449,-174.877396,-171.910355,35.106449,41.023266,4.57601,-24.069016,34.418121,40.702064,-10.196258,-39.536057,38.471518,45.280541,-11.49936,-60.683797,51.406205,54.774571,16.950292,-16.729194,56.995163,65.782199,20.369096,1.405349,56.024073,64.388782,12.983058,,55.214902,64.6079,8.727657,,61.238086,60.284541,42.31588,55.979357
盈利能力,销售净利率,15.868197,23.08273,-1.129145,3.417653,19.406449,24.858277,8.267245,8.36768,22.25268,30.485503,7.306059,-5.942201,-29.480735,-15.897487,-259.807899,-166.635051,-26.808804,-16.872068,-140.741422,-380.332047,-37.795794,-40.305675,-234.500291,-212.500938,16.108732,21.30805,-18.209981,-50.9683,14.570987,20.070293,-38.270475,-74.206891,18.218331,23.013804,-49.58909,-108.900426,23.172061,33.286301,-6.751901,-56.702431,31.568759,40.012764,-5.53678,-32.780671,27.208905,35.709098,-13.420506,-79.00892,26.702049,37.264869,-30.185479,-147.105962,29.556115,30.215629,22.732309,41.001943
盈利能力,成本费用利润率,29.039843,46.440142,0.149668,6.603119,37.921243,51.4483,12.992013,14.515371,41.748964,67.253129,8.514477,-5.761652,-27.897058,-13.352926,-73.034111,-63.85924,-24.39104,-14.19919,-58.741898,-79.331493,-31.262101,-27.435692,-67.203819,-61.880446,28.750281,40.21402,-15.893129,-34.498052,25.23432,37.72223,-28.521886,-43.717963,33.916824,46.591901,-34.189769,-53.279659,53.19884,80.538838,-6.375122,-37.505335,82.773839,130.532889,-6.689822,-25.670717,63.119304,100.41965,-15.597348,,59.328708,104.95598,-26.40146,,71.202592,73.758219,36.217323,91.269474
盈利能力,营业利润率,22.644467,31.649812,0.513982,6.162758,28.261557,34.814389,14.283102,13.299936,29.36044,39.971468,7.857044,-6.017747,-37.580551,-14.930453,-257.339124,-163.932461,-33.273378,-16.647865,-140.238528,-379.289874,-46.399791,-42.100391,-239.881757,-219.346056,21.795164,28.128711,-18.101937,-50.865763,19.613981,26.865006,-38.595204,-74.404319,24.391418,30.86041,-51.323379,-110.618352,33.90287,43.864349,-8.29325,-56.707902,42.472021,53.465086,-6.922031,-33.216909,36.141412,47.100861,-20.218942,-108.549628,34.560716,48.215777,-34.253716,-193.348525,38.619445,39.364592,25.259436,45.033802
盈利能力,总资产净利率_平均,7.863295,9.535481,-0.143405,0.306853,10.770738,11.31542,1.721591,0.875823,11.993776,13.013375,1.136049,-0.386811,-5.271221,-2.318217,-6.709534,-3.107578,-4.459004,-2.278094,-5.958822,-3.304985,-4.420627,-3.118525,-4.547182,-2.281714,5.830394,6.241699,-1.885035,-2.009382,5.658504,6.294553,-3.695567,-2.838035,6.322223,6.456248,-3.51647,-2.606647,7.039264,9.226733,-0.490091,-1.326356,11.555089,12.883077,-0.42865,-0.903471,12.128376,13.895991,-1.468635,-2.249026,13.665925,,,,18.24307,19.365788,9.78094,22.678363
盈利能力,总资产净利率_平均(含少数股东损益),7.599423,9.375007,-0.185877,0.307424,10.770738,11.315369,1.721591,0.875823,11.993776,13.013375,1.136049,-0.386811,-5.271221,-2.318217,-6.709534,-3.107578,-4.459004,-2.278094,-5.958822,-3.304985,-4.420627,-3.118525,-4.547182,-2.281714,5.830394,6.241699,-1.885035,-2.009382,5.658504,6.294553,-3.695567,-2.838035,6.322223,6.456248,-3.51647,-2.606647,7.039264,9.226733,-0.490091,-1.326356,11.555089,12.883077,-0.42865,-0.903471,12.128376,13.895991,-1.468635,-2.249026,13.665925,,,,18.24307,19.365788,9.78094,22.678363
成长能力,归母净利润,129347677.86,149377689.27,-2051330.71,4394691.37,144252973.71,147830135.62,21032959.06,10701671.6,138062085.45,151646410.8,12250045.69,-4136309.72,-57385619.31,-25561444.03,-71673542.04,-34573947.98,-51617378.1,-26709715.48,-68754434.28,-39197227.81,-55785352.56,-39701220.7,-57758538.59,-29454440.24,75259381.62,82139151.69,-23485347.89,-25115737.2,67629928.01,77060557.74,-41861417.34,-31916954.7,70792421.35,72908639.49,-37814916.29,-28090382.77,71112221.5,90137345.93,-4364979.07,-11940195.59,100555891.58,115882076.7,-3518088.09,-7516674.64,79694861.31,93774391.6,-6855857.26,-7612772.24,62256781.63,76755690.47,-13052722.59,-11619900.0,73895683.74,64973186.97,26319400.0,55633200.0
成长能力,营业总收入,787783942.81,636249664.15,235476588.15,128827088.45,743324928.33,594689079.59,254413152.62,127892929.08,620428998.32,497437781.46,167669665.34,69609047.88,194654641.18,160789204.61,27587129.63,20748304.5,192538900.15,158307299.38,48851598.21,10306054.43,147596718.85,98500324.08,24630476.2,13860851.84,467196177.44,385484119.28,128969644.34,49277171.74,464141015.84,383953314.97,109383060.84,43010769.16,388577954.49,316803935.79,76256523.11,25794557.26,306887768.22,270794115.77,64648143.36,21057643.16,318529754.87,289612772.94,63540317.24,22930203.07,292899915.4,262606438.91,51084935.05,14504220.6,233153568.93,205973326.89,43241727.13,,250018249.93,215031717.21,115779700.0,135684300.0
成长能力,净利润,125007108.81,146863795.24,-2658874.0,4402863.31,144252973.71,147829462.34,21032959.06,10701671.6,138062085.45,151646410.8,12250045.69,-4136309.72,-57385619.31,-25561444.03,-71673542.04,-34573947.98,-51617378.1,-26709715.48,-68754434.28,-39197227.81,-55785352.56,-39701220.7,-57758538.59,-29454440.24,75259381.62,82139151.69,-23485347.89,-25115737.2,67629928.01,77060557.74,-41861417.34,-31916954.7,70792421.35,72908639.49,-37814916.29,-28090382.77,71112221.5,90137345.93,-4364979.07,-11940195.59,100555891.58,115882076.7,-3518088.09,-7516674.64,79694861.31,93774391.6,-6855857.26,-7612772.24,62256781.63,76755690.47,-13052722.59,-11619900.0,73895683.74,64973186.97,26319400.0,55633200.0
成长能力,扣非净利润,128372878.08,149721071.8,-2226231.33,4397421.87,152159915.41,155520248.79,27091369.09,11610805.4,138010984.9,150072967.2,11368206.19,-4442329.76,-59895176.9,-27801317.87,-72332898.45,-34254816.96,-62060818.29,-31053264.47,-69944801.23,-39854320.13,-60894076.14,-43913335.29,-59774792.2,-30462712.46,73466786.57,81270052.91,-23475569.08,-25080537.0,66774224.9,76859849.69,-42079114.93,-31929442.72,68115523.73,71956490.81,-38736675.61,-28422731.36,70524964.65,88527811.19,-5112318.98,-11941059.7,99377781.0,115807054.02,-3593110.75,-6205567.17,78079498.92,92687498.33,,-8171572.24,59777876.39,76279890.07,,,71750310.65,59074276.33,25774800.0,52146600.0
成长能力,营业总收入增长率,5.9811,6.988624,-7.443233,0.730423,19.808218,19.550444,51.734753,83.730323,218.733216,209.372624,507.782207,235.492704,1.098864,1.567776,-43.528706,101.32151,30.449309,60.717541,98.338017,-25.646312,-68.407978,-74.447631,-80.902113,-71.871657,0.658239,0.398695,17.906413,14.56938,19.446049,21.195879,43.440923,66.743583,26.618912,16.990701,17.956246,22.494987,-3.654913,-6.497868,1.743501,-8.166346,8.750374,10.283957,24.381712,58.093314,25.625319,27.495362,18.138054,69.737941,-6.745379,,,,16.270405,85.724887,-14.669788,
成长能力,归属母公司净利润增长率,-10.332747,1.046845,-109.752934,-58.934533,4.484133,-2.516561,71.696984,358.725103,340.586556,693.2623,117.091447,88.036339,-11.174998,4.299077,-4.245701,11.794915,7.471449,32.723188,-19.037697,-33.077483,-174.124117,-148.334101,-145.934353,-17.274838,11.281179,6.590393,43.897389,21.309105,-4.467276,5.694686,-10.700806,-13.622355,-0.449711,-19.113838,-766.32526,-135.258983,-29.2809,-22.216318,-24.072477,-58.84944,26.176129,23.575396,48.684927,1.26232,28.009927,22.172559,47.475653,8.835704,-15.750449,,,,13.732582,146.86424,-52.691198,
收益质量,经营活动净现金/销售收入,0.219785,0.339967,0.034693,0.002182,0.276427,0.383407,0.039343,-0.081727,0.403832,0.518415,0.219837,0.085267,0.018416,0.135068,-1.607434,-1.060157,-0.030312,0.114449,-0.843591,-2.659088,-0.058083,-0.02881,-1.76203,-1.888322,0.264351,0.427525,-0.049017,-0.229847,0.21565,0.443986,-0.271027,-0.912949,0.290524,0.357713,-0.335585,-1.594343,0.421945,0.654326,0.099386,-0.319245,0.345256,0.544717,-0.125663,-0.130073,0.421222,0.531993,-0.15066,-0.10808,0.384063,0.424761,-0.289429,-1.343524,0.413667,0.514039,0.494901,0.666727
收益质量,经营性现金净流量/营业总收入,0.219785,0.339967,0.034693,0.002182,0.276427,0.383407,0.039343,-0.081727,0.403832,0.518415,0.219837,0.085267,0.018416,0.135068,-1.607434,-1.060157,-0.030312,0.114449,-0.843591,-2.659088,-0.058083,-0.02881,-1.76203,-1.888322,0.264351,0.427525,-0.049017,-0.229847,0.21565,0.443986,-0.271027,-0.912949,0.290524,0.357713,-0.335585,-1.594343,0.421945,0.654326,0.099386,-0.319245,0.345256,0.544717,-0.125663,-0.130073,0.421222,0.531993,-0.15066,-0.10808,0.384063,0.424761,-0.289429,-1.343524,0.413667,0.514039,0.494901,0.666727
收益质量,成本费用率,76.861198,67.703032,98.742597,92.873576,70.632655,64.46488,84.909684,85.68439,69.990914,59.384183,91.260153,104.708917,137.003457,114.869289,355.592665,260.740332,136.769387,117.967681,239.000156,478.341098,149.312,145.372864,346.110451,339.749706,76.451193,70.158695,114.302567,147.721403,78.111892,71.433061,134.246693,170.10309,73.686691,67.095654,145.399333,204.393999,64.208195,55.447597,105.910146,151.184972,51.906697,40.985552,101.117824,127.696747,58.423893,47.453571,114.451486,,59.930317,46.234288,128.530734,,55.831399,55.331774,69.254713,49.416034
收益质量,期间费用率,14.330846,10.968414,17.781959,15.729833,12.298537,10.184313,14.334664,13.902879,12.966234,9.824403,16.476851,17.851693,27.221702,21.903938,76.892375,53.71624,28.469164,23.312601,48.253192,100.129655,30.557392,29.224415,71.233054,67.839351,11.557643,11.181962,18.878577,23.652387,12.530013,12.135125,24.050434,30.567033,12.15821,12.376195,33.899973,43.710202,15.6144,10.222168,22.860438,34.455778,8.90186,6.767751,21.486921,29.102097,14.447966,11.842353,27.434544,,15.145219,10.842188,37.258392,,17.069485,15.616316,11.570594,5.395392
收益质量,销售成本率,62.530351,56.734617,80.960637,77.143742,58.334118,54.280566,70.575019,71.78151,57.02468,49.55978,74.783301,86.857223,109.781755,92.96535,278.700289,207.024091,108.300222,94.65508,190.746963,378.211443,118.754608,116.148449,274.877396,271.910355,64.89355,58.976733,95.423989,124.069016,65.581878,59.297935,110.196258,139.536057,61.528481,54.719458,111.49936,160.683797,48.593794,45.225428,83.049707,116.729194,43.004836,34.2178,79.630903,98.59465,43.975926,35.611217,87.016941,,44.785097,35.392099,91.272342,,38.761913,39.715458,57.684119,44.020642
收益质量,经营活动净现金/归属母公司的净利润,1.338589,1.448033,,0.063985,1.424408,1.542367,0.475894,-0.9767,1.814757,1.70053,3.008976,,,,,,,,,,,,,,1.641042,2.006403,,,1.479999,2.212155,,,1.594683,1.554342,,,1.820923,1.965751,,,1.093666,1.36136,,,1.548104,1.489799,,,1.438329,1.139845,,,1.399599,1.701237,2.177082,1.626086
收益质量,所得税/利润总额,28.90711,26.584879,864.037095,44.270299,27.546732,25.049106,25.057679,32.721668,23.845606,23.667395,5.974857,,,,,,,,,,,,,,26.711642,24.476046,,,26.076895,25.51701,,,27.103888,26.38207,,,32.162155,25.462048,,,26.52476,25.209262,,,26.216649,25.063867,,,24.901178,23.205833,,,25.651358,25.963373,9.368425,9.090136
财务风险,流动比率,2.754888,1.800811,1.798682,2.259533,1.924943,2.706555,2.45085,3.243519,2.520323,2.844565,1.601521,1.907759,1.845976,2.813069,2.767273,3.976767,3.333014,3.477,2.566127,2.350471,2.506101,2.77793,2.550855,3.317883,2.654991,2.424058,1.800654,1.598948,1.607957,1.606523,1.049787,0.990061,1.632113,1.575059,1.153957,1.158805,1.208158,3.101806,8.30441,10.784167,11.406518,7.355025,11.444074,11.236848,11.201223,8.065495,5.717694,,4.898584,,,,3.192694,1.353491,8.40133,6.40991
财务风险,速动比率,2.671741,1.738067,1.705006,2.174234,1.853757,2.593921,2.308771,3.097644,2.419688,2.740511,1.469404,1.780402,1.721769,2.648631,2.56168,3.78312,3.157386,3.30376,2.400561,2.242684,2.403061,2.648341,2.409916,3.163076,2.54925,2.320873,1.659751,1.493565,1.512998,1.527104,0.942588,0.894196,1.554473,1.512883,1.077235,1.095027,1.157737,3.029382,8.072239,10.595417,11.214747,7.250267,11.209066,11.104898,11.072925,7.971563,5.396408,,4.725433,,,,3.082064,1.300023,8.201855,6.214725
财务风险,保守速动比率,2.323887,1.436173,1.285728,1.809076,1.532324,2.218409,1.685565,2.418362,1.974303,2.32077,1.158575,1.494895,1.417654,2.299537,2.359352,3.586905,2.93626,3.161893,2.252637,2.126101,2.297119,2.484548,2.250896,2.997769,2.345549,2.178798,1.436391,1.310612,1.250519,1.314944,0.576571,0.501956,0.706322,1.303029,0.864548,0.898517,1.015547,2.81479,6.506474,9.909208,10.666813,7.000007,10.940667,10.791413,10.882901,7.863509,4.959257,,4.535647,,,,2.885537,1.25437,6.72334,5.134934
财务风险,资产负债率,18.044747,22.768746,18.813589,17.444143,19.675642,15.456901,14.045617,13.279513,15.649613,16.17394,15.519082,15.593245,15.331154,14.281419,13.062941,16.689614,12.772577,12.827167,13.705849,15.949968,15.820614,15.946329,16.158135,16.757712,17.758802,20.291024,19.845763,20.043292,20.132322,22.917765,20.842168,18.249797,15.492567,16.641488,16.535431,15.998065,19.177451,12.004076,5.569719,5.135621,5.028755,8.349009,5.387234,5.797047,5.804671,8.109514,6.805152,9.478832,8.593056,,,,11.250425,18.826522,6.253122,5.682553
财务风险,权益乘数,1.237482,1.27749,1.243437,1.230709,1.2169,1.1841,1.174457,1.169239,1.183453,1.187463,1.182393,1.182901,1.1632,1.15639,1.14827,1.172894,1.167721,1.167807,1.173888,1.188835,1.20237,1.203121,1.204632,1.20872,1.23339,1.253363,1.249864,1.251382,1.218765,1.242356,1.222298,1.202955,1.209588,1.217929,1.218103,1.214224,1.147275,1.09615,1.055907,1.053539,1.057093,1.077214,1.059317,1.06158,1.073206,1.090288,1.08369,1.099242,1.109298,,,,1.173526,1.153919,1.063751,1.060249
财务风险,权益乘数(含少数股权的净资产),1.220178,1.294812,1.231733,1.211301,1.244952,1.182828,1.163407,1.15313,1.185531,1.192946,1.183699,1.184739,1.181071,1.166608,1.150257,1.20033,1.146428,1.147146,1.158827,1.189767,1.187939,1.189716,1.192721,1.201312,1.215935,1.254563,1.247594,1.250676,1.25207,1.297315,1.263298,1.223238,1.183327,1.199637,1.198113,1.190448,1.237278,1.136416,1.058982,1.054136,1.05295,1.091095,1.056939,1.061537,1.061623,1.088251,1.07302,1.104713,1.094008,,,,1.126765,1.231929,1.066702,1.060249
财务风险,产权比率,22.225392,29.753936,23.364457,21.220916,24.495237,18.282854,16.34078,15.313006,18.553102,19.294645,18.369926,18.47393,18.107196,16.660821,15.025745,20.033053,14.642846,14.714639,15.88271,18.976754,18.793929,18.971603,19.272157,20.131248,21.59356,25.456385,24.759468,25.06768,25.207096,29.731578,26.329888,22.323856,18.332786,19.963753,19.811317,19.044877,23.727847,13.641628,5.898235,5.413645,5.295029,9.109568,5.693982,6.153785,6.162377,8.825194,7.302069,10.471398,9.400879,,,,12.676596,23.192948,6.670219,6.024923
财务风险,现金比率,1.911012,1.175911,0.93934,1.451495,1.239601,1.865179,1.245986,1.948392,1.614445,1.916941,0.468338,0.791239,0.7818,1.371774,1.074129,2.449733,1.89403,2.282601,1.373959,1.509337,1.702959,1.901152,1.654726,2.28899,1.836236,1.883743,1.116773,1.082322,1.087607,1.253318,0.525309,0.434186,0.659639,1.240668,0.853481,0.881867,1.011086,2.804435,6.496054,9.889603,10.657813,6.979357,10.915977,10.77168,10.873982,7.831953,4.936075,,4.513951,,,,2.883908,1.199307,6.701334,5.134934
营运能力,应收账款周转率,9.700023,8.426817,3.421706,1.908822,12.962307,11.568301,5.221455,2.738821,12.179771,9.152957,2.736328,1.192855,3.25537,2.48956,0.416672,0.321149,2.996449,2.559858,0.763742,0.162858,2.306466,1.565099,0.384186,0.216775,10.390091,10.709082,3.85457,1.697256,27.586814,37.25926,13.914454,4.763802,87.632376,50.658842,54.934279,14.228418,474.224545,336.690088,158.955958,36.410482,859.157194,301.43855,97.104861,37.953797,521.258745,187.521738,76.595187,,575.010128,,,,134.586804,106.163006,287.29454,
营运能力,应收账款周转天数,37.113312,32.040566,52.605324,47.149483,27.772833,23.339641,34.473143,32.860852,29.557204,29.49866,65.781575,75.449216,110.5865,108.452856,431.993521,280.243312,120.142202,105.474597,235.681556,552.627548,156.082879,172.513007,468.522783,415.176062,34.648394,25.212242,46.697811,53.026763,13.049712,7.24652,12.936188,18.892471,4.10807,5.32977,3.276642,6.325369,0.759134,0.801924,1.132389,2.471815,0.419015,0.895704,1.853666,2.371304,0.690635,1.439833,2.350017,4.991374,0.626075,,,,2.674853,3.391011,1.253069,
营运能力,存货周转率,27.721832,19.753954,10.777408,6.1134,29.291984,20.86655,12.194448,6.66629,29.648358,20.05242,10.593476,5.51887,19.764965,13.388555,7.074664,3.924824,18.98331,13.107826,8.051083,3.538187,14.372252,8.465915,4.757218,2.767421,21.410448,14.586358,7.424265,4.08632,21.598915,15.419189,8.177057,4.362294,20.139971,15.698705,7.290809,3.973993,16.349664,14.915488,6.042225,3.201493,20.807122,14.914949,7.07326,4.108009,22.590116,15.511434,6.298332,,19.871652,,,,23.877671,23.737904,20.956243,21.951964
营运能力,存货周转天数,12.986154,13.668149,16.701603,14.721756,12.290051,12.939369,14.760814,13.500762,12.142324,13.464708,16.991589,16.307685,18.214046,20.166477,25.442901,22.93096,18.964026,20.598381,22.357239,25.436756,25.048266,31.892592,37.837232,32.521242,16.81422,18.510446,24.244822,22.024703,16.667503,17.510647,22.012809,20.631346,17.874901,17.19887,24.688617,22.647243,22.0188,18.101987,29.790347,28.111877,17.301767,18.102642,25.447953,21.908418,15.936172,17.406513,28.578993,,18.116259,,,,15.076846,15.165618,17.178651,16.399443
营运能力,总资产周转率,0.478909,0.406148,0.164618,0.089951,0.555008,0.455195,0.208242,0.104667,0.538981,0.42687,0.155494,0.065095,0.178802,0.145822,0.025824,0.018649,0.166326,0.135021,0.042338,0.008689,0.11696,0.077371,0.01939,0.010737,0.36194,0.292926,0.103516,0.039424,0.38834,0.313625,0.096564,0.038244,0.347025,0.280538,0.070912,0.023936,0.303782,0.277193,0.072585,0.023391,0.366029,0.321974,0.077418,0.027561,0.44575,0.389144,0.109432,0.028465,0.511793,,,,0.617235,0.640919,0.430266,0.553104
营运能力,总资产周转天数,751.708424,664.782113,1093.439855,1000.534958,648.639052,593.152083,864.376879,859.866486,667.926829,632.509689,1157.599439,1382.580255,2013.397772,1851.561161,6969.994879,4825.994035,2164.42243,1999.678895,4251.419559,10357.045354,3077.953352,3489.63981,9282.682976,8381.891046,994.639985,921.73191,1738.851173,2282.864081,927.021435,860.899675,1864.039762,2353.254861,1037.38817,962.436184,2538.351052,3760.016434,1185.058797,974.050177,2479.829669,3847.54573,983.527962,838.57655,2325.017101,3265.472363,807.627149,693.830062,1644.854672,3161.72466,703.409228,,,,583.246222,561.692924,836.691699,650.871471
营运能力,流动资产周转率,1.462551,1.245567,0.582648,0.296043,1.919952,1.571564,0.833466,0.393906,2.539497,1.84739,1.060132,0.425806,1.06289,0.799156,0.156408,0.095945,0.808963,0.62585,0.214102,0.040552,0.488955,0.313529,0.080939,0.043809,1.587597,1.216031,0.530812,0.20515,1.747405,1.263323,0.500722,0.202258,1.46604,1.162563,0.342818,0.117226,0.863843,0.651349,0.158028,0.047035,0.68108,0.564275,0.139977,0.048321,0.907648,0.757127,0.325918,,1.554796,,,,2.255446,1.765999,0.952099,1.518489
营运能力,流动资产周转天数,246.145206,216.768688,308.933871,304.009554,187.504617,171.803366,215.965585,228.480631,141.760346,146.152124,169.790029,211.363801,338.699188,337.856242,1150.830141,938.030332,445.013867,431.412949,840.719448,2219.348807,736.264025,861.162139,2223.884381,2054.355453,226.757678,222.033751,339.103022,438.703344,206.019756,213.72205,359.480389,444.975558,245.559406,232.24531,525.058513,767.747124,416.742208,414.524316,1139.035304,1913.440339,528.571727,478.489637,1285.919317,1862.535434,396.629245,356.610927,552.284681,1126.933322,231.541514,,,,159.613639,203.850518,378.111672,237.077745
营运能力,应付账款周转率,5.777701,4.77388,3.753819,2.204108,9.704291,7.691363,4.192189,2.758341,12.071191,7.432547,4.778746,2.586504,14.692207,14.127185,7.611703,4.472852,15.166234,8.878182,4.548496,2.177093,5.571199,3.56229,2.086672,1.080237,5.130199,3.555517,1.778489,,3.864243,,1.648644,0.800779,2.275659,1.632523,0.768402,0.350248,2.345828,9.066338,8.845003,13.29589,71.277784,21.555703,9.009921,8.331244,34.176966,19.453669,8.238607,,14.46103,,,,16.158155,25.607433,28.443632,150.120192
