盈利能力,息税前利润率,-2.162651,-1.503636,-4.522374,-4.05816,2.622668,3.217058,0.992563,-5.080707,2.087101,2.976804,3.421439,1.952345,2.207934,2.584128,4.542206,5.637579,-0.328996,2.099117,3.024104,1.90385,2.652101,4.392649,3.980845,-2.448927,7.390629,8.741879,9.01825,6.617922,5.111454,6.199445,5.565388,-2.529916,3.197635,4.473568,3.333222,2.989952,-13.422328,-6.990265,-5.410489,0.123222,2.29448,4.805157,1.979835,-0.047972,-9.801502,-7.173643,-5.844543,-12.346616,4.232685,5.777929,9.15759,4.491022,11.925666,11.012463,11.065072,7.323226,15.838193,15.707097,11.106188,14.59589,16.069571,14.831079
盈利能力,总资产报酬率,-0.804431,-0.479401,-0.83243,-0.323023,1.417639,1.172539,0.220543,-0.384746,1.332254,1.349954,0.971293,0.197161,1.211975,1.092483,1.296064,0.774626,-0.221157,1.125176,0.971865,0.222971,1.757416,2.296493,1.227401,-0.173622,5.796683,5.022575,3.409925,1.244506,3.969805,3.497119,1.929007,-0.301397,1.680196,1.703548,0.844607,0.311033,-4.373323,-1.547012,-0.817037,0.00943,0.830196,1.292726,0.364374,-0.003226,-3.179841,-1.539017,-0.761084,-0.680312,1.87605,2.039338,2.116684,0.360235,6.684819,5.227807,3.216961,,13.305751,9.5889,,14.047269,16.620831,16.284727
盈利能力,总资本回报率,-1.015816,-0.537326,-0.938382,-0.371286,1.687122,1.400172,0.262592,-0.461055,1.637548,1.670167,1.196068,0.244312,1.53259,1.36744,1.630534,0.995493,-0.296024,1.598386,1.316307,0.307212,2.355595,3.081412,1.618097,-0.224584,7.205335,6.174097,4.116676,1.472839,4.600104,3.917783,2.156866,-0.334347,1.85871,1.886371,0.938154,0.337122,-4.775089,-1.677659,-0.889624,0.010221,0.910358,1.407503,0.39871,-0.003509,-3.462967,-1.654376,-0.817957,-0.731473,2.234089,2.641607,2.782801,0.469017,8.460317,6.14101,3.739669,,16.203599,11.940466,,17.179768,21.113194,21.64789
盈利能力,投入资本回报率,-0.864173,-0.37149,-0.799621,-0.340227,1.479029,1.334396,0.321205,-0.386994,1.547599,1.647478,1.208822,0.26188,1.521696,1.28625,1.501377,0.906232,0.007014,1.508607,1.200456,0.307772,2.347739,3.088532,1.731373,-0.18035,6.887337,6.286398,4.206285,1.485887,4.658074,3.838142,2.014958,-0.257111,1.693083,1.841792,0.978454,0.362759,-4.510597,-1.635584,-0.896907,-0.006889,0.748634,1.160188,0.337845,-0.091271,-3.149581,-1.449153,-0.743126,-0.586729,2.158097,2.406935,2.516326,0.45874,7.520889,5.488551,3.373753,,14.392981,10.621348,,14.96846,17.585529,18.459656
盈利能力,息前税后总资产报酬率_平均,-0.68555,-0.341518,-0.718308,-0.294623,1.232085,1.11298,0.26713,-0.324245,1.24513,1.322225,0.97964,0.210104,1.175459,1.004576,1.176439,0.694072,-0.207263,1.031134,0.863692,0.209848,1.695106,2.265689,1.290811,-0.146031,5.482834,5.046156,3.461061,1.255523,4.019832,3.42603,1.80209,-0.406714,1.530477,1.297534,0.880888,0.234312,-4.131084,-1.768055,-0.823727,-0.101818,0.682713,0.749009,0.308751,-0.198778,-2.892077,-1.942047,-0.691456,-0.765771,1.812236,1.026616,1.913995,0.04473,5.942541,2.989813,2.90219,,8.380584,5.873259,,8.474668,11.108474,10.254968
盈利能力,毛利率,14.998203,15.0745,14.675097,15.944678,18.620172,19.194659,18.231028,15.985074,17.644871,17.797018,18.537615,19.233437,18.580612,17.748416,18.744805,19.526807,16.555324,16.920945,16.669096,14.194111,17.795609,18.80745,18.943807,20.305103,21.415682,21.201861,21.051323,18.340417,19.249336,18.688125,17.177699,14.774896,16.562374,16.648562,16.72974,17.118497,14.365593,15.537539,16.299713,15.38923,15.404052,14.871629,14.819531,8.33598,15.10855,14.610653,14.746066,13.667533,21.01891,22.518048,23.711966,22.138922,26.091731,25.528185,26.322359,24.112905,29.014962,29.514532,26.611493,30.591874,35.420725,33.786347
盈利能力,销售净利率,-3.357887,-2.751161,-5.809783,-5.976837,0.922301,1.574091,-0.363614,-6.56446,0.904604,1.868815,2.337446,0.479698,0.856806,1.202677,2.941605,3.958138,-1.634441,0.85683,1.337351,0.464771,0.728962,2.782765,1.984152,-7.402114,5.024079,6.54223,6.856752,4.405379,3.680573,4.689428,3.995576,-3.413947,1.846638,3.407363,2.438184,2.252431,-13.894691,-7.98906,-6.794809,-1.330413,0.525245,2.784123,0.23896,-2.955855,-11.402274,-9.052239,-8.640217,-13.897563,0.655425,2.908649,4.969152,0.557652,7.196615,6.298091,6.13522,0.463801,9.975635,9.620692,5.415196,8.805649,10.74004,9.339563
盈利能力,成本费用利润率,-3.557864,-3.118108,-6.120198,-5.957145,1.288339,1.780591,-0.578311,-6.853477,1.0659,1.99938,2.403097,0.355152,0.949892,1.455417,3.513217,4.813784,-1.667328,1.064626,1.719149,0.578226,0.843693,2.996027,1.875573,-7.58549,5.741307,6.992628,7.255632,4.605535,3.827834,5.18144,4.65044,-4.007083,2.169741,3.64995,2.403758,2.110517,-13.427694,-7.607059,-6.326482,-1.093564,0.883442,3.528308,0.534962,-1.612477,-11.706304,-9.534942,-8.674055,-15.009069,0.818135,3.646738,6.388523,0.670592,9.365259,8.194522,7.896153,0.539917,13.501948,13.041689,6.940204,11.938306,15.621379,13.318155
盈利能力,营业利润率,-2.736223,-3.12099,-6.338707,-6.131914,1.290114,1.771478,-0.483501,-7.34267,1.083703,1.911784,2.316557,0.347832,0.976512,1.482078,3.461949,4.55208,-1.378087,1.281688,1.576499,0.065286,1.022751,3.072904,2.173571,-5.925441,5.145867,6.482988,6.704386,4.314775,3.657701,4.807507,4.344869,-4.00111,2.154345,2.940764,1.741433,1.542804,-15.354967,-8.715323,-6.681728,-2.066589,-2.727584,2.905021,0.042584,-2.486775,-11.142743,-10.367509,-9.683659,-16.544964,0.700084,3.453953,5.963741,0.096822,7.921984,6.915887,6.399732,-1.225835,11.675217,11.264604,5.972866,10.06464,12.999458,11.708601
盈利能力,总资产净利率_平均,-1.247812,-0.86707,-1.06043,-0.477124,0.509234,0.578194,-0.078152,-0.495804,0.591369,0.856871,0.665567,0.049676,0.498216,0.531492,0.856313,0.55496,-0.886198,0.490124,0.452425,0.067961,0.539495,1.49095,0.634282,-0.518183,3.998549,3.826559,2.615722,0.828444,2.858513,2.645316,1.384898,-0.406714,0.970315,1.297534,0.617813,0.234312,-4.527231,-1.768055,-1.026083,-0.101818,0.190045,0.749009,0.043979,-0.198778,-3.699169,-1.942047,-1.125141,-0.765771,0.290503,1.026616,1.148569,0.04473,4.033994,2.989813,1.783699,,8.380584,5.873259,,8.474668,11.108474,10.283063
盈利能力,总资产净利率_平均(含少数股东损益),-1.249017,-0.877146,-1.069402,-0.475746,0.498534,0.573717,-0.080793,-0.497106,0.577434,0.847491,0.663564,0.048443,0.470316,0.508451,0.839352,0.543864,-1.098701,0.459281,0.429788,0.054432,0.483047,1.45484,0.611767,-0.524789,3.940529,3.758784,2.592633,0.828435,2.858513,2.645316,1.384898,-0.406714,0.970315,1.297534,0.617813,0.234312,-4.527231,-1.768055,-1.026083,-0.101818,0.190045,0.749009,0.043979,-0.198778,-3.699169,-1.942047,-1.125141,-0.765771,0.290503,1.026616,1.148569,0.04473,4.033994,2.989813,1.783699,,8.380584,5.873259,,8.474668,11.108474,10.254968
成长能力,归母净利润,-47293188.87,-25689090.65,-31623953.69,-14494316.51,16342900.89,18997581.53,-2567127.45,-16516892.76,20443401.12,30307926.7,23601930.02,1744019.96,18265141.33,18954209.77,31526998.69,20315585.42,-30896663.39,16184472.64,14150217.5,2093122.36,16524763.52,45996069.6,19074621.74,-15047436.31,103671230.46,94773175.8,62846543.36,19187786.67,57976762.53,51726097.04,26682801.55,-7449524.58,16883175.81,22535518.18,10405314.5,3893324.06,-77592692.42,-30548062.87,-17871033.16,-1774182.47,3302769.66,12964042.44,762071.05,-3420200.68,-69201051.39,-37434185.76,-21987948.44,-14980490.51,6467586.99,24247990.29,27422967.39,1068824.27,83057183.5,56894474.48,35643338.25,773367.92,132821337.96,92928193.55,30794085.2,104955232.25,98469792.81,79869286.13
成长能力,营业总收入,1409781689.97,944605252.39,548928063.12,241807745.99,1734738291.87,1197547176.14,729857952.92,252271771.72,2206670507.99,1604017783.75,1006692974.03,354542830.19,2016821190.11,1507679628.25,1050532849.03,502998130.62,2343640664.24,1770013722.99,1005137695.03,360699896.27,2029698883.28,1612858162.54,927223616.23,205877275.37,2033545707.37,1422979307.34,908473765.52,435549062.21,1575210073.66,1103036206.8,667808546.53,218208501.15,914265517.31,661377061.34,426764828.67,172849803.28,558434058.31,382373662.68,263010082.97,133355695.73,628805296.63,465641720.17,318910587.69,115709322.04,606905688.63,413535098.02,254483736.82,107792209.35,986776146.74,833651214.34,551864079.3,191664901.37,1154114523.68,903360523.83,580962673.21,166745561.31,1331457443.7,965920020.32,568660523.39,1191907901.38,916847466.82,852834997.59
成长能力,净利润,-47338888.98,-25987617.01,-31891529.38,-14452456.61,15999520.06,18850493.05,-2653869.01,-16560280.8,19961644.27,29976126.27,23530909.46,1700736.86,17240047.03,18132524.57,30902532.35,19909362.07,-38305432.94,15166013.25,13442222.45,1676429.96,14795743.38,44882065.64,18397529.43,-15239270.99,102166945.79,93094590.12,62291801.1,19187587.54,57976762.53,51726097.04,26682801.55,-7449524.58,16883175.81,22535518.18,10405314.5,3893324.06,-77592692.42,-30548062.87,-17871033.16,-1774182.47,3302769.66,12964042.44,762071.05,-3420200.68,-69201051.39,-37434185.76,-21987948.44,-14980490.51,6467586.99,24247990.29,27422967.39,1068824.27,83057183.5,56894474.48,35643338.25,773367.92,132821337.96,92928193.55,30794085.2,104955232.25,98469792.81,79651065.53
成长能力,扣非净利润,-47781174.11,-30911429.97,-36221496.56,-17421411.83,8657729.18,18631082.65,-2500156.67,-17101032.18,12556284.14,21535566.39,18471686.47,-1418935.46,14608147.39,12534754.3,26324394.43,18514999.0,-35856945.93,13832920.07,8239507.03,-2099850.82,22651231.59,60867739.11,31553924.11,-13158805.74,86088529.67,85828815.04,56038693.22,17071790.52,51068215.29,47842863.63,24670825.84,-8398829.51,12257762.22,18480946.99,7745846.66,2735060.6,-83101488.96,-33803067.8,-18664241.93,-3659815.52,-20386140.6,9678438.55,-1232708.91,-4138593.16,-63249342.33,-39279667.48,-23971187.81,-15604039.14,5732789.06,24474833.75,27974984.41,159286.16,77486481.61,52654090.41,31603048.35,,130346658.07,90498262.75,28847455.76,106215034.95,95003538.19,80302407.0
成长能力,营业总收入增长率,-18.732312,-21.121666,-24.78974,-4.147917,-21.386619,-25.340779,-27.499449,-28.845896,9.413294,6.389829,-4.173108,-29.514085,-13.944948,-14.82102,4.516311,39.450589,15.467406,9.743916,8.402943,75.201413,-0.189168,13.343753,2.063884,-52.731553,29.096794,29.005675,36.038056,99.602242,72.292407,66.778721,56.481626,26.241683,63.719512,72.966165,62.261774,29.615613,-11.19126,-17.88243,-17.528582,15.250606,3.608403,12.60029,25.316686,7.344791,-38.496112,-50.39471,-53.886519,-43.760068,-14.499286,-7.716665,-5.008685,14.944529,-13.319458,-6.476674,2.163355,,11.70808,,,30.000675,7.505844,
成长能力,归属母公司净利润增长率,-389.380625,-235.222952,-1131.880937,12.2455,-20.057818,-37.318109,-110.876769,-1047.058699,11.925775,59.900766,-25.137402,-91.415359,159.247004,17.113545,122.802219,870.587568,-286.971894,-64.813357,-25.816523,113.910159,-84.060415,-51.467206,-69.648892,-178.421949,78.815142,83.2212,135.532027,357.57062,243.399625,129.531429,156.434359,-291.340984,121.758718,173.770694,158.22447,319.443271,-2449.321945,-335.636862,-2445.061285,48.126363,104.772716,134.631559,103.465857,77.168967,-1169.967075,-254.38057,-180.180777,-1501.585923,-92.213091,-57.380764,-23.062853,38.203853,-37.466987,-38.775873,15.747352,,26.550468,,,6.586222,23.288685,
收益质量,经营活动净现金/销售收入,0.126505,-0.064875,-0.039456,-0.014432,0.08707,-0.003448,-0.051342,0.042627,0.064618,0.00869,-0.035099,0.076799,0.066123,0.016521,0.015483,0.124106,-0.098622,-0.193921,-0.329326,-0.463269,0.161444,0.118175,0.049281,0.031602,0.026284,-0.055667,-0.089127,-0.266971,-0.137286,-0.169037,-0.236677,-0.446835,-0.092372,-0.221043,-0.117925,-0.382017,-0.052639,-0.078328,-0.068982,-0.133783,0.163683,0.081646,0.104621,0.133555,0.253145,0.205696,0.160476,0.674936,-0.152253,-0.250067,-0.404674,-0.294804,0.081899,-0.164208,-0.234528,0.018093,0.069199,0.066939,0.03279,0.121197,0.011165,0.035208
收益质量,经营性现金净流量/营业总收入,0.126505,-0.064875,-0.039456,-0.014432,0.08707,-0.003448,-0.051342,0.042627,0.064618,0.00869,-0.035099,0.076799,0.066123,0.016521,0.015483,0.124106,-0.098622,-0.193921,-0.329326,-0.463269,0.161444,0.118175,0.049281,0.031602,0.026284,-0.055667,-0.089127,-0.266971,-0.137286,-0.169037,-0.236677,-0.446835,-0.092372,-0.221043,-0.117925,-0.382017,-0.052639,-0.078328,-0.068982,-0.133783,0.163683,0.081646,0.104621,0.133555,0.253145,0.205696,0.160476,0.674936,-0.152253,-0.250067,-0.404674,-0.294804,0.081899,-0.164208,-0.234528,0.018093,0.069199,0.066939,0.03279,0.121197,0.011165,0.035208
收益质量,成本费用率,103.362277,102.101241,105.058287,106.319874,98.233465,97.579962,99.12986,107.440328,97.672608,96.527913,96.044505,98.980385,97.203438,96.92121,95.662861,94.403761,99.267223,96.961217,97.370593,99.757514,97.546496,94.848495,94.824065,102.712868,94.477231,92.972007,92.638575,94.38199,94.470122,92.936543,93.792069,99.782599,98.240887,96.250214,95.475579,95.950892,109.014664,107.326274,106.702463,102.795445,105.593306,102.838099,101.164398,108.922549,104.97996,104.270352,105.774151,108.872241,97.709862,93.835645,91.508809,97.833096,90.983435,91.135566,91.410404,101.061414,86.990571,87.074048,91.976007,89.496546,85.939911,86.719416
收益质量,期间费用率,18.36048,17.175742,19.733385,22.264553,16.853637,16.774622,17.360889,23.425403,15.317479,14.324931,14.582121,18.213823,15.78405,14.669626,14.407667,13.930568,15.822547,13.882162,14.039689,13.951625,15.342106,13.655946,13.767873,23.017972,15.892913,14.173868,13.689898,12.722408,13.719458,11.624668,10.969769,14.557496,14.803261,12.898776,12.20532,13.06939,23.380258,22.863813,23.002177,18.184675,20.997359,17.709728,15.983929,17.258529,20.08851,18.881005,20.520218,22.539775,18.728772,16.353693,15.220776,19.972018,17.075166,16.663752,17.732763,25.174319,16.005534,16.588581,18.587501,20.088421,21.360637,20.505763
收益质量,销售成本率,85.001796,84.925499,85.324902,84.055321,81.379827,80.80534,81.768971,84.014925,82.355128,82.202981,81.462384,80.766562,81.419387,82.251583,81.255194,80.473192,83.444675,83.079054,83.330903,85.805888,82.20439,81.192549,81.056192,79.694896,78.584317,78.798138,78.948676,81.659582,80.750663,81.311874,82.8223,85.225103,83.437625,83.351437,83.270259,82.881502,85.634406,84.46246,83.700286,84.610769,84.595947,85.12837,85.180468,91.664019,84.891449,85.389346,85.253933,86.332466,78.981089,77.481951,76.288033,77.861077,73.908268,74.471814,73.67764,75.887094,70.985037,70.485467,73.388506,69.408125,64.579274,66.213652
收益质量,经营活动净现金/归属母公司的净利润,,,,,9.242185,-0.217411,,,6.974931,0.459925,-1.497105,15.612594,7.285218,1.314156,0.515935,3.072788,,-21.208183,-23.393164,-79.833573,19.829823,4.143855,2.395596,,0.515569,-0.835821,-1.288381,-6.060055,-3.730038,-3.604658,-5.923476,,-5.002184,-6.487236,-4.836624,-16.960244,,,,,31.163337,2.932581,43.781882,,,,,,-23.229723,-8.597381,-8.143724,-52.865315,1.138031,-2.60727,-3.822659,3.901216,0.693683,0.695787,0.605523,1.376365,0.103957,0.375949
收益质量,所得税/利润总额,,,,,27.124194,9.404822,,,13.110068,3.168188,-1.27397,-36.459829,7.204609,14.740506,12.474217,12.900617,,16.995901,20.107882,19.425812,11.42549,2.073458,-11.563573,,7.377078,-0.631324,-2.012019,-1.347739,-1.781265,2.61705,8.394987,,13.36737,3.00937,-6.238853,-11.227871,,,,,43.694927,23.269516,55.845411,,,,,,18.010198,14.999999,15.0,14.999999,15.540957,15.667021,14.999999,14.999998,15.067884,15.28043,15.166501,17.583833,19.999692,19.133966
财务风险,流动比率,2.130827,2.876233,2.733727,2.552179,2.46394,2.270152,2.356971,2.17638,2.081122,1.963516,1.944117,2.036785,1.997639,2.279288,2.065825,2.098836,1.838832,1.416522,1.520466,1.574588,1.53824,1.543024,1.567998,1.586831,1.666135,1.752488,1.759714,1.875988,1.946777,2.257086,2.263097,2.905968,3.196169,3.268661,4.062357,4.607032,4.210038,4.733783,4.489813,4.787352,4.268474,4.669595,4.274686,4.542566,4.699935,3.713846,3.423397,3.506709,2.845933,2.18346,2.130759,2.144738,2.063862,2.819837,2.248275,,1.55939,1.493171,,1.428337,1.488934,1.312584
财务风险,速动比率,1.871705,2.41796,2.379938,2.23027,2.178525,1.926674,2.029177,1.88011,1.848288,1.693937,1.712062,1.774912,1.77827,2.027657,1.870487,1.877533,1.635148,1.219778,1.286395,1.373611,1.380142,1.372104,1.379191,1.31857,1.492923,1.52941,1.545355,1.63065,1.7067,1.974553,2.011231,2.548217,2.87085,2.849369,3.619966,4.146611,3.757124,4.178205,4.058032,4.375345,3.824003,4.178408,3.849294,4.100388,4.233034,3.256788,3.111293,3.216697,2.61503,2.029537,1.94625,2.000481,1.938799,2.595425,2.065639,,1.418069,1.359285,,1.236997,1.291953,1.136663
财务风险,保守速动比率,1.663972,2.161635,2.179439,1.971312,1.970474,1.772703,1.863058,1.728615,1.710991,1.533497,1.544676,1.556634,1.597722,1.740757,1.606979,1.63638,1.40022,1.047474,1.071627,1.077449,1.129975,1.050445,1.064129,0.94344,1.301707,1.408277,1.42689,1.524699,1.591981,1.790794,1.896406,2.394526,2.795429,2.727259,3.434749,3.97181,3.65966,4.050041,3.916683,3.856688,3.382686,4.023898,3.722259,3.926138,4.107417,3.091041,3.00021,3.112693,2.563009,1.97769,1.879484,1.937003,1.908535,2.530844,1.985633,,1.311515,1.2525,,1.19297,1.175919,1.000999
财务风险,资产负债率,43.885568,27.88286,29.064414,31.059695,31.91545,34.570413,33.613227,34.976995,36.347176,39.095949,39.638131,39.081754,40.830909,37.004135,40.86238,40.507467,45.089271,56.275154,51.311256,49.745636,51.605639,51.917452,50.720422,49.24099,47.612358,44.439531,42.511198,39.511258,36.984172,31.634118,31.160617,23.777174,21.567648,20.947007,16.782294,14.900539,15.978493,14.57976,15.221041,14.369384,15.790542,14.555221,15.446967,14.493224,13.998345,17.60268,19.11765,18.806098,23.488183,31.754772,33.111257,33.278363,35.487043,27.21542,34.150561,,57.255527,59.490631,,60.214017,56.257325,56.57545
财务风险,权益乘数,1.834274,1.426648,1.438166,1.458459,1.519299,1.548739,1.537602,1.553353,1.62929,1.664967,1.672524,1.665062,1.754801,1.7032,1.755302,1.75051,1.929618,2.185013,2.069953,2.038515,1.99774,2.005155,1.979316,1.949732,1.759438,1.701935,1.669282,1.624551,1.430704,1.369384,1.363402,1.293415,1.232831,1.227878,1.195941,1.182622,1.188807,1.179186,1.18355,1.177666,1.175155,1.166573,1.172731,1.166129,1.236575,1.260912,1.271952,1.269485,1.429253,1.507699,1.522526,1.524411,1.799067,1.681993,1.783007,,2.417654,2.489365,,2.416784,2.293404,2.302844
财务风险,权益乘数(含少数股权的净资产),1.782072,1.386632,1.409729,1.45053,1.468762,1.52836,1.506324,1.537917,1.571022,1.641926,1.656675,1.641544,1.690071,1.587405,1.690971,1.680883,1.821137,2.287029,2.053862,1.989876,2.066356,2.079756,2.029238,1.970093,1.908847,1.79984,1.739469,1.6532,1.586902,1.462717,1.452656,1.311942,1.274984,1.264974,1.201667,1.175095,1.190171,1.170682,1.179537,1.167806,1.187515,1.170346,1.182689,1.169497,1.162768,1.213631,1.236363,1.231619,1.306987,1.465303,1.495019,1.498764,1.550076,1.373917,1.518615,,2.339483,2.468564,,2.513448,2.286097,2.302844
财务风险,产权比率,96.964897,38.624762,40.932628,45.015785,46.836768,52.796916,50.596857,53.75532,57.064385,64.154758,65.63658,64.124727,68.976631,58.720259,69.079721,68.078158,82.117416,129.263698,105.867638,99.459304,107.156837,108.542757,103.507984,97.6153,91.362097,80.473152,74.350982,65.654358,58.690291,46.271792,45.265684,31.194297,27.498409,26.497425,20.166735,17.509558,19.017147,17.068273,17.953795,16.780662,18.751507,17.034653,18.268968,16.949796,16.276832,21.363171,23.636368,23.161959,30.698765,46.530392,49.501989,49.876419,55.007623,37.39174,51.861583,,133.948378,146.856479,,151.344802,128.609708,130.284484
财务风险,现金比率,0.851516,0.667299,0.71861,0.628859,0.586742,0.453129,0.499829,0.556461,0.485643,0.440769,0.433626,0.548099,0.59153,0.632102,0.643957,0.608667,0.58897,0.184557,0.214799,0.238547,0.389436,0.274456,0.234896,0.231077,0.290523,0.127647,0.142306,0.136123,0.176424,0.21998,0.252889,0.325397,0.478238,0.245667,0.396555,0.609813,0.850038,0.946287,0.926177,0.608852,0.619652,0.778423,0.733275,0.739106,0.487797,0.560496,0.5282,0.649463,0.57954,0.59101,0.579212,0.92146,1.027384,0.649888,0.818488,,0.423639,0.473377,,0.469543,0.206786,0.129585
营运能力,应收账款周转率,1.587639,0.983641,0.557337,0.249086,1.593972,1.070013,0.649086,0.228313,1.922357,1.362598,0.85072,0.325563,1.902269,1.508985,1.031553,0.490119,2.598942,1.846091,1.074021,0.431725,2.020986,1.424807,0.814924,0.198528,1.845772,1.329858,0.856082,0.413785,2.013418,1.518805,0.956505,0.355095,1.765096,1.232161,0.819875,0.347631,1.138761,0.73839,0.507366,0.261034,1.184381,0.838374,0.561145,0.218139,0.978731,0.654814,0.380183,0.162699,1.456483,1.080554,0.715429,0.28328,1.798922,1.219846,0.809564,,2.409384,1.772355,,2.534216,2.335889,2.524481
营运能力,应收账款周转天数,226.751667,274.490154,322.963864,361.320717,225.850756,252.333167,277.312955,394.194151,187.270094,198.150849,211.585428,276.444185,189.247595,178.92817,174.494091,183.628581,138.517863,146.254938,167.594363,208.465901,178.130819,189.499221,220.879315,453.334943,195.040292,203.029103,210.260127,217.504024,178.800392,177.771256,188.184917,253.452895,203.954814,219.127095,219.545561,258.894583,316.133016,365.660346,354.773463,344.781356,303.956163,322.051927,320.77233,412.579744,367.823114,412.330768,473.455548,553.167561,247.170628,249.871689,251.597121,317.706225,200.119832,221.339278,222.34164,,149.415744,152.339649,,142.055738,154.116896,142.603538
营运能力,存货周转率,4.648075,2.93176,1.900843,0.815369,5.598706,3.228549,2.082734,0.733042,6.468301,4.091437,2.723469,0.911161,5.174484,3.98401,2.835877,1.285488,6.698947,4.764412,2.782724,1.16984,7.03923,5.241196,2.981197,0.56463,7.695161,5.141354,3.514772,1.758058,8.46031,6.252838,4.24261,1.470398,7.259339,4.654058,3.498197,1.513618,4.819436,3.081322,2.299872,1.246749,5.717796,4.295551,3.060773,1.234254,5.636633,3.227574,2.261061,1.013506,7.889097,6.323989,3.603066,1.452525,8.368398,6.317287,3.668472,,7.712068,5.489174,,7.021237,7.147645,7.84007
营运能力,存货周转天数,77.451406,92.094848,94.694825,110.379449,64.300563,83.628874,86.424824,122.775937,55.656035,65.991478,66.092163,98.775073,69.572142,67.770906,63.472415,70.012291,53.739788,56.670158,64.684806,76.93355,51.141953,51.514955,60.378418,159.396168,46.782645,52.515342,51.212417,51.192824,42.551628,43.180391,42.426713,61.207915,49.591286,58.013878,51.455067,59.460163,74.697524,87.624717,78.265194,72.187717,62.961317,62.855725,58.808663,72.918491,63.867905,83.654153,79.608614,88.800639,45.632595,42.694568,49.957451,61.961039,43.018984,42.739863,49.066737,,46.680083,49.187722,,51.273016,50.366234,45.917954
营运能力,总资产周转率,0.371965,0.318827,0.184069,0.079598,0.540533,0.364475,0.222195,0.075726,0.638327,0.453491,0.283884,0.100987,0.548918,0.422766,0.285338,0.137404,0.672218,0.536023,0.321372,0.117116,0.66265,0.522803,0.308326,0.070897,0.784328,0.574541,0.378113,0.18805,0.776648,0.564102,0.346607,0.119133,0.525449,0.380803,0.25339,0.104026,0.325824,0.221309,0.151009,0.076531,0.361823,0.269028,0.184042,0.067248,0.324423,0.214537,0.130221,0.055101,0.443229,0.352953,0.231139,0.080212,0.56054,0.474717,0.290731,,0.840105,0.610482,,0.962412,1.034304,1.098013
营运能力,总资产周转天数,967.832049,846.851969,977.892626,1130.67535,666.009034,740.790558,810.095922,1188.480324,563.973808,595.381031,634.060717,891.203021,655.835475,638.650398,630.830662,655.002714,535.540311,503.708999,560.097106,768.468047,543.272783,516.446311,583.795991,1269.441896,458.991174,469.939715,476.047023,478.593782,463.529897,478.636788,519.318803,755.45709,685.127323,709.028025,710.365312,865.166025,1104.889259,1220.010426,1191.974248,1175.985734,994.960773,1003.609522,978.032453,1338.310424,1109.659437,1258.519376,1382.261541,1633.359853,812.220672,764.974172,778.749237,1122.022272,642.23721,568.759458,619.128691,,428.517664,442.273478,,374.059916,348.059926,327.86478
营运能力,流动资产周转率,0.64985,0.472037,0.272687,0.117315,0.782464,0.523451,0.318628,0.108099,0.870028,0.612389,0.382571,0.134166,0.701106,0.535702,0.359389,0.172871,0.860866,0.698118,0.426703,0.156321,0.884906,0.694435,0.413483,0.096283,1.096279,0.81912,0.545397,0.273822,1.197807,0.883469,0.548144,0.194399,0.908459,0.663265,0.454787,0.189506,0.595496,0.403666,0.275248,0.140269,0.68847,0.516612,0.357281,0.132403,0.589538,0.378591,0.22759,0.096109,0.690989,0.532471,0.345138,0.119056,0.824246,0.717403,0.423878,,1.211672,0.861315,,1.348384,1.472524,1.586948
营运能力,流动资产周转天数,553.97392,571.988154,660.096176,767.160283,460.084828,515.806987,564.921713,832.567535,413.779575,440.895596,470.500434,670.810197,513.474308,504.0114,500.849266,520.617273,418.183514,386.753861,421.838227,575.734891,406.822806,388.805229,435.325392,934.736812,328.383554,329.621939,330.034651,328.679913,300.549156,305.613424,328.380774,462.963447,396.275276,407.077106,395.789157,474.916999,604.538028,668.868532,653.955472,641.620159,522.89841,522.635281,503.80388,679.739208,610.647291,713.169407,790.894202,936.432229,520.991623,507.069172,521.530201,755.940811,436.762712,376.357319,424.649642,,297.109872,313.473957,,266.986147,244.478035,226.850422
营运能力,应付账款周转率,7.757463,8.541002,4.21711,1.714519,9.912775,6.539136,4.353193,1.940965,12.877816,10.139325,6.037783,2.630003,13.423748,10.955528,7.078565,3.637104,17.879521,12.821239,6.853167,3.076776,12.149135,8.597615,4.96994,1.926502,10.371827,8.176301,5.37662,,12.44322,,7.36268,3.368686,12.168089,8.285693,5.333916,2.435455,7.57532,5.626607,3.442652,1.675792,8.947028,7.442372,4.644595,2.19939,8.747921,7.247577,4.232324,1.745649,10.214271,7.143452,4.174479,1.647903,10.273699,7.949121,4.552219,,13.371034,9.99506,,11.936427,7.868004,8.589354
