每股指标,摊薄每股收益_最新股数,0.403902,1.544635,1.291096,0.846865,0.398227,1.525195,1.069371,0.659157,0.335798,1.523313,1.133757,0.728849,0.238238,1.317932,0.898004,0.517873,0.198535,0.812628,0.626605,0.385326,0.145481,0.789549,0.561984,0.259485,0.081403,0.511722,0.396959,0.215872,0.07345,0.31073,0.220616,0.135494,0.04934,0.13695,0.110538,0.068279,0.024876,0.171686,0.10954,0.064086,0.024178,0.125668,0.119589,0.075417,0.031994,0.194381,0.167581,0.107514,0.049926,0.222268,0.175313,0.103854,0.04403,0.158514,0.127589,0.075284,0.030479,0.114593,0.094616,0.061192,0.020983,0.074926,0.056789,0.039094,0.016431,0.097655,0.079359,0.055159,0.01805,0.083134,0.073097,0.082351,0.048275
每股指标,摊薄每股净资产_期末股数,9.330851,8.812377,8.345814,7.928954,8.329115,8.063568,7.759564,7.361204,7.521955,7.413664,7.085516,6.67078,6.617344,6.363383,5.937469,5.340266,5.414083,5.215618,5.025282,4.797598,4.935562,4.960937,4.176515,3.825277,3.918493,3.823954,3.690216,3.479938,3.614468,3.529128,3.309062,3.21027,3.260197,3.202852,3.174821,3.125768,3.135366,3.106481,3.035597,2.982798,2.952854,2.924729,7.294132,7.165317,7.239327,7.144112,6.41165,6.222099,6.241735,5.723841,5.576959,5.353231,5.266088,5.128231,5.031443,4.868902,7.220326,7.07715,6.983504,6.826635,6.737845,6.639351,6.554711,6.47168,8.374868,8.274518,3.585273,3.388284,,3.039124,,2.361936,1.671772
每股指标,调整每股净资产_期末股数,8.909766,8.409504,7.937455,7.518464,7.908737,7.641576,7.343594,6.956362,7.118229,7.018597,6.663585,6.249931,6.212113,5.958813,5.534246,4.945816,5.020231,4.825647,4.751638,4.523286,4.661493,4.683359,3.91238,3.556699,3.648407,3.552605,3.415478,3.20431,3.349204,3.264497,3.054934,2.979532,3.025015,2.969477,2.940974,2.888963,2.917899,2.887093,2.808042,2.752562,2.723649,2.717139,6.78062,6.652556,6.749317,6.652003,5.903904,5.707643,5.722245,5.192854,4.997279,4.77323,4.680457,4.542284,4.519859,4.3558,6.49646,6.353494,6.309306,6.151036,6.309048,6.208955,6.124517,6.042219,8.045755,7.946194,3.146311,2.948217,,2.589109,,2.000752,1.303649
每股指标,每股净资产_最新股数,9.330851,8.812377,8.345814,7.928954,8.329115,8.063568,7.759564,7.361204,7.521955,7.413664,7.085516,6.67078,6.617344,6.363383,5.937469,5.340266,5.414083,5.215618,5.025282,4.797598,4.935562,4.896857,3.596828,3.294334,3.374611,3.293183,3.177991,2.9969,3.112738,3.039216,2.849699,2.764615,2.80757,2.758186,2.734047,2.691804,2.700069,2.675195,2.614152,2.568683,2.542896,2.518676,2.512582,2.46821,2.493704,2.460906,2.047176,1.986648,1.992918,1.82756,1.780662,1.709228,1.681404,1.637388,1.606485,1.554587,1.536914,1.506438,1.486504,1.453113,1.434213,1.413248,1.395232,1.377558,1.371284,1.354853,0.440284,0.416093,,0.373215,,0.290054,0.205299
每股指标,每股经营现金流,-0.161029,1.937306,0.612202,0.25161,0.036124,0.850641,0.378774,0.233538,0.004551,1.800298,0.406167,-0.116161,-0.137133,1.01678,0.621925,0.242691,-0.142135,0.77657,0.791277,0.440714,0.105868,1.376649,0.899512,0.397805,0.075354,0.721225,0.495554,0.445934,0.252987,0.771479,0.487583,0.233999,-0.124989,-0.145267,-0.09295,-0.053766,-0.179409,0.364283,0.061351,-0.002526,-0.17909,0.408787,0.292902,0.154312,0.039355,0.748163,0.525769,0.141893,-0.030098,1.272369,0.778986,0.280239,-0.084793,1.106053,0.594766,0.074042,-0.480162,-0.398778,-1.201639,-0.974574,-1.247291,0.277453,-0.320889,-0.531381,-0.884931,0.937212,1.156971,1.115871,,1.164757,,0.643806,0.32637
每股指标,每股现金流量净额,0.404359,0.046207,-1.03575,-0.618011,-0.27126,-1.507463,-2.206996,-0.841924,-0.364932,1.721147,0.637178,-0.034266,-0.239729,0.776476,0.387068,-0.043766,-0.077605,-0.019156,-0.103273,-0.120405,-0.438284,0.694709,0.328964,0.106737,-0.103806,-0.284056,-0.212663,-0.201864,0.04167,0.100757,-0.136319,-0.106811,-0.111385,0.477976,-0.188183,-0.130601,-0.16002,-0.019542,-0.227774,-0.161259,-0.165116,0.102583,-0.300838,-0.120457,0.040027,-0.26871,-0.273848,-0.333942,0.340781,0.251208,0.030093,-0.089466,0.198769,-0.469978,-0.005539,-0.264743,-0.382742,-0.140296,-0.042419,-0.415669,-0.637044,-1.947442,-1.985714,-1.303434,-1.297513,3.603356,0.647067,0.906862,,0.384544,,0.60567,0.359188
每股指标,每股企业自由现金流量,,-0.056152,,0.690396,,2.305801,,0.694957,,0.466516,,0.23102,,0.558954,,0.484443,,0.690733,,0.488737,,0.33187,,0.350213,,0.993008,,0.441889,,0.035312,,0.169919,,-1.037319,,0.085434,,0.076449,,0.038897,,0.093119,,0.105281,,-1.418708,,-1.016632,,0.062268,,-0.057076,,0.190606,,0.277895,,0.249034,,-0.10833,,0.225184,,0.264668,,-4.655281,,0.065699,,0.481272,,-0.744631,0.545333
每股指标,每股股东自由现金流量,,-0.367133,,0.736253,,2.09142,,0.703488,,0.805441,,0.692213,,0.922248,,0.691911,,0.804838,,0.538158,,0.411982,,0.558589,,1.010743,,0.432011,,-0.290317,,0.058405,,0.279506,,0.123242,,-0.09771,,0.141949,,0.238835,,0.888197,,-0.98726,,-0.266492,,0.267363,,0.280824,,-0.161314,,0.721254,,2.190917,,1.143102,,-0.1002,,0.78374,,-6.090765,,0.227366,,0.625897,,0.093751,2.067458
每股指标,每股未分配利润,5.915006,5.511104,5.257565,4.813334,5.306361,4.908134,4.575683,4.165469,4.314941,3.979142,3.726231,3.321323,3.260712,3.022473,2.730147,2.350016,2.4238,2.225265,2.126182,1.884902,2.018524,1.897553,1.998127,1.646878,1.740096,1.645578,1.582585,1.372312,1.506878,1.421602,1.349993,1.251152,1.301126,1.243832,1.224185,1.175113,1.184707,1.155819,1.103907,1.051126,1.024781,0.996705,2.532029,2.403798,2.477739,2.384857,2.561283,2.373164,2.3928,2.236432,2.155204,1.9314,1.844032,1.70613,1.65158,1.487764,2.120733,1.977544,1.921758,1.764732,1.675834,1.577255,1.511053,1.427922,1.817892,1.717537,2.198701,2.001641,,1.652469,,1.023497,0.398765
每股指标,每股资本公积金,1.752863,1.809518,1.902107,1.921258,1.90773,1.903106,1.8949,1.893099,1.903128,1.895692,1.884138,1.866734,1.878304,1.862587,1.856222,1.830258,1.830258,1.830258,1.825728,1.83906,1.835501,1.759839,0.91193,0.911916,0.911913,0.911891,0.911853,0.911849,0.91181,0.911745,0.796532,0.796515,0.796397,0.796397,0.799068,0.799068,0.799068,0.799068,0.800333,0.800333,0.796704,0.796704,3.491762,3.491762,3.491762,3.489484,2.63155,2.630119,2.630119,2.268737,2.268737,2.268737,2.268737,2.268737,2.268693,2.270016,3.933343,3.933343,3.933343,3.933343,3.933343,3.933343,3.933759,3.933759,5.413887,5.413887,0.253475,0.253475,,0.253475,,0.253245,0.233674
