每股指标,摊薄每股收益_最新股数,0.010067,0.007182,0.068197,0.041161,0.019294,0.107781,0.125672,0.073036,0.028538,0.032841,0.014381,-0.03513,-0.038159,-0.225261,-0.134116,-0.082275,-0.057951,-0.472576,-0.209025,-0.125081,-0.075949,-1.506313,-0.318117,-0.179425,-0.029572,0.069818,0.116694,0.112055,0.066014,0.02398,0.212499,0.140715,0.066932,0.236715,0.184737,0.096926,0.051079,0.218644,0.214294,0.076573,0.037191,0.189988,0.173705,0.05963,0.026233,0.110655,0.094982,0.036515,0.017686,0.089007,0.076907,0.031613,0.014644,0.06289,0.053414,0.044957,0.031043,0.016043
每股指标,摊薄每股净资产_期末股数,0.916092,0.908461,0.943145,0.91676,0.894082,0.875517,0.898039,0.843429,0.793956,0.761882,0.745627,0.697349,0.695413,0.734813,0.253723,0.26604,0.228439,0.247135,0.570288,0.661214,0.736769,0.816769,2.333585,2.261318,2.39609,2.560368,2.603298,2.602199,2.573263,2.491314,2.65675,2.565518,2.508381,2.442948,2.402248,2.253208,2.19083,2.134393,2.073289,1.914153,3.766421,3.746798,3.768844,7.003664,20.640356,9.731569,8.945943,7.964285,7.846848,5.703018,,4.59711,,3.987944,,2.776106,4.027529,2.784153
每股指标,调整每股净资产_期末股数,0.754085,0.730877,0.679068,0.640697,0.60665,0.581203,0.63341,0.561541,0.478154,0.444833,0.408002,0.35748,0.349871,0.385685,-0.115472,-0.130363,-0.146095,-0.131527,0.190291,0.271731,0.371706,0.441894,1.221171,1.203194,1.346271,1.506455,1.517728,1.517788,1.537839,1.412073,1.518785,1.431411,1.365525,1.305276,1.477637,1.384519,1.331967,1.278873,1.338168,1.204797,2.360268,2.350263,2.39984,4.53125,13.224802,9.46297,8.714554,7.786352,7.67571,5.53554,,4.428402,,3.841943,,2.768627,4.014721,2.50831
每股指标,每股净资产_最新股数,0.916092,0.908461,0.943145,0.91676,0.894082,0.875517,0.898039,0.843429,0.793956,0.761882,0.745627,0.697349,0.695413,0.734813,0.234024,0.24538,0.210692,0.227929,0.52596,0.609806,0.679459,0.753234,2.160785,2.022926,2.143489,2.290448,2.328852,2.344558,2.318482,2.159858,2.295539,2.218117,2.169781,2.11318,2.047067,1.934077,1.881143,1.832683,1.780216,1.643875,1.60008,1.591935,1.601303,1.487854,1.459508,0.586143,0.53063,0.472403,0.465437,0.295969,0.283869,0.238576,,0.206962,,0.144071,0.109289,0.067994
每股指标,每股经营现金流,0.042111,0.201283,0.472349,0.355854,0.009654,0.353518,0.502461,0.428373,0.123816,0.172907,0.112969,0.004335,-0.090973,-0.217439,-0.303978,-0.157686,-0.012874,-0.28402,-0.235131,-0.236428,-0.046768,0.195418,0.137867,0.19311,0.260247,0.191283,0.193145,0.175022,-0.155764,-0.002951,-0.144006,-0.366862,-0.488467,0.22697,0.394291,0.003749,-0.254534,0.059715,-0.158547,-0.459287,-0.94147,0.029955,-0.213673,-0.659263,-1.632636,1.173435,-0.762666,0.32168,-2.555566,1.337863,,1.417422,,1.225761,,1.033625,0.762608,0.539727
每股指标,每股现金流量净额,-0.000663,0.071582,0.310174,0.280911,-0.079984,0.058376,0.274968,0.258372,-0.030699,-0.064264,-0.040231,-0.133975,-0.150863,-0.067542,-0.108512,-0.082639,-0.073315,-0.366634,-0.672039,-0.62062,-0.33801,0.086251,0.037497,0.182657,0.146708,0.053134,0.197294,0.262354,0.129114,-0.522737,-0.490035,-0.406733,-0.299085,0.511245,0.047686,0.00361,-0.249394,-0.012872,-0.088392,-0.235467,-0.996652,1.300097,0.517092,0.97928,3.216877,2.403115,0.903209,2.746606,0.28606,0.759972,,1.342159,,1.15569,,0.880254,1.396081,0.172966
每股指标,每股企业自由现金流量,,-0.232693,,-0.010157,,-0.154225,,-0.088273,,0.059793,,0.01301,,-0.322368,,-0.182735,,-0.176076,,0.05742,,-0.601275,,0.209119,,0.229938,,0.136351,,0.610434,,0.212131,,-0.451392,,-0.020674,,0.481839,,0.403586,,0.190194,,,,-1.896506,,-2.318351,,0.081809,,0.065706,,0.015305,,0.228046,-0.557712,-2.01424
每股指标,每股股东自由现金流量,,-0.386119,,-0.083315,,-0.438564,,-0.283584,,-0.025408,,-0.088178,,-0.412637,,-0.25919,,-0.384787,,-0.286087,,-0.412203,,0.222017,,0.432965,,0.357373,,0.906983,,0.43306,,0.161491,,-0.025575,,0.689724,,0.780286,,1.589691,,,,-1.792772,,-2.318351,,-0.310347,,0.065706,,0.211383,,0.424124,-0.557712,-2.01424
每股指标,每股未分配利润,-0.805555,-0.815623,-1.155265,-1.182301,-1.208038,-1.227332,-1.209056,-1.261692,-1.30619,-1.277648,-1.294895,-1.344406,-1.347435,-1.309276,-1.317862,-1.261679,-1.235346,-1.172548,-0.886804,-0.795803,-0.742559,-0.660205,0.627836,0.80489,0.972403,1.005461,1.05212,1.039425,1.011163,0.974712,1.212479,1.128638,1.070773,0.993395,0.947868,0.8387,0.810025,0.750537,0.750004,0.589503,1.084411,1.061317,1.047471,1.557964,4.408313,4.739823,4.733058,3.751401,3.633963,3.812602,,2.815298,,2.267501,,1.177499,1.135871,1.012687
每股指标,每股资本公积金,0.88921,0.88921,1.239989,1.239899,1.23709,1.23709,1.244506,1.244506,1.234048,1.234048,1.232975,1.232975,1.232826,1.232826,0.821704,0.80901,0.79488,0.780242,0.780118,0.779961,0.779675,0.779654,0.785015,0.528135,0.496774,0.49705,0.496862,0.550287,0.555704,0.506981,0.47432,0.472782,0.475491,0.48725,0.418372,0.462285,0.468801,0.468801,0.432866,0.434403,1.652829,1.657172,1.636559,4.273119,14.713556,3.383041,2.783103,2.783103,2.783103,0.399201,,0.399201,,0.399201,,0.399201,1.675973,0.63997
每股指标,每股盈余公积金,,,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.065038,0.070513,0.070514,0.070517,0.070519,0.07052,0.070521,0.070524,0.070524,0.07024,0.072703,0.072703,0.072703,0.072627,0.07211,0.072141,0.074941,0.058899,0.058861,0.058832,0.058832,0.05925,0.05882,0.058801,0.058801,0.05481,0.0548,0.110779,0.110766,0.08629,0.17258,0.518486,0.608704,0.42978,0.42978,0.42978,0.491214,,0.38261,,0.32124,,0.199405,0.215684,0.131495
