每股指标,每股净资产_最新股数,3.823515,4.247384,4.365054,4.360799,4.335499,4.520375,4.524272,4.509522,4.494445,4.576546,4.518192,4.461783,4.420979,4.642293,4.554085,4.474807,3.552985,3.522566,3.463447,3.4408,3.4207,3.421275,3.379833,3.346051,3.390517,3.346622,3.321168,3.412465,3.50228,3.535811,3.449118,3.458031,3.433314,3.418901,3.402929,3.410702,3.392731,3.369027,2.021251,2.038223,1.174306,1.157582,1.144895,1.166815,1.156068,0.811373,0.794507,,0.770881,,0.693747,0.597595
每股指标,每股经营现金流,0.646146,0.366189,-0.052845,-0.263733,0.415666,0.377979,0.119411,-0.151051,0.218332,-0.054358,-0.202704,-0.190163,-0.21128,-0.355909,-0.380773,-0.416424,-0.041288,-0.162786,-0.108699,-0.168133,0.077249,-0.050623,-0.179288,-0.189491,0.105352,-0.02167,-0.004531,-0.152974,-0.068692,-0.179305,-0.194786,-0.136913,-0.079956,-0.120187,-0.033769,-0.128545,0.179703,0.066883,0.059644,-0.029814,-0.132868,-0.151568,-0.419221,-0.441677,0.252562,0.164863,-0.009626,,-0.311677,,-0.083543,0.175163
每股指标,每股现金流量净额,0.322935,0.247805,0.082962,0.082241,0.083386,-0.254793,-0.606796,-0.347828,0.060378,-0.81464,-0.800622,-0.831415,0.763234,-0.120284,-0.176653,-0.134245,-0.01513,-0.186691,-0.205246,-0.243307,0.250797,0.137853,0.006311,-0.025968,-0.185479,-0.189679,-0.162918,-0.213938,0.308656,0.036487,0.125352,0.003951,-0.094066,-0.07168,-0.084357,-0.010043,-0.008747,1.228966,0.049667,0.04194,0.039585,-0.040072,0.158458,-0.051884,0.043305,-0.151345,-0.195275,,-0.46587,,0.24926,0.419185
每股指标,每股企业自由现金流量,-0.118468,,-0.150826,,-0.12606,,-0.020626,,0.055568,,0.025304,,-0.777255,,-0.853656,,0.106856,,0.040908,,0.155179,,0.053343,,0.297401,,0.18769,,0.098976,,-0.019511,,0.141629,,0.050847,,-1.016763,,0.478404,,0.187714,,0.15736,,-0.805146,,0.085338,,-0.051328,,0.293785,-0.008801
每股指标,每股股东自由现金流量,-0.175979,,0.065141,,-0.239256,,-0.374241,,0.282098,,0.198236,,-0.488189,,-0.601843,,0.292846,,0.231701,,0.17156,,0.232967,,0.753458,,0.398508,,0.085718,,0.198508,,0.323155,,0.106875,,-1.397759,,0.735655,,0.499691,,0.647611,,-1.363263,,0.002202,,0.076417,,0.821666,0.556253
每股指标,每股未分配利润,0.767225,1.18051,0.484096,0.479807,0.464855,0.660373,0.666557,0.655878,0.644842,0.761031,0.704588,0.65004,0.61117,0.832607,0.744208,0.652651,0.676938,0.642,0.577959,0.554606,0.531551,0.532914,0.477581,0.440694,0.491145,0.468783,0.44251,0.547727,0.539716,0.51066,0.497601,0.510526,0.483053,0.471826,0.450614,0.458473,0.43859,0.411957,0.423028,0.889176,0.92788,0.895982,0.862024,0.920677,0.892175,1.147997,1.085998,,0.99915,,0.743964,0.42586
每股指标,每股资本公积金,2.016672,2.023545,2.786641,2.786641,2.786641,2.786641,2.786641,2.786641,2.786641,2.758437,2.758437,2.758437,2.758437,2.760937,2.760937,2.783643,2.287564,2.291514,2.291514,2.291514,2.291514,2.293909,2.304407,2.303411,2.302415,2.304226,2.300033,2.296028,2.291836,2.289789,2.267387,2.265173,2.265173,2.265173,2.265173,2.265173,2.265173,2.265173,1.035097,3.070195,1.19231,1.19231,1.19231,1.19231,1.19231,0.72355,0.72355,,0.72355,,0.72355,0.72355
每股指标,每股盈余公积金,,,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.042215,0.041347,0.04649,0.046309,0.046309,0.046309,0.046309,0.046067,0.046067,0.04623,0.046067,0.04623,0.04623,0.046222,0.046222,0.045995,0.046713,0.046713,0.046713,0.046713,0.046713,0.046713,0.046713,0.045944,0.051703,0.103407,0.114208,0.09913,0.09913,0.09913,0.09913,0.111016,0.111016,,0.111016,,0.082662,0.047317
每股指标,每股留存收益,0.767225,1.18051,0.526312,0.522023,0.507071,0.702589,0.708773,0.698094,0.687057,0.803247,0.746803,0.692256,0.653385,0.874823,0.786424,0.693998,0.723428,0.688309,0.624269,0.600916,0.57786,0.578981,0.523648,0.486925,0.537212,0.515014,0.488741,0.593949,0.585938,0.556656,0.544314,0.557239,0.529766,0.518539,0.497327,0.505186,0.485303,0.457902,0.474732,0.992583,1.042089,0.995112,0.961154,1.019807,0.991306,1.259014,1.197015,,1.110167,,0.826626,0.473178
每股指标,每股营业收入,4.29168,3.384322,1.986778,0.849975,4.195419,2.967834,1.835702,0.641311,3.572806,2.489624,1.571324,0.594055,3.508069,2.485427,1.485408,0.634198,2.686891,1.701419,0.996712,0.387399,1.859195,1.196137,0.572122,0.13901,1.533885,1.115913,0.694403,0.301492,1.762761,1.259787,0.810611,0.382022,1.63443,1.200952,0.803863,0.388671,1.456093,1.098707,0.823981,0.74084,2.687465,1.960082,1.289785,0.596099,2.506074,2.519248,1.633693,,3.460766,,3.418181,3.970376
