每股指标,每股企业自由现金流量,,0.073663,,0.038115,,-0.13695,,0.014403,,0.085926,,0.024006,,0.011319,,-0.013859,,0.064134,,0.019809,,0.159558,,0.119959,,0.292907,,0.136969,,0.182819,,0.03928,,0.037492,,0.034641,,-1.831998,,-1.909866,,0.141245,,0.14858,,0.0467,,0.052121,,0.190192,,0.059335,,0.032643,,0.054099,,0.335657,,0.312336,,0.04297,,-0.011595,,0.118052,,-0.006375,,0.046689,,0.092595,,0.432787,,0.172414,,0.059311,-0.03836,-0.108666,-0.229614,0.007023,-0.065295,-0.025155,-0.050029,0.407078,0.20328,0.165516,0.079729,0.759763,0.49692,0.390536,0.080675,0.346701,,0.137581,,-1.745152,-1.785491,-0.718886,,
每股指标,每股股东自由现金流量,,-0.028986,,0.05314,,-0.157878,,0.026682,,0.054668,,-0.00909,,0.131955,,0.024036,,0.059321,,0.03104,,0.20983,,0.202854,,0.247537,,0.134294,,0.206244,,0.063814,,0.133533,,0.010107,,-2.181499,,-1.98382,,0.086421,,0.049915,,-0.059614,,0.055409,,0.161504,,0.095395,,-0.004507,,0.038974,,0.438684,,0.478056,,-0.301358,,-0.035006,,0.58333,,-0.028471,,-0.151065,,0.004802,,0.510017,,0.176982,,-0.048642,-0.119937,-0.18456,-0.212569,-0.003446,-0.075765,-0.20608,-0.02162,0.278101,0.136803,0.140971,0.075183,0.956894,0.952034,0.800196,0.396699,0.230428,,0.301218,,-1.672425,-1.721855,-0.312941,,
每股指标,每股未分配利润,0.515728,0.492256,0.497195,0.473431,0.450504,0.421107,0.620802,0.618599,0.591061,0.559091,0.54075,0.5469,0.512715,0.485956,0.469218,0.462779,0.420062,0.395591,0.38849,0.352326,0.356287,0.332158,0.320317,0.281637,0.261839,0.245442,0.235342,0.228053,0.296372,0.275263,0.287299,0.278156,0.283227,0.262746,0.244472,0.230234,0.339153,0.308993,0.282656,0.260051,0.240156,0.262869,0.302424,0.289844,0.282901,0.261235,0.213657,0.222134,0.196911,0.188854,0.163241,0.149531,0.14899,0.138307,0.150241,0.133903,0.109716,0.07667,0.07822,0.300595,0.284577,0.224114,0.198679,0.153804,0.370694,0.354615,0.331106,0.308753,0.290894,0.279239,0.295204,0.277315,0.236393,0.221332,0.138699,0.110397,0.198606,0.090425,0.176983,0.156037,0.211964,0.165075,0.178703,0.152272,0.115392,0.101108,0.133517,0.1666,0.112416,0.099083,0.131557,0.115026,0.0731,0.05807,0.128245,0.132381,0.104056,0.102161,0.158567,0.176906,0.02602,-0.044432
每股指标,每股资本公积金,0.274689,0.274131,0.274449,0.276777,0.276186,0.275532,0.272797,0.272371,0.271758,0.271129,0.266952,0.266439,0.265896,0.265355,0.264524,0.264064,0.395084,0.395084,0.395458,0.395458,0.395458,0.395458,0.394549,0.394549,0.394549,0.394549,0.394549,0.394549,0.928877,0.928877,0.928877,0.928877,0.928877,0.928877,0.925655,0.925655,1.888483,1.888483,1.88745,1.88745,1.88745,0.079406,0.077827,0.077827,0.077026,0.077026,0.080965,0.080855,0.075347,0.076945,0.067204,0.06699,0.064679,0.060807,0.050184,0.050209,0.048683,0.048945,0.04822,0.059662,0.057293,0.077698,0.072327,0.070372,0.086419,0.087763,0.007234,0.008752,0.008752,0.008752,0.052031,0.008752,0.008752,0.008752,0.032079,0.032079,0.243087,0.243087,0.232432,0.232432,0.846559,0.83729,0.918594,0.921228,0.837282,0.833646,0.826998,1.920133,1.910532,1.910532,1.89924,1.89924,1.89924,1.89924,1.902811,1.90278,1.90278,1.902771,1.902771,0.46525,0.46525,
每股指标,每股盈余公积金,0.076685,0.076685,0.06596,0.06596,0.06596,0.06596,0.061593,0.061593,0.061593,0.061593,0.059532,0.059532,0.059532,0.059532,0.055236,0.055236,0.053554,0.053554,0.053554,0.053554,0.053554,0.053554,0.042245,0.042245,0.042245,0.042245,0.038483,0.038483,0.053228,0.053228,0.040646,0.040646,0.040646,0.040646,0.035854,0.035854,0.053782,0.053782,0.053782,0.053782,0.053782,0.06375,0.060689,0.060689,0.060689,0.060689,0.049568,0.049568,0.049568,0.049568,0.047367,0.047367,0.047367,0.047367,0.044575,0.044575,0.04492,0.04492,0.025451,0.030542,0.032763,0.094743,0.094297,0.094297,0.113156,0.113156,0.09882,0.09882,0.09882,0.09882,0.086129,0.086129,0.086129,0.086129,0.127288,0.127288,0.152745,0.154138,0.134044,0.134044,0.201066,0.201066,0.134588,0.134588,0.132151,0.132151,0.078376,0.125402,0.125402,0.125402,0.073877,0.073877,0.073877,0.073877,0.065211,0.065211,0.065211,0.065211,0.050257,0.075817,0.011151,
每股指标,每股留存收益,0.592413,0.568941,0.563155,0.539392,0.516465,0.487068,0.682395,0.680193,0.652655,0.620685,0.600282,0.606433,0.572247,0.545488,0.524454,0.518015,0.473617,0.449145,0.442044,0.405881,0.409841,0.385712,0.362562,0.323882,0.304085,0.287688,0.273825,0.266536,0.349601,0.328492,0.327945,0.318802,0.323873,0.303392,0.280327,0.266089,0.392935,0.362775,0.336439,0.313833,0.293938,0.32662,0.363114,0.350534,0.343591,0.321924,0.263226,0.271702,0.246479,0.238422,0.210609,0.196899,0.196358,0.185674,0.194816,0.178479,0.154636,0.121591,0.103672,0.331138,0.317341,0.318857,0.292976,0.248101,0.48385,0.467772,0.429927,0.407574,0.389714,0.37806,0.381333,0.363445,0.322523,0.307461,0.265987,0.237685,0.351352,0.244563,0.311028,0.290081,0.41303,0.366142,0.313291,0.28686,0.247544,0.23326,0.211894,0.292002,0.237818,0.224485,0.205434,0.188903,0.146977,0.131947,0.193457,0.197593,0.169268,0.167373,0.208825,0.252723,0.037172,-0.044432
每股指标,每股营业收入,0.521358,2.037831,1.494926,0.946827,0.455418,1.803813,1.302818,0.832834,0.465359,1.871086,1.408417,0.958924,0.459809,2.052902,1.608629,1.039813,0.462072,2.0855,1.573466,0.99524,0.45578,1.960487,1.367899,0.838646,0.364435,1.398753,1.034616,0.655417,0.44943,1.673056,1.281218,0.872488,0.385588,1.505974,1.173935,0.730765,0.493736,1.554198,1.311291,0.859075,0.338989,1.904315,1.487735,0.983061,0.432188,1.995934,1.305859,0.790319,0.258859,1.657709,1.228238,0.781353,0.355178,1.530885,1.105286,0.759544,0.394663,1.674675,1.335708,1.045326,0.487492,1.531876,1.130431,0.775581,0.442969,1.339797,0.984058,0.595277,0.368254,1.953517,1.554371,1.095227,0.515033,2.539487,1.919927,1.200489,0.60976,3.053206,2.27725,1.398879,0.732277,4.62705,3.4003,1.956804,0.674362,3.039506,2.082052,2.179506,0.869947,4.594445,3.365315,2.362115,0.986778,2.06135,1.243968,0.848461,0.297547,1.217667,0.689502,1.885736,1.816202,1.751065
每股指标,每股营业总收入,0.521358,2.037831,1.494926,0.946827,0.455418,1.803813,1.302818,0.832834,0.465359,1.871086,1.408417,0.958924,0.459809,2.052902,1.608629,1.039813,0.462072,2.0855,1.573466,0.99524,0.45578,1.960487,1.367899,0.838646,0.364435,1.398753,1.034616,0.655417,0.44943,1.673056,1.281218,0.872488,0.385588,1.505974,1.173935,0.730765,0.493736,1.554198,1.311291,0.859075,0.338989,1.904315,1.487735,0.983061,0.432188,1.995934,1.305859,0.790319,0.258859,1.657709,1.228238,0.781353,0.355178,1.530885,1.105286,0.759544,0.394663,1.674675,1.335708,1.045326,0.487492,1.531876,1.130431,0.775581,0.442969,1.339797,0.984058,0.595277,0.368254,1.953517,1.554371,1.095227,0.515033,2.539487,1.919927,1.200489,0.60976,3.074669,2.295327,1.405741,0.737111,4.683504,3.445845,1.988837,0.679066,3.060405,2.102776,2.201496,0.873518,4.614703,3.37172,2.365432,0.986448,2.083781,1.260584,0.851861,0.299589,1.238901,0.690803,1.927189,1.82289,1.75261
每股指标,每股息税前利润,0.032448,0.108701,0.099032,0.068999,0.03823,-0.066127,0.123964,0.07793,0.043725,0.156032,0.121075,0.083812,0.038716,0.157224,0.126817,0.080054,0.03577,0.148105,0.133924,0.079719,0.03727,0.157318,0.119636,0.064294,0.02775,0.082646,0.06152,0.046763,0.033526,0.091478,0.088578,0.068671,0.030069,0.108054,0.08268,0.062351,0.041383,0.139396,0.099694,0.066879,0.026642,0.079535,0.102783,0.085403,0.032344,0.151843,0.066823,0.046958,0.012175,0.121282,0.072385,0.049675,0.018706,0.121615,0.110297,0.079256,0.049422,0.178162,0.151229,0.150166,0.118469,0.148546,0.102621,0.039308,0.028213,0.136777,0.071131,0.03642,0.016784,0.130241,0.125573,0.094614,0.03192,0.203187,0.133921,0.081374,0.03084,0.209593,0.156474,0.103503,0.080273,0.291316,0.195694,0.124305,0.045333,0.264781,0.183389,0.192683,0.049441,0.280619,0.181194,0.14399,0.042414,0.162437,0.071603,0.075601,0.01444,0.137518,0.087893,0.35142,0.352803,0.396695
盈利能力,净资产收益率(ROE),1.26,4.51,4.21,2.92,1.65,-5.52,4.9,3.1,1.68,5.9,4.81,3.31,1.47,6.27,5.1,3.12,1.44,5.66,5.23,3.05,1.47,6.29,4.84,2.37,1.09,3.36,2.44,1.94,1.0,2.6,2.56,2.15,0.91,3.71,2.68,2.03,0.93,3.25,2.43,1.74,0.74,2.18,4.74,3.92,1.27,7.84,3.58,2.49,0.61,5.77,3.56,2.47,0.85,5.3,5.64,4.32,2.78,9.56,8.04,6.95,6.05,8.55,5.25,2.54,1.0283,6.76,,2.11,,5.44,,4.16,,7.18,,3.13,,5.63,,3.08,,6.23,,,,4.63,,2.131,,3.01,,1.861,,1.23,,,,2.32,3.22,13.39,,
盈利能力,摊薄净资产收益率,1.252235,4.393206,4.120885,2.868937,1.633141,-5.700085,4.84176,3.051642,1.660557,5.78123,4.764715,3.261058,1.458477,6.151048,5.051137,3.083815,1.430691,5.544818,5.16846,3.058369,1.461099,6.065139,4.705781,2.331144,1.081529,3.345737,2.449185,1.967291,1.030081,2.692148,2.55148,2.155561,0.909148,3.653511,2.665742,2.029877,0.922796,3.041391,2.242647,1.5528,0.587679,2.627862,5.070642,4.236005,1.525157,7.612971,3.556285,2.460511,0.609525,5.630206,3.51651,2.470478,0.847204,5.141159,5.466015,4.208915,2.746175,9.320489,9.406968,8.034496,7.044977,6.853546,5.114846,1.892945,1.023931,6.208833,3.61,2.08,0.83,5.3,5.15,4.08,1.13,7.7,5.24,3.13,0.86,6.33,4.337,3.02,2.08,6.03,3.59,2.43,0.69,4.5,3.51,2.102,0.42,2.95,2.367,1.844,0.49,1.25,0.84,0.97,0.061701,1.76,1.33,12.55,10.899545,18.118433
盈利能力,净资产收益率_平均,1.255846,4.512398,4.213544,2.915804,1.649097,-5.506868,4.924879,3.100121,1.676319,5.907309,4.836297,3.314665,1.469026,6.276425,5.122307,3.118662,1.442134,5.657614,5.249951,3.077307,1.471405,6.29088,4.844181,2.371192,1.087223,3.280055,2.387295,1.912832,1.003432,2.646904,2.564984,2.162254,0.913371,3.714353,2.687097,2.039529,0.927074,4.437565,3.266375,2.256521,0.852741,2.625468,5.149942,4.283715,1.536877,7.847399,3.594827,2.49481,0.611018,5.781596,3.560157,2.487608,0.852122,5.3027,5.634516,4.31093,2.7841,8.85703,8.863908,7.595303,6.618829,7.10876,5.247494,1.909013,1.028758,6.580226,3.682287,2.110964,0.838929,5.443197,5.373326,4.164774,1.137763,7.454244,5.032241,2.968449,0.838589,6.573847,4.443817,3.074513,2.101201,6.223481,3.723434,2.507627,0.688082,4.61748,3.581056,2.127458,0.424376,2.977318,2.375961,1.846413,0.490579,1.239041,0.845993,0.979512,0.06172,2.152527,1.894083,13.386609,13.084814,18.118433
盈利能力,净资产收益率_平均_扣除非经常损益,1.106271,4.202819,4.00501,2.81523,1.613772,-5.945416,4.579002,2.852262,1.560874,5.43637,4.582252,3.200437,1.448891,5.985081,4.950013,3.015535,1.419939,5.185869,4.865347,2.953402,1.427941,5.617893,3.915073,1.967179,0.802092,2.378657,1.70445,1.308907,0.635401,1.310214,1.604652,1.487815,0.513753,2.480061,1.884972,1.641734,0.723035,0.827468,0.396304,1.880119,0.620344,1.48362,4.41017,3.697523,1.271468,2.817829,3.198921,2.247869,0.576732,3.565251,2.442722,1.452535,0.069511,2.2756,2.665776,2.061785,1.57387,1.47201,3.916378,2.748031,1.18584,0.979944,2.34225,2.273148,0.058238,2.244727,2.162964,0.588223,-0.118651,2.897999,3.568634,3.224577,1.044982,4.566089,2.313617,2.447943,0.587009,1.359421,1.531076,0.024422,-0.867726,4.922565,2.997718,2.049487,0.486211,3.966174,2.893741,1.535364,0.273166,2.072638,2.051357,1.686327,0.222361,0.955846,0.553354,0.793506,,1.99814,1.906682,10.801617,,
盈利能力,摊薄净资产收益率_扣除非经常损益,1.10309,4.091804,3.916937,2.76998,1.598157,-6.15402,4.501721,2.80766,1.546198,5.320342,4.514431,3.148677,1.438486,5.865523,4.881237,2.981839,1.408672,5.082479,4.789827,2.935226,1.41794,5.416301,3.803218,1.933954,0.797891,2.426289,1.748637,1.346173,0.652275,1.33261,1.596203,1.48321,0.511378,2.439437,1.869992,1.633964,0.719699,0.567125,0.272096,1.293783,0.427519,1.484973,4.342261,3.656342,1.261772,2.733651,3.164624,2.216965,0.575323,3.471895,2.412774,1.442532,0.06911,2.206276,2.586056,2.012995,1.552431,1.549036,4.156321,2.906933,1.262189,0.944763,2.283042,2.254016,0.057964,2.118033,2.12,0.58,-0.12,2.82,3.42,3.16,1.04,4.72,4.31,2.58,0.6,1.31,1.494122,0.02,-0.856943,4.77,2.886923,1.983966,0.484122,3.86,2.83732,1.517,0.272587,2.05,2.043597,1.684,0.223637,0.96,,0.789637,,1.41,1.34,,,
盈利能力,息税前利润率,6.223892,5.334157,6.624591,7.287441,8.394496,-3.665979,9.515121,9.357308,9.396114,8.339164,8.596564,8.74028,8.420169,7.658653,7.883568,7.698922,7.74127,7.101692,8.511441,8.010044,8.177356,8.024443,8.745984,7.666452,7.614745,5.908575,5.946198,7.134953,7.459666,5.467759,6.913648,7.870807,7.798293,7.175047,7.043039,8.532411,8.381767,8.969023,7.60275,7.78506,7.859364,4.176592,6.908693,8.687538,7.483809,7.607661,5.117215,5.941663,4.703656,7.316287,5.893439,6.357612,5.266855,7.944106,9.979116,10.434795,12.522703,10.638633,11.322072,14.365508,24.301855,9.697026,9.078047,5.068251,6.369119,10.208789,7.228344,6.118245,4.557766,6.667046,8.078709,8.638797,6.197665,8.001136,6.975326,6.778442,5.057842,6.816777,6.817098,7.362885,10.890326,6.220047,5.67914,6.250173,6.675826,8.651833,8.721298,8.752404,5.660024,6.080994,5.373947,6.087269,4.299672,7.795318,5.680141,8.874826,4.820099,11.100047,12.723406,18.234887,19.354049,22.634543
盈利能力,总资产报酬率,0.883475,3.037027,2.788713,1.977565,1.113828,-1.864877,3.428701,2.130858,1.215119,4.392984,3.471147,2.371787,1.109985,4.589902,3.734565,2.38772,1.100641,4.557653,4.228664,2.532713,1.158841,5.100837,3.911861,2.116347,0.934418,3.078631,2.57434,1.948261,1.01218,2.692014,2.56794,1.985216,0.875987,3.21677,2.515784,1.900183,0.843727,3.612509,2.507674,1.773405,0.708292,2.413506,3.103106,2.605464,0.988348,4.897089,2.221818,1.596919,0.429237,4.416825,2.633962,1.816633,0.695468,4.513694,4.050329,2.912695,1.783558,6.668423,5.666237,4.694414,3.786715,5.998095,4.053281,1.602898,0.935275,4.875368,2.644331,1.424299,0.653479,4.728724,4.457692,3.307145,1.121655,7.207567,4.879256,3.035428,0.984637,6.842465,5.053259,3.416863,1.785048,6.460555,4.339404,2.722313,1.000729,5.88929,4.050939,2.640088,0.688845,4.123243,2.635481,2.108593,0.63141,2.813664,1.334849,1.456798,0.281455,3.254179,2.037543,8.348853,10.05877,12.981419
盈利能力,总资本回报率,1.627946,5.242091,4.760767,3.268122,1.810468,-2.949907,5.439624,3.35752,1.895839,6.991648,5.661932,3.87082,1.793677,7.562986,6.114155,3.866822,1.816688,7.970108,7.47302,4.485799,2.086217,9.392321,7.215817,3.879102,1.7069,5.030674,3.767233,2.831319,1.457314,3.860282,3.661874,2.842906,1.249744,4.719633,3.746555,2.8584,1.261358,6.133414,4.218286,2.985975,1.189195,5.182578,6.596399,5.582103,2.113518,9.44859,3.982887,2.810192,0.743543,7.544354,4.529368,3.121936,1.172225,7.883917,7.135932,5.149194,3.219908,12.299244,10.381892,8.474417,6.740924,8.37477,5.442097,2.074153,1.241767,6.985847,4.123258,2.21452,1.023156,7.664507,7.257712,5.417028,1.827607,11.698673,7.921288,4.842061,1.531057,10.252066,7.612221,5.113427,2.605495,9.241634,6.19137,4.057462,1.380742,8.09526,5.577435,3.651556,0.940867,5.632455,3.639955,2.910694,0.869857,3.471377,1.518178,1.602253,0.310835,3.742229,2.396429,10.343288,12.53795,16.278687
盈利能力,投入资本回报率,1.333974,4.584859,4.126467,2.815058,1.520492,-3.892447,4.594207,2.857521,1.506319,5.689576,4.706053,3.198997,1.410681,6.11049,4.83572,2.952733,1.359751,6.017752,5.487285,3.300559,1.474809,6.724001,5.109438,2.546273,1.15503,3.824556,2.76546,2.083248,1.072126,3.001892,2.709445,2.170869,0.901033,3.680264,2.631083,2.058502,0.916071,4.544421,3.047044,2.275372,0.823994,2.782883,4.766789,4.167366,1.44966,7.274767,3.135844,2.267506,0.574122,5.465386,3.412092,2.418039,0.833482,5.302777,5.174861,3.977741,2.47428,8.623679,8.218107,6.680925,5.527518,7.119395,4.910262,2.104299,1.16285,5.914391,3.841769,2.428467,1.015026,6.128345,5.812835,4.27652,1.446773,7.943832,5.401881,3.273253,1.150339,6.60963,4.733806,3.153022,1.841422,6.011094,3.997094,2.738635,0.963372,4.877865,3.604207,2.253095,0.715003,3.472593,2.522769,1.953711,0.612192,2.428389,1.256155,1.349304,0.301586,3.363253,2.204528,9.244576,9.730138,12.484799
盈利能力,息前税后总资产报酬率_平均,0.80315,2.6826,2.499155,1.773681,0.974072,-2.242141,3.066616,1.907372,1.032972,3.830689,3.070019,2.091123,0.939383,4.076241,3.224015,1.996961,0.921325,3.891351,3.532526,2.10255,0.961424,4.189784,3.148536,1.615675,0.75654,2.65023,2.132884,1.65469,0.855022,2.358549,2.182823,1.727134,0.698609,2.837961,2.083357,1.607864,0.697851,3.094145,2.086938,1.539345,0.588688,1.840782,2.626121,2.281309,0.783188,4.282224,1.903454,1.525288,0.338203,3.947433,2.00213,1.67129,0.51601,3.837604,3.087856,2.573161,1.356481,5.269326,4.42441,4.258562,3.368947,4.968594,2.777476,1.072826,0.524259,3.527789,1.966081,0.955051,0.411494,2.927405,2.868794,2.175279,0.609903,5.707476,3.133256,1.902262,0.503464,5.26876,2.845843,2.52054,1.081624,5.186246,2.386234,2.139096,0.36114,4.453421,2.143548,2.045168,0.25021,3.241836,1.514305,1.705688,0.35539,2.200129,0.497726,1.226812,0.036944,2.924628,1.874381,5.120935,4.668884,5.665617
盈利能力,毛利率,19.85797,20.53935,20.143936,21.5403,22.807695,23.793173,24.178725,24.734575,23.635034,26.773648,24.971153,24.984322,23.495353,25.523201,22.774919,21.711969,22.327662,24.976948,24.362952,23.217852,23.166007,26.079806,24.794366,23.471441,22.168539,19.70153,18.156904,18.562723,17.077853,20.147021,20.78708,20.885526,19.798529,25.642169,24.574693,26.750847,27.917681,28.419599,22.463066,20.31297,23.007636,21.595755,20.757385,21.021737,22.818389,19.222128,19.646391,21.8033,27.984866,25.599793,24.647643,24.51197,22.978141,28.267906,28.059824,27.155516,26.457087,24.936469,24.380128,24.657887,23.876196,16.203237,17.250403,18.007368,15.559334,22.466416,21.290635,19.879043,15.982107,18.09748,17.656186,17.075835,15.978353,16.595341,16.164002,16.616745,15.079317,13.38805,13.452545,14.853315,9.817864,10.987215,12.107568,12.890265,19.709146,20.884414,21.70318,20.45793,21.788484,20.255014,20.598288,19.196506,17.578955,24.299894,22.086851,21.141795,15.620264,25.576422,25.915223,29.831514,29.5745,36.291762
盈利能力,销售净利率,5.060123,4.06394,5.284505,5.785188,6.746121,-5.148299,7.739653,7.557347,7.392002,6.322379,6.76246,6.838251,6.323503,6.032319,6.17812,5.826763,5.981905,5.176911,6.339384,5.784418,6.25812,5.846482,6.320139,5.136283,5.511673,4.182803,4.073027,5.241048,5.51032,4.011203,5.253347,6.385817,6.219225,6.149771,5.832442,7.128933,6.932608,7.340497,6.327166,6.562465,6.532214,2.869757,5.846745,7.286336,5.930328,6.131018,4.38397,5.091837,3.70609,5.706076,4.479728,4.920942,3.907801,5.596979,7.607796,7.966161,9.524112,7.129135,8.840698,11.900745,21.62076,6.037331,6.220655,3.3922,3.570151,7.387022,5.37433,4.102536,2.870013,4.12736,5.199137,5.682182,3.369999,4.768567,4.479265,4.24796,2.586176,4.15071,3.86966,4.183112,6.642396,3.830841,3.164784,3.44305,2.425959,4.396616,4.660797,4.491401,2.064338,3.03174,3.093661,3.229955,2.419274,2.48301,2.146249,3.561798,0.637037,3.817961,5.989938,11.430595,9.016466,9.887348
盈利能力,成本费用利润率,5.813961,4.821166,6.208581,6.861822,8.23737,-4.603794,9.235592,9.046231,9.460764,7.95001,8.345058,8.504117,8.138573,7.378688,7.758757,7.557613,7.769158,6.610776,8.301484,7.655996,8.177359,7.881709,8.65149,7.449891,7.326975,5.173489,5.245524,6.514125,6.842866,4.828183,6.583236,7.81148,7.739299,7.473695,7.535236,9.109876,8.987637,9.035059,7.803926,7.808772,7.941157,3.937455,7.015473,8.585695,7.462187,7.170912,4.785611,5.432274,4.101017,6.713048,5.258188,5.594392,4.537379,7.005448,9.237928,9.532379,11.65851,9.536728,10.508894,13.967258,24.267942,7.657937,7.13317,3.200479,3.956979,8.834034,5.679104,4.175565,3.135761,5.153809,6.466652,7.112787,4.301015,6.779939,5.914806,5.639293,3.484391,5.837852,5.605655,6.204451,9.36226,5.187276,4.483416,4.911078,4.271811,6.820804,6.836022,6.746966,2.94424,4.512888,3.967156,4.589649,2.85845,4.34691,3.149465,5.21573,0.783373,5.15087,7.57761,14.89733,14.639445,17.400404
盈利能力,营业利润率,4.963698,4.596002,5.795772,6.532108,7.798823,-4.526648,8.59495,8.486926,8.716127,7.227584,7.691898,7.788692,7.604958,6.886602,7.252505,7.088399,7.229475,6.228508,7.723779,7.124913,7.618807,7.273154,8.035802,6.947748,6.947697,4.990327,5.069913,6.282917,6.625946,4.712051,6.131544,7.31222,7.474875,6.862178,6.94602,8.186577,7.939473,4.809098,4.225168,5.898454,5.340692,2.493678,5.776463,7.044699,6.161672,6.331731,4.255135,4.843492,3.852273,5.891061,4.553454,4.704494,4.249122,4.505911,5.829385,6.230415,6.413612,7.462062,9.502743,12.52977,22.463222,5.177421,3.664545,0.85466,2.339665,5.340471,3.576234,0.738296,-0.378469,3.965884,5.389458,5.519097,3.638796,5.900181,5.160322,5.207092,2.579092,5.668778,5.419192,6.277296,9.544994,4.632722,3.806931,4.161576,3.440302,6.09503,5.730885,5.380456,2.407047,4.234538,3.681019,4.419496,2.867737,4.187857,2.881852,4.868449,0.858124,4.884617,7.037287,10.961923,8.83562,12.323754
盈利能力,总资产净利率_平均,0.639069,2.28748,2.142589,1.499636,0.856472,-2.837523,2.618127,1.627128,0.888433,3.074731,2.545668,1.724655,0.767182,3.247381,2.656342,1.633414,0.752978,2.872246,2.722035,1.589957,0.744655,3.178314,2.448249,1.191397,0.552111,1.869717,1.520266,1.209929,0.637304,1.709745,1.668467,1.399458,0.596646,2.427514,1.779316,1.348196,0.614897,2.552281,1.814812,1.313709,0.495777,1.113528,2.20966,1.849054,0.662073,3.434765,1.58941,1.131758,0.28403,2.69701,1.635075,1.141868,0.397187,2.378437,2.498986,1.900508,1.192537,4.08348,4.059932,3.493269,3.095439,3.864779,2.758241,1.017724,0.533005,3.44258,1.928178,1.15421,0.453757,2.670962,2.622363,1.956829,0.529239,3.596277,2.476948,1.480266,0.438965,3.279926,2.161565,1.518116,1.04266,2.946938,1.774647,1.173857,0.315311,2.067551,1.581378,0.925088,0.185757,1.359694,1.068869,0.834058,0.223747,0.654736,0.486262,0.582334,0.036944,1.10012,0.957429,5.120935,4.668884,5.665617
盈利能力,总资产净利率_平均(含少数股东损益),0.718279,2.313823,2.224585,1.569904,0.895113,-2.618931,2.788925,1.720968,0.955945,3.330563,2.730567,1.855646,0.833593,3.615225,2.926668,1.807094,0.850497,3.322386,3.14954,1.828988,0.88686,3.716389,2.826841,1.417886,0.676346,2.179427,1.763371,1.431114,0.747679,1.974888,1.951253,1.610664,0.698609,2.75711,2.083357,1.587626,0.697851,2.956578,2.086938,1.494902,0.588688,1.658332,2.626121,2.185232,0.783188,3.946566,1.903454,1.368514,0.338203,3.444744,2.00213,1.406117,0.51601,3.1801,3.087856,2.223618,1.356481,4.468628,4.42441,3.888969,3.368947,3.734391,2.777476,1.072826,0.524259,3.527789,1.966081,0.955051,0.411494,2.927405,2.868794,2.175279,0.609903,4.295611,3.133256,1.902262,0.503464,4.137267,2.845843,1.931763,1.081624,3.931005,2.386234,1.475493,0.36114,2.972333,2.143548,1.34126,0.25021,2.046659,1.514305,1.117268,0.35539,0.886577,0.497726,0.582334,0.036944,1.10012,0.957429,5.120935,4.668884,5.665617
成长能力,归母净利润,25531408.78,89056545.99,82763168.32,56914699.25,31975942.53,-109444559.74,102963363.2,64729187.01,34774870.1,118791969.48,96584704.88,66291756.9,29107408.58,120975309.36,98117383.24,59569171.76,27454348.01,104714052.41,96717104.71,56145443.69,26869048.96,109973160.3,84001577.7,40606473.32,18395598.48,56311165.2,40759096.96,32581754.41,17121920.32,47125456.84,46681498.47,39265660.47,16612102.56,66140258.47,47431374.67,35883048.08,16308787.64,53255165.94,39014029.66,26790143.34,10084127.34,14125176.34,31358087.84,25938364.8,8357872.02,48585228.31,21807475.62,15182004.73,3675483.14,33784634.25,20498743.87,14244193.46,4873760.74,29234447.23,31044747.33,23591724.52,15074993.21,49770436.6,49432145.06,42480541.3,36815734.67,48318285.73,33282419.67,13873978.83,6708332.11,30596737.32,16431454.41,9350081.47,3692131.98,23305564.6,23402633.77,17735461.47,4771353.01,32117916.0,21418529.08,12452571.39,3694441.4,22461280.74,17945490.08,12415596.12,8252386.43,23387217.23,14085524.19,9433684.79,2513928.57,16360371.7,12599896.25,7426819.21,1466583.7,10179193.39,8083553.51,6265124.21,1653288.78,4157891.09,2869211.16,3324254.22,208503.5,5113908.0,4543086.43,17244077.09,13100581.01,14503290.19
成长能力,营业总收入,567099927.67,2216620805.06,1626083938.65,1029898028.15,495374881.56,1962072062.21,1417122148.19,905903359.33,506187626.17,2035246720.15,1531985499.08,1043055762.39,500151183.76,2233014076.03,1749762704.81,1131042279.61,518396810.26,2339713220.16,1765263918.74,1116555130.67,511337831.14,2199461378.93,1534640168.52,940872982.11,408858279.19,1569254445.34,1160730732.22,735309804.58,364539212.8,1357038374.32,1039213500.71,707687015.53,312755806.77,1221516446.68,952194848.07,592734049.02,266984122.82,840421074.56,709070642.94,464538495.38,183306095.16,869768536.99,679364636.16,448999342.59,197455853.07,910529434.35,595722692.23,360537268.39,118089487.95,756233840.33,560312383.8,356447294.3,162029611.75,698377512.3,504222756.63,346498226.18,180042157.43,763973554.24,609339729.02,397391312.76,185325136.12,799473800.61,579741072.15,394289135.3,194089056.17,424447724.53,311749588.56,188584042.13,116662949.54,618874330.99,492424930.67,346967924.3,163162637.64,804509690.92,608233190.28,380314935.03,162824033.55,869613611.84,614176977.08,379427497.11,130965900.69,824296857.65,606468786.16,350035411.2,119515670.62,538631349.85,370088719.89,242164591.92,96086988.4,507617422.35,370889258.86,260197578.23,108509340.92,229215982.79,138664335.23,93704724.33,32954847.58,136279156.25,75988439.88,154175144.08,145831204.16,146814750.49
