每股指标,摊薄每股收益_最新股数,0.118501,0.087801,0.022976,0.162285,0.154483,0.074575,0.013074,0.178912,0.144099,0.08383,0.027935,0.005983,0.009103,-0.008287,0.019651,0.145355,0.091545,0.068915,0.018186,0.066646,0.008804,-0.042069,-0.050925,0.158838,0.150871,0.086877,0.028133,0.131086,0.116558,0.062004,0.01509,0.152952,0.132061,0.044213,0.015756,0.070226,0.059495,0.034393,0.017385,0.065984,0.054416,0.034554,0.020985,0.087403,0.071115,0.042989,0.029245,0.083118,0.068111,0.048077,0.023984,0.1081,0.099036,0.07242,0.036982,0.143796,0.107379,0.075293,0.035222,0.131494,0.109084,0.10406,0.050943
每股指标,摊薄每股净资产_期末股数,4.27728,4.246286,4.276206,4.257344,4.252456,4.126081,4.191649,4.214615,4.219205,4.192711,4.166829,4.095431,4.150796,4.232789,4.255996,4.235875,4.150067,3.95432,3.938976,3.918053,3.844708,3.779297,6.502195,6.60959,6.576653,6.6288,6.642451,6.586222,6.557614,10.92811,10.89239,10.829002,10.741297,7.042861,7.0395,6.952144,6.907505,6.937538,6.993514,6.899549,6.836444,6.729163,6.854496,6.739314,6.650674,6.497571,6.62212,6.462365,6.383165,6.273393,6.342096,6.206844,6.153447,6.011442,6.117079,5.91494,3.572933,3.337649,,3.085795,,2.419729,1.434655
每股指标,调整每股净资产_期末股数,3.742088,3.705563,3.74581,3.721188,3.682682,3.558143,3.618214,3.637031,3.603414,3.573459,3.543285,3.472238,3.514789,3.590727,3.625533,3.599833,3.549051,3.162519,3.136942,3.104495,3.015153,2.944236,5.066633,5.156496,5.278113,5.253851,5.261222,5.187036,5.178729,8.558462,8.50054,8.531761,8.484351,3.78464,3.749815,3.618303,5.009801,5.189933,5.232431,5.234796,5.177931,5.078722,5.218788,5.14634,5.095061,4.942722,5.052729,4.883184,4.849003,4.734198,4.874378,5.203137,5.152936,5.008368,5.107847,4.899467,2.234269,2.013082,,1.593951,,0.992453,-0.212782
每股指标,每股净资产_最新股数,4.27728,4.246286,4.276206,4.257344,4.273335,4.20322,4.270014,4.293409,4.298085,4.271095,4.24473,4.171997,4.228397,4.311923,4.335564,4.315067,4.227654,3.098652,3.086628,3.070233,3.012759,2.961502,2.997175,3.046678,3.031496,2.879072,2.885001,2.86058,2.848154,2.791989,2.782863,2.766669,2.744261,1.297571,1.296952,1.280857,1.272633,1.278166,1.288479,1.271167,1.259541,1.239775,1.262867,1.241646,1.225315,1.197107,1.220054,1.190621,1.176029,1.155805,1.168463,1.143544,1.133706,1.107543,1.127006,1.089764,0.493089,0.460618,,0.425861,,0.333939,0.158393
每股指标,每股经营现金流,0.275554,0.168847,0.022359,0.469672,0.24754,0.098676,-0.055235,0.513203,0.297597,0.11815,0.077276,0.682751,0.639837,0.448828,0.38214,0.791281,0.671378,0.977636,0.742021,-0.291144,-0.344162,-0.061789,-0.361225,-0.215335,0.056648,0.240751,0.025131,-0.231528,-0.744858,-1.196504,-0.690305,0.508893,0.427708,0.279656,0.039204,0.955527,0.589888,0.413788,0.161681,1.22838,0.626718,0.574726,0.068385,1.363667,0.567334,0.46934,0.088502,1.237345,0.417437,0.367078,0.063921,0.755478,0.292206,0.201439,0.152647,0.795682,0.655392,0.194901,,0.898123,,0.603333,1.298833
每股指标,每股现金流量净额,-0.151746,0.030686,0.076411,-0.062686,-0.11034,-0.169906,-0.138517,-0.437459,0.185032,0.122639,0.37782,-0.152876,-0.234429,0.142819,0.259974,0.917622,0.86908,0.080304,0.252057,-0.275667,-0.39339,-0.053878,-0.238613,-0.141174,-0.073543,-0.052632,0.184494,-0.806784,-1.185681,-2.719879,-3.860809,3.404257,4.835568,-1.27335,-1.633115,0.802581,0.387378,-0.584462,0.261701,-0.92724,-1.655113,-1.52776,-0.750264,0.36519,-0.816179,0.62101,0.308319,-0.420718,-1.609039,-0.220748,-0.228074,0.09522,-0.714248,-0.558864,0.006441,2.211788,-0.231633,-0.273896,,0.720506,,0.211025,0.027168
每股指标,每股企业自由现金流量,,0.10275,,0.389154,,0.154568,,-0.125726,,-0.290443,,0.49446,,-0.046464,,-0.665168,,0.001339,,-0.210559,,-0.191586,,-1.038909,,-0.388188,,0.118466,,0.168733,,-5.095965,,0.107649,,1.366177,,0.422877,,0.941789,,0.202327,,-0.229612,,0.236478,,0.691653,,0.544176,,0.162185,,0.364285,,-2.923621,,0.630986,,-0.805432,,-0.294316,2.737981
每股指标,每股股东自由现金流量,,0.095836,,0.380588,,0.1533,,-0.219865,,-0.379169,,0.062476,,-0.187566,,-1.232119,,-0.655834,,0.163454,,0.18286,,-0.772307,,-0.467784,,1.269287,,1.715137,,-4.300832,,0.41514,,1.939211,,0.467821,,0.248156,,0.331315,,0.850387,,1.829961,,0.501316,,0.491742,,1.068552,,0.690203,,-3.159576,,0.830986,,0.48957,,-0.594316,3.191856
每股指标,每股未分配利润,1.03504,1.00434,1.034655,1.011679,1.002251,0.910245,0.943269,0.930434,0.899766,0.840604,0.785734,0.758311,0.767643,0.849588,0.877015,0.857724,0.804902,1.017494,1.002756,0.979547,0.914808,0.849886,1.525595,1.636074,1.620525,1.585432,1.600179,1.535405,1.518972,2.368724,2.335098,2.276033,2.250972,2.644638,2.64018,2.554658,2.52456,2.388311,2.445999,2.351633,2.333636,2.225831,2.352184,2.238279,2.19015,2.03749,2.162889,2.004155,1.968176,1.859439,1.928671,1.798487,1.822018,1.677553,1.785209,1.584477,1.932164,1.699666,,1.454087,,0.878732,0.239079
每股指标,每股资本公积金,2.304637,2.304637,2.303698,2.309563,2.316943,2.281648,2.28233,2.282772,2.294036,2.294036,2.295521,2.23521,2.24867,2.24867,2.243704,2.243704,2.21242,1.76384,1.76384,1.765501,1.765501,1.765501,3.701353,3.701353,3.712017,3.78905,3.78905,3.798303,3.798303,7.157115,7.157115,7.157115,7.150964,2.928023,2.928023,2.928023,2.93946,3.109527,3.109527,3.109527,3.109527,3.109527,3.109527,3.109527,3.108939,3.108939,3.108939,3.108939,3.110611,3.110611,3.110611,3.110611,3.10947,3.10947,3.10947,3.10947,0.429782,0.429782,,0.429782,,0.428759,0.145949
