每股指标,摊薄每股收益_最新股数,-0.011461,-0.015404,-0.012124,-0.544762,-0.026679,-0.02524,-0.018819,-0.394811,0.007499,0.007458,0.005436,0.015055,0.010174,0.009248,0.005641,0.024552,0.009794,0.008427,0.00546,0.019024,0.00815,0.00762,0.004934,0.018774,0.007558,0.006931,0.003472,0.018768,0.015,0.006711,0.003933,0.012275,0.006045,0.002858,0.000869,-0.836132,-0.284787,-0.098935,-0.046539,-0.261754,-0.152109,-0.075427,-0.042147,0.003744,-0.093422,-0.097302,-0.0484,0.002507,-0.063768,-0.055967,-0.013645,0.004278,0.007494,0.00871,0.003393,0.061679,0.014436,0.008143,0.003136,0.115169,0.067843,0.043814,0.013432,0.173411,0.073532,0.146747,0.068536,0.05129
每股指标,摊薄每股净资产_期末股数,0.769024,0.773393,0.771776,0.780154,1.287993,1.263258,1.295442,1.313641,1.717227,1.710677,1.713606,1.708415,1.664598,1.663609,1.674391,1.668487,1.633416,1.632676,1.629296,1.623568,1.6187,1.618672,1.615966,1.610866,1.602093,1.601425,1.597256,1.593535,1.594368,1.585761,1.583409,1.579248,1.414649,1.411439,1.409036,1.407886,1.980602,2.175784,2.230516,2.279223,2.403793,2.48544,2.519943,2.56383,2.457609,2.453593,2.505826,2.556322,2.487352,2.496145,2.541511,2.555497,2.5586,2.560025,2.560191,2.556601,2.507419,2.513507,2.516015,2.512725,2.465585,2.44088,2.405503,0.97685,0.825913,,,
每股指标,调整每股净资产_期末股数,0.367924,0.396683,0.37648,0.394982,0.893661,0.880725,0.912211,0.932061,1.343135,1.35366,1.356529,1.349382,1.327309,1.332611,1.346278,1.34156,1.337153,1.349468,1.355161,1.351224,1.354784,1.362205,1.361343,1.359661,1.35019,1.346936,1.343224,1.338639,1.339353,1.335335,1.329447,1.325855,1.173206,1.168053,1.164717,1.161728,1.708896,1.918167,1.970812,2.015448,2.143051,2.224601,2.259445,2.301838,2.184997,2.19313,2.241963,2.289567,2.213252,2.217196,2.258084,2.271862,2.282689,2.282701,2.293394,2.295105,2.259943,2.281146,2.281336,2.280867,2.214917,2.192567,2.159174,0.61901,0.493284,,,
每股指标,每股净资产_最新股数,0.769024,0.773393,0.771776,0.780154,1.287993,1.263258,1.295442,1.313641,1.717227,1.710677,1.713606,1.708415,1.664598,1.663609,1.674391,1.668487,1.633416,1.632676,1.629296,1.623568,1.6187,1.618672,1.615966,1.610866,1.602093,1.601425,1.597256,1.593535,1.594368,1.585761,1.583409,1.579248,1.348683,1.345623,1.343331,1.342235,1.888245,2.074326,2.126506,2.172941,2.291703,2.369543,2.402436,2.444277,2.343009,2.339181,2.388978,2.437119,2.371365,2.379749,2.422999,2.436333,2.439291,2.440649,2.440808,2.437385,2.390496,2.396301,2.398691,2.395554,2.350613,2.32706,2.293333,0.64641,0.546531,0.360646,,
每股指标,每股经营现金流,0.010038,-0.061497,-0.011281,0.069004,-0.036059,-0.067095,-0.009032,0.020909,-0.248523,-0.271327,-0.0665,-0.184154,-0.109256,-0.103741,-0.06938,0.099473,-0.269764,-0.268857,-0.143929,0.100687,-0.250611,-0.265203,-0.085162,0.279721,-0.055656,-0.096034,-0.063553,0.099804,-0.054236,-0.091448,-0.004179,0.143403,0.124278,0.152283,-0.005632,0.076528,-0.241761,-0.262046,-0.231781,-0.065596,-0.047546,-0.062414,-0.0463,-0.35094,-0.282187,-0.13058,-0.112386,0.227081,-0.071128,-0.023449,-0.108702,-0.28666,-0.258196,-0.176333,-0.087332,-0.251494,-0.184716,-0.192014,-0.149348,-0.261162,-0.231768,-0.18941,-0.102311,-0.388289,-0.217139,,,
每股指标,每股现金流量净额,0.127324,-0.033351,-0.002881,0.12244,0.072005,-0.116181,0.06671,0.081853,0.065287,0.13999,0.099387,-0.047821,0.109008,0.169059,0.084702,-0.123945,-0.079044,0.198138,-0.07743,0.088385,0.046992,0.019422,0.135828,-0.097689,-0.145421,0.029901,0.01125,-0.140521,-0.08219,-0.132093,0.034599,0.077593,0.129767,0.288473,-0.034529,-0.0377,-0.063513,-0.070192,0.064437,-0.033806,0.021613,-0.061009,-0.005674,-0.197009,-0.082858,-0.071772,-0.069267,0.122752,-0.127112,-0.103518,-0.161591,0.145445,0.042802,0.072512,0.165286,-0.108699,-0.121468,-0.020237,-0.116369,0.192711,0.242299,0.373843,0.625811,-0.014421,-0.142418,,,
每股指标,每股企业自由现金流量,,-0.383259,,0.556348,,0.331256,,-0.309054,,-0.268881,,-0.045139,,-0.098444,,0.511915,,-0.081134,,-0.512064,,-0.331452,,0.659042,,-0.082522,,-0.002976,,-0.032402,,-0.526249,,0.157759,,0.651112,,-0.040746,,0.603395,,0.211894,,-0.121168,,-0.034673,,0.121488,,0.070436,,-0.339366,,0.013506,,-0.259373,,0.062198,,-1.146579,,-1.302384,,0.517534,0.062907,,,
每股指标,每股股东自由现金流量,,-0.482684,,0.760961,,0.356316,,-0.016762,,0.230163,,0.214752,,0.192146,,0.782482,,0.41232,,-0.343358,,0.012384,,0.322367,,0.094538,,-0.100804,,-0.006338,,-0.662051,,0.374744,,0.453108,,0.04148,,0.503946,,0.124711,,0.735714,,0.168033,,0.014529,,0.075131,,0.044425,,0.00558,,0.295714,,0.315995,,-2.157898,,-2.264398,,1.041921,0.251721,,,
每股指标,每股未分配利润,-1.715659,-1.716024,-1.708807,-1.700619,-1.182383,-1.181097,-1.174524,-1.155857,-0.753689,-0.753662,-0.756471,-0.761189,-0.76607,-0.766996,-0.770603,-0.776244,-0.79166,-0.792369,-0.795336,-0.800797,-0.811671,-0.812201,-0.814887,-0.819822,-0.831037,-0.831664,-0.835123,-0.838596,-0.842363,-0.850653,-0.853431,-0.857364,-0.905834,-0.909177,-0.911263,-0.912175,-0.333863,-0.13892,-0.083961,-0.035146,0.079862,0.161474,0.196382,0.240591,0.151031,0.146962,0.199055,0.249823,0.180305,0.188487,0.23418,0.248493,0.251717,0.253142,0.253864,0.250305,0.202777,0.208866,0.211373,0.208083,0.174697,0.149498,0.117629,0.149172,9.7e-05,,,
每股指标,每股资本公积金,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402519,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.402518,1.40703,1.40703,1.40703,1.40703,1.289215,1.289215,1.289215,1.289215,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287113,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.287091,1.289592,1.29009,1.286582,-0.174183,-0.174183,,,
每股指标,每股盈余公积金,0.021905,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.018328,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.019224,0.01755,0.01755,0.01755,0.01755,0.001296,0.001291,0.001291,0.00186,,,,
每股指标,每股留存收益,-1.693753,-1.697696,-1.690479,-1.682291,-1.164055,-1.162769,-1.156196,-1.137529,-0.735361,-0.735334,-0.738143,-0.742861,-0.747742,-0.748668,-0.752275,-0.757916,-0.773332,-0.774041,-0.777008,-0.782469,-0.793343,-0.793873,-0.796559,-0.801494,-0.812709,-0.813336,-0.816795,-0.820268,-0.824035,-0.832325,-0.835102,-0.839036,-0.886609,-0.889952,-0.892038,-0.892951,-0.314638,-0.119695,-0.064737,-0.015921,0.099086,0.180698,0.215607,0.259815,0.170255,0.166186,0.21828,0.269048,0.199529,0.207712,0.253404,0.267717,0.270941,0.272366,0.273089,0.26953,0.220328,0.226416,0.228924,0.225633,0.175993,0.150789,0.11892,0.151033,9.7e-05,,,
每股指标,每股营业收入,0.952242,0.682635,0.328289,2.423144,1.983518,1.269719,0.522386,2.503357,2.177912,1.37385,0.655721,3.483037,2.744408,1.691842,0.615607,3.37256,2.458995,1.530049,0.532419,2.902211,1.941001,1.253266,0.464142,1.919723,1.26334,0.810129,0.361677,1.532767,0.986314,0.787172,0.407856,1.494918,1.009604,0.609714,0.244103,0.490119,0.363695,0.230078,0.079872,0.766622,0.523804,0.367984,0.161793,1.120831,0.719763,0.385705,0.143049,1.280017,0.849424,0.516404,0.230994,1.272334,0.914513,0.594738,0.222516,1.338207,0.787429,0.477063,0.202787,1.314045,0.771126,0.454105,0.221237,2.016863,0.898506,,,
