每股指标,调整每股净资产_期末股数,0.732944,0.761002,0.866036,0.900534,0.943324,0.984552,1.136183,0.94683,0.9601,0.980168,1.260757,1.290283,1.315654,1.331169,1.541307,1.553475,1.549204,1.553702,1.845154,1.873402,1.857832,1.848307,1.59666,1.660845,1.618922,1.630959,1.6476,1.625686,1.79606,1.816867,1.036162,1.022142,1.104794,1.065151,1.094454,1.060027,1.044641,1.02778,1.40818,1.294471,1.229992,1.230494,1.168534,1.108253,2.142875,2.167971,1.855478,2.159979,2.602428,2.580583,2.454956,2.370643,2.395807,2.383619,2.351884,2.304863,2.294094,2.345595,2.502674,2.443539,2.409738,2.412491,2.43231,2.420751,2.404474,2.443177,2.342408,2.320852,2.431379,2.458739,2.363675,2.336873,2.300521,2.322825,2.244618,2.20243,2.307103,2.313106,2.320273,1.932949,1.839416,1.837902,,,1.666124,1.734164
每股指标,每股净资产_最新股数,1.044863,1.07791,1.268898,1.308099,1.356395,1.403365,1.576744,1.397215,1.410636,1.441559,1.733692,1.777628,1.819682,1.839604,2.04768,2.064001,2.054174,2.063628,2.372253,2.410762,2.404155,2.401383,2.221848,2.288844,2.253304,2.281086,2.3047,2.276062,1.939026,1.960362,1.487957,1.488553,1.506947,1.485851,1.49732,1.480013,1.475272,1.476021,1.739499,1.685716,1.642437,1.654999,1.615871,1.582784,1.567653,1.580947,1.057084,1.047469,1.064092,1.060645,0.598283,0.578062,0.583416,0.579758,0.574787,0.558039,0.553741,0.565206,0.567955,0.555419,0.547749,0.548633,0.555732,0.553595,0.549076,0.557605,0.540812,0.53387,0.557282,0.56335,0.54601,0.537685,0.531647,0.536681,0.51485,0.506334,0.529224,0.531202,0.529305,0.349433,0.334869,0.333366,,,0.305449,0.313306
每股指标,每股经营现金流,-0.012851,0.03077,0.013424,-0.031797,-0.020137,-0.163752,-0.086037,-0.150932,-0.104087,-0.15522,-0.195003,-0.161514,-0.139216,0.213097,-0.058393,-0.010411,-0.075896,-0.267163,0.355856,0.418019,0.461485,0.047971,-0.386277,-0.459096,-0.207945,0.218579,0.145056,0.256557,0.560041,0.094416,0.11583,0.185909,-0.408659,0.207379,0.172019,-0.156882,0.025121,-0.049743,-0.058155,-0.115693,-0.117876,0.1227,-0.122119,-0.128563,-0.233845,-0.185511,-0.65385,-0.405463,-0.350789,0.27179,-0.174734,-0.140554,-0.145078,0.444947,0.298653,0.199071,0.310134,-0.073301,-0.038339,0.03367,0.001485,0.19693,0.094639,0.212138,-0.005998,0.021066,0.196513,-0.186294,-0.167598,-0.053914,-0.267443,-0.658137,-0.176573,0.960034,0.303401,0.023405,-0.076858,0.124076,0.124176,0.157902,0.040963,0.198086,,,0.410224,0.39997
每股指标,每股现金流量净额,-0.032768,-0.057449,-0.072478,-0.066894,-0.021827,-0.291129,-0.180486,-0.200134,-0.137541,-0.315813,-0.304488,-0.238149,-0.179586,-0.160617,-0.300292,-0.223195,-0.145461,-0.385717,-0.302969,-0.137494,0.407784,0.075858,-0.362173,-0.408921,-0.619624,0.238974,-0.03792,0.003934,1.548679,-0.605308,-0.531922,-0.446252,-0.319215,0.442663,0.492179,0.264556,0.073042,-0.134082,-0.04663,-0.265709,-0.154382,-0.060345,-0.163875,-0.053215,-0.634144,0.261963,-0.164486,0.199993,-0.079764,0.237176,-0.934235,-0.822127,-0.929457,0.550934,0.185132,0.056106,0.288161,-0.335444,-0.220184,-0.231852,-0.115204,-0.147071,-0.080365,0.037133,-0.067813,-0.442914,-0.316474,-0.657255,-0.181519,-0.190185,-0.376504,-0.628403,0.103181,-0.200385,-0.786095,-0.754245,-0.276948,1.944033,1.015639,0.375156,0.022701,-0.345714,,,-0.095986,0.453677
每股指标,每股企业自由现金流量,,-0.420523,,-0.154998,,0.33806,,-0.003691,,-0.119257,,0.022156,,0.055965,,-0.334416,,0.0351,,0.140384,,0.248083,,0.494281,,0.27502,,0.340032,,0.341863,,0.162154,,0.727317,,0.468948,,0.366378,,-0.01531,,-0.091116,,-0.505225,,0.146187,,-0.630673,,-1.128556,,0.43499,,0.10609,,0.056888,,0.095228,,0.024494,,0.099322,,0.134616,,0.193956,,0.217792,,0.190598,,0.12788,,1.505716,,1.161083,,-3.652177,-0.953491,-0.193009,0.013641,1.088851,,,0.602004,-0.038079
每股指标,每股股东自由现金流量,,-0.381936,,-0.102437,,0.315201,,0.005695,,-0.159049,,0.002314,,-0.096594,,-0.369464,,-0.672598,,-0.404341,,0.599137,,0.707875,,0.358778,,-0.24845,,-0.274326,,0.13984,,1.450076,,1.017875,,0.639491,,-0.054309,,0.094298,,-0.13029,,0.48631,,0.024033,,-0.334179,,0.556385,,0.310276,,-0.026832,,0.048717,,-0.022017,,-0.086723,,0.088104,,0.031166,,-0.014765,,0.23711,,0.174371,,0.738274,,0.649455,,-3.931247,-0.906979,0.05699,0.013641,0.838851,,,0.477004,0.39942
每股指标,每股未分配利润,-0.278901,-0.245843,-0.055029,-0.015977,0.030941,0.079751,0.242269,0.062106,0.076219,0.107508,0.4226,0.467068,0.509724,0.530209,0.764561,0.781,0.800841,0.809977,1.118878,1.15768,1.151593,1.147624,0.959185,1.027248,0.999378,1.026204,1.011867,0.983819,1.011432,1.039971,0.473648,0.475092,0.50142,0.479813,0.494844,0.470524,0.464636,0.464478,0.486557,0.443598,0.384131,0.400879,0.349147,0.301833,0.565344,0.573364,0.501232,0.470973,0.526207,0.51388,0.505522,0.40968,0.435511,0.418283,0.408392,0.325989,0.305748,0.359737,0.385414,0.326386,0.290266,0.294427,0.32786,0.317793,0.296515,0.336679,0.262501,0.229811,0.340062,0.368636,0.294263,0.255062,0.226628,0.250336,0.104668,0.064565,0.172355,0.181683,0.184514,0.259998,0.167843,0.158987,,,,0.092748
每股指标,每股资本公积金,0.156668,0.156668,0.156668,0.156668,0.158098,0.156668,0.162024,0.162024,0.162024,0.162024,0.139489,0.139489,0.139489,0.139489,0.113906,0.113906,0.085051,0.085051,0.085051,0.085051,0.085051,0.085051,0.090685,0.090685,0.082851,0.082851,0.124035,0.124313,0.450505,0.450505,0.459732,0.459732,0.459732,0.450505,0.461394,0.461394,0.461394,0.461394,0.810395,0.779431,0.779431,0.779431,0.779431,0.781007,2.558862,2.58623,1.683762,1.68355,1.682828,1.682828,0.965426,0.966044,0.965426,0.965426,0.955909,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.959445,0.992055,0.992055,0.992055,0.992055,0.987331,0.520239,0.520239,0.519582,,,0.519582,0.515531
每股指标,每股盈余公积金,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.158964,0.156741,0.156741,0.217148,0.217148,0.119953,0.119953,0.119953,0.119953,0.110127,0.110127,0.110127,0.110127,0.104684,0.104684,0.104684,0.104684,0.104684,0.104684,0.209368,0.209368,0.244385,0.244385,0.244385,0.244385,0.34637,0.34637,0.34637,0.34637,0.342373,0.342373,0.342373,0.342373,0.32964,0.32964,0.32964,0.32964,0.32964,0.32964,0.32964,0.32964,0.324737,0.324737,0.324737,0.324737,0.317452,0.317452,0.317452,0.317452,0.327705,0.327705,0.327705,0.327693,0.320653,0.430877,0.430877,0.430877,,,0.413212,0.314232
每股指标,每股留存收益,-0.119936,-0.086879,0.103934,0.142986,0.189906,0.238716,0.401233,0.22107,0.235183,0.266472,0.581564,0.626033,0.668688,0.689173,0.923526,0.939964,0.959806,0.968941,1.277842,1.316644,1.310557,1.306588,1.118149,1.186212,1.158343,1.185168,1.168609,1.14056,1.228581,1.257119,0.593602,0.595046,0.621374,0.599767,0.604972,0.580651,0.574763,0.574606,0.591242,0.548282,0.488815,0.505564,0.453831,0.406518,0.774713,0.782733,0.745618,0.715359,0.770593,0.758266,0.851892,0.75605,0.781881,0.764653,0.750765,0.668363,0.648122,0.70211,0.715055,0.656026,0.619907,0.624068,0.6575,0.647434,0.626156,0.66632,0.587238,0.554548,0.664799,0.693373,0.611716,0.572515,0.544081,0.567789,0.432374,0.392271,0.500061,0.509377,0.505167,0.690876,0.598721,0.589865,,,0.413212,0.40698
每股指标,每股营业收入,0.058274,0.346814,0.182542,0.115282,0.046839,0.550189,0.442235,0.297262,0.124244,0.710425,0.365467,0.240482,0.103224,0.531921,0.467496,0.308603,0.19515,1.400421,0.994285,0.628092,0.224397,1.790008,0.725952,0.414369,0.213215,2.843307,1.554906,0.980484,0.44682,3.093023,1.507421,1.058152,0.268219,2.772501,1.126003,0.70926,0.294513,1.997193,1.354829,0.858723,0.201931,1.951986,1.133975,0.711211,0.545493,2.576589,1.549284,0.964572,0.423502,2.250396,1.293654,0.751216,0.312218,2.14727,1.418736,0.349641,0.161357,1.187302,0.79333,0.491942,0.143711,1.23557,0.694829,0.461375,0.106444,1.862653,0.719864,0.326457,0.126356,2.318018,1.172413,0.682004,0.14046,2.098933,0.853989,0.506355,0.221701,0.572803,0.296756,0.285881,0.107119,0.595544,,,0.760498,0.665826
每股指标,每股营业总收入,0.058274,0.346814,0.182542,0.115282,0.046839,0.550189,0.442235,0.297262,0.124244,0.710425,0.365467,0.240482,0.103224,0.531921,0.467496,0.308603,0.19515,1.400421,0.994285,0.628092,0.224397,1.790008,0.725952,0.414369,0.213215,2.843307,1.554906,0.980484,0.44682,3.093023,1.507421,1.058152,0.268219,2.772501,1.126003,0.70926,0.294513,1.997193,1.354829,0.858723,0.201931,1.951986,1.133975,0.711211,0.545493,2.576589,1.549284,0.964572,0.423502,2.250396,1.293654,0.751216,0.312218,2.14727,1.418736,0.349641,0.161357,1.187302,0.79333,0.491942,0.143711,1.23557,0.694829,0.461375,0.106444,1.862653,0.719864,0.326457,0.126356,2.318018,1.172413,0.682004,0.14046,2.098933,0.853989,0.506355,0.221701,0.578223,0.300358,0.289736,0.108863,0.604558,,,0.771035,0.695588
每股指标,每股息税前利润,-0.031415,-0.353478,-0.130028,-0.091792,-0.046976,-0.048119,0.144081,-0.038526,-0.026502,-0.454055,-0.090464,-0.05153,-0.019348,-0.307216,-0.032095,-0.016343,-0.001379,-0.282737,0.025029,0.041387,0.019553,0.233628,-0.017093,0.004632,-0.026239,0.200175,0.106442,0.061888,-0.016395,1.129213,0.143349,0.116997,-0.007419,0.285148,0.13884,0.078308,0.015342,0.220898,0.167458,0.098154,-0.0197,0.225539,0.103047,0.03255,-0.012702,0.304418,0.015485,-0.010254,0.010232,0.312938,0.203234,0.063726,0.023949,0.231373,0.152527,0.008446,-0.008025,0.192086,0.15139,0.069337,-0.000477,0.08488,0.07513,0.049546,-0.035512,0.238459,0.032319,-0.034799,-0.0225,0.387065,0.164343,0.093774,-0.014548,0.407548,0.115331,0.042047,0.009418,0.125434,0.09833,0.135098,0.021045,0.239306,,,0.264275,0.215584
盈利能力,净资产收益率(ROE),-3.11,-26.24,-9.75,-7.06,-3.44,-1.95,8.93,-3.2,-2.25,-25.81,-5.95,-3.42,-1.12,-14.31,-2.22,-1.41,-0.44,-14.36,-0.53,0.42,0.17,6.7,-1.37,0.05,-1.18,4.15,2.69,1.39,0.07,27.63,6.26,2.8,-1.39,4.85,2.44,1.2,-0.04,3.8,3.6,1.81,-0.73,4.95,2.83,0.69,-0.18,5.71,1.08,0.3,0.36,8.22,4.9,2.04,0.71,7.1993,3.63,0.61,-0.16,3.0,3.46,1.23,-0.16,-1.62,-0.34,-0.72,-1.57,2.01,,-2.24,,4.85,,0.19,,5.94,,0.11,,4.37,,4.57,0.42,8.74,,,11.55,8.21
盈利能力,摊薄净资产收益率,-3.163811,-30.206155,-10.283326,-7.318212,-3.497164,-1.977845,8.546777,-3.24946,-2.218078,-29.236408,-6.135339,-3.482156,-1.125716,-15.208069,-2.217903,-1.403937,-0.444738,-15.586466,-0.53729,0.417143,0.165078,6.553581,-1.39804,0.045606,-1.1905,4.100559,2.711958,1.513751,-1.062372,24.550572,0.162199,0.232168,-1.368584,4.760763,2.428006,1.270285,0.007688,4.469919,3.555263,1.829201,-0.736066,4.980652,2.790337,0.690985,-0.184639,4.0623,1.08895,0.302987,0.357013,5.888508,4.871253,1.520781,0.83769,4.150831,3.644863,0.62,-0.152965,2.932214,3.40204,1.221909,-0.161302,-1.635451,-0.337014,-0.724469,-1.553354,2.02,-1.03,-2.34,-1.09,4.73,1.71,0.19,-0.95,6.38,1.77,0.12,-0.38,2.81,2.66,4.57,0.42,8.37,,,12.57,8.52
盈利能力,净资产收益率_平均,-3.114557,-26.244188,-9.765877,-7.061092,-3.437644,-1.951291,8.929574,-3.1987,-2.19403,-25.699395,-5.955555,-3.423668,-1.119967,-14.335211,-2.2093,-1.404064,-0.443717,-14.40743,-0.534011,0.417956,0.165173,6.721948,-1.379648,0.045683,-1.183206,3.974698,2.642672,1.465622,-1.056559,27.930953,0.162313,0.232379,-1.378231,4.735384,2.424397,1.261013,0.00762,4.18964,3.624006,1.835848,-0.729169,5.110227,2.829562,0.693551,-0.184438,4.862432,1.087119,0.301093,0.357592,6.942605,4.360076,1.335386,0.739376,4.19753,3.67018,0.613623,-0.151175,2.975844,3.460911,1.22942,-0.161172,-1.622186,-0.336447,-0.721854,-1.541383,2.006091,-1.005301,-2.277033,-1.08295,4.848765,1.723176,0.186816,-0.942499,6.331915,1.718596,0.112026,-0.373202,3.458798,3.259119,4.675839,0.418891,8.740337,,,12.410538,8.524354
盈利能力,净资产收益率_平均_扣除非经常损益,-3.124487,-28.874237,-9.975057,-7.189144,-3.472711,-23.312739,-10.634666,-3.514118,-2.24552,-24.277303,-6.25696,-3.709605,-1.192589,-13.6614,-3.560057,-1.67508,-0.572333,-13.558526,-0.856146,0.118168,0.026135,4.204748,-1.78294,-0.301131,-1.280798,-6.948496,-0.481114,-1.233481,-1.076186,-10.720698,-0.049848,0.032895,-1.426068,4.15942,1.888767,0.966662,0.011427,3.158561,3.560205,1.820403,-0.75872,4.828918,2.707155,0.693912,-0.299135,3.816421,1.037297,0.256908,0.327772,2.734563,4.02587,1.293824,0.523003,4.191401,3.647372,0.577215,-0.156885,3.115895,3.46842,1.246195,-0.167008,-1.509845,-0.375431,-0.741683,-1.545425,0.961805,-1.187782,-2.361542,-1.084454,4.741016,1.712773,0.177765,-0.945675,6.172623,1.734997,0.117695,-0.37441,3.445009,3.251624,4.669617,0.412631,8.754216,,,12.386127,7.966749
盈利能力,摊薄净资产收益率_扣除非经常损益,-3.173898,-33.233251,-10.50359,-7.450927,-3.532838,-23.629985,-10.178775,-3.569883,-2.270133,-27.618593,-6.445843,-3.772978,-1.198711,-14.49323,-3.573921,-1.674928,-0.57365,-14.668092,-0.861403,0.117938,0.026119,4.09943,-1.806708,-0.300621,-1.288694,-7.168525,-0.493728,-1.273988,-1.082106,-9.423211,-0.049813,0.032865,-1.416086,4.186515,1.891579,0.97377,0.01153,3.369863,3.492673,1.813811,-0.765896,4.706476,2.669626,0.691345,-0.299461,3.188412,1.039044,0.258524,0.327241,2.319374,4.497864,1.473448,0.803133,4.14477,3.622212,0.58,-0.158743,3.070213,3.409421,1.238581,-0.167143,-1.522191,-0.376063,-0.74437,-1.557428,0.97,-1.21,-2.43,-1.09,4.63,1.7,0.18,-0.95,6.22,1.79,0.12,-0.38,2.8,2.649779,4.56,0.411705,8.36,,,12.545431,7.966749
盈利能力,息税前利润率,-53.908718,-101.921756,-71.23178,-79.624125,-100.291009,-8.745943,32.580159,-12.960314,-21.331008,-63.913132,-24.753194,-21.428005,-18.7442,-57.756103,-6.865354,-5.295806,-0.706638,-20.189485,2.517353,6.589382,8.713785,13.051784,-2.354687,1.118057,-12.306717,7.040243,6.845595,6.312072,-3.669411,36.508413,9.509584,11.056776,-2.766181,10.284882,12.330395,11.040837,5.209284,11.060443,12.360108,11.430275,-9.755997,11.554376,9.087295,4.576753,-2.328614,11.8148,0.999513,-1.063063,2.416173,13.905944,15.710148,8.483061,7.670683,10.775222,10.750909,2.415818,-4.973622,16.178374,19.082905,14.094648,-0.332499,6.86978,10.812739,10.738798,-33.362496,12.802134,4.489722,-10.659845,-17.807164,16.698096,14.017561,13.749794,-10.357437,19.416935,13.505072,8.303981,4.248238,21.693145,32.737554,46.628255,19.332163,39.58362,37.981641,42.080607,34.275377,30.993035
盈利能力,总资产报酬率,-1.087401,-11.522123,-4.08354,-2.869521,-1.469098,-1.341624,3.856224,-1.01696,-0.683968,-10.201807,-1.903675,-1.070061,-0.396375,-6.348495,-0.652969,-0.339288,-0.029624,-5.469648,0.479827,0.780836,0.358824,3.986256,-0.279759,0.077662,-0.4482,3.342916,2.085275,1.223703,-0.286669,18.484908,2.290136,1.876054,-0.113001,4.734967,2.373741,1.390817,0.282309,4.020809,2.941063,1.814572,-0.361751,4.164609,1.906964,0.607133,-0.124475,3.713166,0.211408,-0.144215,0.152559,5.187511,3.052548,0.960043,0.369872,4.433987,2.982153,0.164959,-0.154382,3.771654,2.890677,1.314795,-0.009025,1.518293,1.266708,0.829223,-0.595733,4.083247,0.55259,-0.615061,-0.384843,6.672471,2.804483,1.66202,-0.240995,7.085796,2.124098,0.791919,0.172008,3.21863,3.580449,4.185443,0.689715,7.416016,,,7.783514,6.387626
盈利能力,总资本回报率,-1.995,-19.858251,-6.962588,-4.79695,-2.436744,-2.457999,6.974943,-1.973405,-1.353374,-19.004499,-3.30324,-1.872486,-0.694057,-10.248533,-1.01067,-0.513716,-0.04358,-7.658623,0.648995,1.046424,0.473532,6.00434,-0.449758,0.12406,-0.756997,5.5696,3.877459,2.492606,-0.446568,29.563712,3.667916,3.005964,-0.17955,7.712099,3.760073,2.16667,0.452502,6.588247,4.703789,2.920633,-0.588957,6.993675,3.168551,0.994338,-0.204491,5.983858,0.309367,-0.205409,0.219299,9.079675,6.114901,1.945389,0.767091,7.521408,5.175953,0.293313,-0.275693,6.576405,5.170589,2.392047,-0.016718,2.81871,2.425545,1.603197,-1.153867,7.441522,1.033652,-1.119787,-0.686333,12.113462,5.225714,3.000413,-0.45078,11.73859,3.375378,1.189479,0.251027,4.135971,3.633159,4.27322,0.703791,7.917818,,,8.400779,6.669241
盈利能力,投入资本回报率,-1.781605,-16.341228,-5.689771,-4.070862,-2.011016,0.508533,7.395573,-1.732869,-1.254361,-16.518054,-3.173403,-1.774422,-0.499619,-8.158784,-0.144678,-0.022083,0.15556,-6.985271,1.10396,1.23667,0.590052,6.037149,0.602231,0.913729,-0.489951,4.306356,3.358273,2.129277,-0.455519,19.624513,1.715411,1.281526,-0.113223,4.650771,2.729439,1.591212,0.424621,4.054078,3.171822,1.846194,-0.257517,4.794857,2.758418,0.971399,0.073283,4.06406,1.043901,0.534651,0.40597,6.34831,4.270357,1.467049,0.285654,4.123207,3.35984,0.537472,-0.104673,3.08395,3.123,1.27866,-0.144134,-0.787647,-0.179171,-0.305374,-1.268738,2.386511,-0.584456,-1.428941,-0.681787,5.221035,1.825606,0.848173,-0.537055,5.881741,1.912503,0.7686,0.109911,3.647264,3.392203,3.925023,0.674113,7.574847,,,7.723058,6.182595
盈利能力,息前税后总资产报酬率_平均,-1.085488,-12.683935,-4.100156,-2.863705,-1.457082,-1.585447,3.871592,-1.016758,-0.683043,-10.263599,-1.897924,-1.084814,-0.310399,-5.617616,-0.72933,-0.487986,-0.141531,-5.524155,0.235243,0.573715,0.275598,3.360373,-0.315988,0.089841,-0.526772,1.601182,1.689237,0.964713,-0.319857,13.073114,1.49569,1.218555,-0.542673,3.804275,1.078116,1.083434,-0.059417,3.019925,1.820435,1.358677,-0.537526,3.47068,1.063195,0.403249,-0.290777,2.91507,-0.225046,-0.294056,-0.005164,4.333085,2.362306,0.696722,0.483633,3.557486,2.672058,0.193863,-0.387828,3.145893,2.635558,1.130515,-0.100477,0.939177,0.854975,0.545328,-0.694503,3.228554,0.142071,-0.663521,-0.500154,5.56262,2.13754,1.192362,-0.365497,6.098213,1.425423,0.712701,-0.105111,3.09174,2.384569,3.820149,0.642685,7.09903,,,7.156393,5.921958
盈利能力,毛利率,-7.452905,-5.169546,-23.197086,-28.764586,-26.068864,-2.247356,3.575729,5.037658,5.537309,3.282076,12.778887,11.772867,19.235996,-0.838153,20.078009,23.757163,26.946756,20.44453,16.924505,20.403515,28.012461,25.336911,20.440944,23.656372,16.18773,17.977943,17.187289,17.814299,9.038305,18.026432,23.717424,25.538762,25.804859,24.208834,28.745262,28.309016,27.554519,26.778492,27.266288,28.092353,27.424541,32.923307,28.720685,27.29221,25.816537,33.737071,28.165318,28.064414,28.724613,37.052591,37.946983,36.47447,34.302292,30.14205,28.096898,38.0093,36.903915,43.535861,43.223792,39.047543,39.855721,35.251395,35.047497,34.764774,22.249252,31.767773,37.780545,31.673343,27.445554,34.803143,39.351923,38.054294,29.293893,37.354584,36.865377,34.872385,30.398689,41.318322,51.549529,55.14153,41.09603,53.210769,57.028467,58.456733,60.911512,51.030194
盈利能力,销售净利率,-69.992336,-122.209914,-84.793505,-94.929823,-117.973309,-17.189725,28.637721,-16.850523,-26.715196,-68.088637,-30.00817,-27.162084,-21.032877,-57.723462,-16.400071,-16.77892,-10.579664,-24.944119,-4.32983,-1.344762,-2.396626,6.671366,-10.091426,-6.689389,-19.080354,2.103315,3.981336,3.160394,-6.738305,23.142442,1.985085,2.920376,-13.284225,5.565806,5.60027,4.124513,-1.096396,6.051763,7.650559,6.280322,-14.496428,7.574587,5.066465,0.708411,-5.439679,8.15743,-1.063991,-3.866961,-0.081798,10.171576,12.157771,4.539552,10.029943,8.008241,9.632991,2.839124,-12.494381,12.480578,17.398729,11.081351,-3.701628,2.749486,7.298143,5.014325,-38.893839,8.859296,1.154309,-15.916058,-23.142695,12.141335,10.684001,6.670385,-15.708237,14.573552,9.062883,2.60666,-2.596019,14.016085,22.067793,35.059457,7.756423,29.68543,28.442511,32.312776,31.950459,25.383629
盈利能力,成本费用利润率,-42.499607,-73.323979,-46.166531,-48.906613,-61.231112,-10.959195,21.354046,-13.51822,-20.576958,-50.736711,-23.13209,-20.979239,-20.451178,-41.016799,-13.020128,-12.422718,-7.402675,-24.307605,-2.961688,0.405641,-0.369511,9.281602,-9.070134,-6.355188,-14.770963,6.088501,5.54593,4.71733,-5.96734,35.110555,5.710174,7.518149,-10.700566,8.558739,8.516871,7.061446,0.353678,9.930768,11.721477,10.368613,-12.432179,11.528479,7.477928,2.40446,-4.511412,12.732408,0.040506,-2.931655,0.887988,14.720374,17.810429,8.389142,14.156134,12.276268,12.682626,2.857637,-5.554111,20.022046,25.660716,16.427698,-0.387523,6.676751,12.276313,10.214754,-27.265325,13.774314,3.766036,-13.989199,-19.401327,18.943066,15.851848,12.629515,-13.661441,22.495312,12.9314,3.779068,-1.954367,16.191842,29.904132,55.199215,10.045417,41.88791,45.729706,54.513421,52.032352,36.295935
盈利能力,营业利润率,-70.227615,-112.175761,-85.109686,-96.18947,-119.100692,-67.357023,-36.613183,-17.101699,-26.862165,-63.677302,-30.195891,-26.990349,-25.196458,-59.051932,-15.587384,-14.696592,-8.026923,-21.900423,-3.021546,0.289779,-0.286168,8.609166,-9.87662,-6.998556,-17.010603,5.221117,4.103626,3.88218,-6.359435,33.795782,5.051194,6.51762,-12.234704,7.21555,6.550564,5.395413,0.407462,7.672749,10.105669,8.987053,-14.185534,9.358611,6.387956,2.135809,-5.830986,8.90177,-0.156626,-3.025975,0.323228,11.98452,12.942699,6.512398,11.117434,10.144109,10.626418,2.144188,-5.847511,15.446786,18.996787,13.111108,-0.485348,5.567787,10.130766,8.509471,-34.50754,9.593814,2.618509,-15.87379,-22.798065,14.862272,12.840637,10.516345,-14.962917,17.250135,10.863616,3.471146,-1.885887,14.705448,24.151194,38.616253,8.828772,30.981135,30.345522,34.287882,34.213397,26.365079
盈利能力,总资产净利率_平均,-1.144245,-10.61322,-4.097879,-2.992586,-1.483461,-0.773882,3.606778,-1.19846,-0.807495,-9.469459,-2.238328,-1.285385,-0.419642,-5.781282,-0.923966,-0.601581,-0.196256,-6.22235,-0.244343,0.189727,0.072829,2.685223,-0.508366,0.017498,-0.458205,1.562064,1.224462,0.681243,-0.498982,10.914705,0.053416,0.076773,-0.435165,1.627311,0.8611,0.462596,0.002891,1.663742,1.504757,0.789738,-0.307548,2.108666,1.155953,0.282612,-0.078591,2.170527,0.50994,0.144837,0.183787,3.359492,2.061298,0.623652,0.355426,2.17166,1.928859,0.317397,-0.07673,1.532382,1.737334,0.606008,-0.078584,-0.755777,-0.148698,-0.316083,-0.673759,0.906628,-0.446849,-1.039687,-0.488725,2.164901,0.749605,0.083756,-0.392722,2.803125,0.789659,0.052215,-0.172349,1.80666,2.410435,3.12939,0.290238,5.474407,,,7.15559,5.007261
盈利能力,总资产净利率_平均(含少数股东损益),-1.411827,-13.815674,-4.860999,-3.421113,-1.728115,-2.636897,3.389593,-1.322214,-0.856609,-10.868301,-2.307816,-1.356406,-0.444773,-6.344907,-1.559823,-1.074982,-0.443531,-6.757753,-0.8253,-0.159353,-0.09869,2.037558,-1.198956,-0.464657,-0.69489,0.998716,1.212777,0.612696,-0.526424,11.717461,0.478056,0.495513,-0.542673,2.562393,1.078116,0.519566,-0.059417,2.200001,1.820435,0.99701,-0.537526,2.730151,1.063195,0.093974,-0.290777,2.563725,-0.225046,-0.524591,-0.005164,3.794432,2.362306,0.513749,0.483633,3.295379,2.672058,0.193863,-0.387828,2.909589,2.635558,1.033705,-0.100477,0.607665,0.854975,0.387193,-0.694503,2.825677,0.142071,-0.918339,-0.500154,4.851613,2.13754,0.806289,-0.365497,5.318306,1.425423,0.248587,-0.105111,2.060084,2.384569,3.10514,0.272292,5.478656,,,7.156393,5.00769
成长能力,归母净利润,-33468579.83,-329644062.09,-132107570.07,-96919904.2,-48025234.28,-28101535.87,136436615.78,-45966540.39,-31678097.56,-426701124.25,-107690556.71,-62669507.41,-20739180.85,-281156258.44,-45980305.74,-29337617.74,-9249297.17,-325646366.7,-12904383.91,10181381.59,4018082.13,159333591.72,-31448598.01,1056834.69,-27159172.19,94700448.85,61991680.95,34429797.22,1784041.12,596684766.85,108781264.2,48194424.08,-20832442.67,71617484.4,35607213.65,17934030.6,-597239.25,64494871.45,62163330.09,31015949.71,-12319280.08,81728544.63,45648914.72,11072807.37,-2930499.45,65021489.48,11654266.88,3213162.65,3846196.18,63232857.85,49622026.24,15425384.61,5577544.21,52889270.85,21210742.33,3465161.94,-893926.16,16993658.6,19747973.42,6871118.53,-894519.29,-9084204.54,-1896187.75,-4060500.77,-8635168.42,11383522.16,-5619100.11,-12647378.86,-6143410.95,27000628.44,9444342.45,1016026.15,-5097101.69,34663450.86,9465887.9,801934.33,-1829976.9,17817296.8,14231232.41,16182211.27,1524288.26,28264457.3,22932161.62,17170933.73,38872861.8,27039422.61
