盈利能力,摊薄净资产收益率,34.514365,26.668804,15.454658,5.709759,26.73153,21.036922,12.618782,4.974626,19.295209,16.375497,10.061569,2.929676,14.335908,11.061689,6.398984,2.274151,12.897424,10.215676,7.680924,2.025809,18.501044,14.547897,9.899673,3.570266,17.367028,14.630423,9.120019,3.118627,10.028155,7.577586,4.485569,1.625598,8.174517,6.215948,4.15487,2.061205,8.864764,7.911334,5.869875,2.682616,14.06638,13.467572,10.061478,4.99013,23.600385,17.944419,12.090874,5.846839,37.682471,31.172508,17.173326,,28.260338,,20.901863,11.886351,36.979814
盈利能力,净资产收益率_平均,35.729394,26.208912,15.081623,5.887563,28.661188,21.569579,12.828855,5.113128,20.645779,17.193553,10.203211,2.973566,15.089516,11.440757,6.428243,2.301158,13.06456,10.167078,7.531941,2.047031,19.275978,14.90497,9.879283,3.645343,17.008619,14.076607,8.474028,3.143719,10.358036,7.729401,4.491353,1.636886,8.309251,6.249456,4.133611,2.081008,8.943434,7.93427,5.816535,2.715784,14.191035,13.614436,9.925903,5.125153,30.978696,22.992746,15.109304,7.483365,41.308005,32.655486,18.747527,,30.179558,,21.027301,12.629726,36.979814
盈利能力,净资产收益率_平均_扣除非经常损益,35.20159,25.615506,14.576159,5.498599,28.282291,21.272082,12.697924,5.030307,21.286146,18.39842,10.659912,3.061207,14.353182,11.21689,6.418172,2.437228,13.420292,9.637667,7.195761,1.967369,18.093316,13.889057,8.947745,3.365091,15.705393,12.789425,7.287882,2.612182,9.775776,6.946056,4.199549,1.281505,7.105874,5.210064,3.832733,1.904706,7.958351,7.297443,5.515459,2.49139,11.843059,10.958189,9.038199,4.847294,29.652536,22.297585,14.836716,7.220344,39.756724,31.000319,17.623499,,29.454311,,20.109232,10.25233,34.321962
盈利能力,摊薄净资产收益率_扣除非经常损益,34.00451,26.064985,14.936692,5.332542,26.378143,20.746771,12.489995,4.894048,19.893685,17.523037,10.51193,3.016024,13.636349,10.845239,6.38896,2.408623,13.248604,9.683734,7.338094,1.946972,17.365928,13.556321,8.966212,3.295786,16.03634,13.292599,7.843451,2.591332,9.464439,6.809626,4.194141,1.272668,6.990652,5.182129,3.852445,1.886581,7.888347,7.276347,5.566038,2.460963,11.739028,10.839979,9.161649,4.719592,22.590082,17.401889,11.872742,5.641338,36.267343,29.592507,16.143681,,27.581212,,19.98927,9.648886,
盈利能力,息税前利润率,25.366698,24.018334,22.607155,20.882987,23.280038,22.906649,21.751856,17.873969,15.884647,16.759285,16.676306,10.318723,13.924376,13.926157,12.042941,8.64377,11.376904,11.829494,13.062537,9.145776,17.673431,17.968425,18.4946,17.043184,18.322084,19.968263,19.039356,18.202255,12.983498,12.657565,10.855239,11.149319,11.243715,11.385502,11.195172,11.704403,13.121734,14.50589,15.99152,15.724147,20.211953,23.05972,22.735398,29.548601,25.590291,26.155461,25.843758,25.713615,24.210391,,22.927158,26.909757,18.149833,,14.064323,12.843392,22.480571
盈利能力,总资产报酬率,20.499582,14.22552,8.749358,3.731409,17.506382,12.805984,7.643811,3.08733,11.86237,9.697317,5.545857,1.592194,8.778003,6.697452,3.635573,1.390141,8.007706,6.124025,4.567962,1.297131,12.451582,9.623225,6.113755,2.377792,11.269314,9.118055,5.195537,2.305299,7.845665,5.785155,3.389291,1.508123,6.514019,4.746215,3.154033,1.51335,6.706797,5.454517,4.227397,1.961097,10.812581,9.570508,6.782861,3.577037,19.970277,14.295804,9.715213,4.571927,20.978379,,10.069959,,15.408751,,12.774153,8.245024,20.738496
盈利能力,总资本回报率,33.196047,24.232759,14.028917,5.772969,27.835245,20.593413,12.280699,4.828546,19.333462,15.797159,9.263786,2.596636,14.167099,10.862263,5.75121,2.186898,12.474536,9.42281,7.384763,1.985149,18.587152,14.426278,9.190644,3.380073,16.3929,13.190796,7.88166,3.330437,11.180488,8.057956,4.784956,2.053484,9.041916,6.510116,4.445052,2.082565,9.417216,7.614452,5.977553,2.765064,15.219282,13.397776,9.843979,4.969682,29.053171,20.714791,14.257636,6.804439,32.634614,,15.543987,,24.371547,,19.629102,11.798766,28.87125
盈利能力,投入资本回报率,27.661137,20.541429,11.901737,4.804102,22.853677,17.318517,10.083398,4.060715,16.541731,13.602977,8.064383,2.414904,12.100936,9.465352,5.033165,1.947249,10.929891,8.162003,6.346579,1.729233,15.69119,12.239688,7.842968,2.899343,13.798919,11.393818,6.766148,2.674387,9.131076,6.750238,4.008189,1.805441,7.413116,5.505295,3.676622,1.847357,7.997528,6.36827,5.129173,2.429602,12.500825,11.360609,8.426905,4.183936,24.036553,16.909497,11.550879,5.743515,26.688531,24.592084,12.675752,,19.745611,,15.499013,9.541272,25.092252
盈利能力,息前税后总资产报酬率_平均,17.287456,12.18974,7.508494,3.135636,14.494062,10.85947,6.351219,2.629974,10.315973,8.429084,4.889914,1.485618,7.625064,5.928783,3.246156,1.264883,7.056364,5.397438,4.001206,1.155361,10.631179,8.271073,5.293234,2.054225,9.5465,7.925824,4.483599,1.869138,6.351897,4.82177,2.828615,0.928834,5.182592,3.626545,2.564728,1.257008,5.499492,4.649009,3.48539,1.611473,8.928745,8.087104,5.788939,3.026,16.754719,11.520736,8.019583,3.917531,17.308212,12.48051,8.295108,,12.567124,,10.855671,7.098752,17.596905
盈利能力,毛利率,39.279347,36.928552,35.763486,35.377602,38.096899,36.715596,35.478258,33.30345,31.40025,30.938865,29.702043,28.644207,30.510857,28.038599,27.911723,27.365967,27.847699,26.917411,27.393869,24.390764,34.458678,34.79129,35.311733,35.27498,36.244012,35.812886,35.350421,36.356325,34.519227,32.665094,30.71554,29.797406,31.319404,31.30284,32.190397,32.04689,35.402978,35.159466,36.512398,38.483399,41.615535,40.427665,41.485482,47.510862,45.14835,44.132939,44.129978,41.815135,44.976094,45.738626,46.180921,45.347082,37.556042,36.448533,32.156408,37.268231,38.077994
