每股指标,摊薄每股收益_最新股数,0.808489,0.779605,0.380947,0.170137,0.80077,0.876665,0.43038,0.190588,0.719209,0.754888,0.287013,0.161971,-0.434364,-0.245182,-0.311043,-0.123233,-0.980532,-0.039747,0.028788,-0.069575,0.160862,-0.059958,-0.638963,-0.442316,0.064329,0.10158,-0.209809,-0.219917,0.759874,0.895899,0.54446,-0.155271,0.031028,0.079113,-0.189341,-0.166391,-0.304229,-0.043732,-0.159008,-0.09437,0.242564,-0.0614,-0.165337,-0.118465,-0.21018,-0.13061,-0.154196,-0.145866,0.176149,-0.119233,-0.189729,-0.18376,0.311399,0.365207,-0.130538,-0.184111,0.226467,0.223532,0.013055,-0.094657,0.167834,0.133983,0.020622,-0.063585,0.125319,0.099641,0.016211,-0.011031,0.063783,0.054313,0.022457,-0.015103,0.120913,0.0833,0.030388,-0.014078,0.08557,0.051631,0.005891,0.06925,0.074489
每股指标,摊薄每股净资产_期末股数,8.242008,8.248235,7.841287,7.866185,7.701615,7.766865,7.271457,7.27247,7.087591,7.130054,6.652472,6.52471,6.361157,6.612337,6.559325,6.757834,6.887511,7.868055,8.007555,7.934738,8.154758,7.726473,6.911745,7.166784,7.685739,8.042244,7.958183,8.44776,6.928252,7.102176,6.652821,5.758133,5.956665,6.018147,5.674897,5.719975,5.932725,6.268305,6.120911,6.787031,6.907695,6.51904,6.386144,6.446076,6.597548,4.381899,4.347051,4.484809,4.803194,4.366206,4.260654,4.1564,4.427907,4.441358,3.708888,3.629733,3.901759,3.910732,3.586416,3.477269,3.617127,3.567112,3.430802,3.340579,3.484527,3.446588,3.323319,3.283068,3.299367,3.285376,3.238308,4.794215,4.82769,4.715756,4.347562,,4.239804,,,3.916816,3.768708
每股指标,调整每股净资产_期末股数,6.788108,6.788816,6.394929,6.412387,6.244715,6.324126,5.837804,5.843778,5.689553,5.809807,5.310838,5.142901,5.023702,5.246566,5.182829,5.37305,5.49121,6.191079,6.321191,6.569422,6.790179,5.913525,5.070018,5.312112,5.802042,6.169387,6.748004,7.21954,5.685683,5.944909,5.449362,4.371735,4.551469,4.849068,4.460571,4.527415,4.728894,5.216019,5.094862,5.801808,5.918435,5.564533,5.425965,5.47889,5.627296,3.275849,3.239688,3.361103,3.67506,3.245715,3.140799,3.031611,3.306496,3.75514,2.877549,2.792889,3.065044,3.243313,2.915993,2.803195,2.94034,2.88109,2.739371,2.646173,2.80115,2.71463,2.627067,2.624192,2.636836,2.618423,2.618565,3.858006,3.901622,3.823316,3.037323,,2.95274,,,3.027457,2.839244
每股指标,每股净资产_最新股数,8.242008,8.248235,7.841287,7.866185,7.701615,7.766865,7.271457,7.27247,7.087591,7.130054,6.652472,6.52471,6.361157,6.612337,6.559325,6.757834,6.887511,7.868055,8.007555,7.934738,8.154758,6.042844,5.405649,5.605113,6.010986,6.289807,6.224064,6.60696,5.418558,5.554584,5.203145,4.503413,4.658684,4.706769,4.438314,4.473569,4.639961,4.902416,4.78714,5.30811,5.402481,5.098516,4.994578,5.04145,5.159916,2.96573,2.942144,3.035381,3.250868,2.955109,2.883669,2.813109,2.996869,3.005973,2.510227,2.456653,2.640765,2.646838,2.427336,2.353464,2.448122,2.414271,2.322014,2.26095,2.358376,2.332698,2.249269,2.222026,2.233057,2.223588,2.191732,2.163194,2.178298,2.127792,1.226037,,1.195649,,,1.104564,1.062797
每股指标,每股经营现金流,1.285007,1.088651,0.457971,0.037987,1.609029,1.398763,0.663122,0.234796,1.865663,1.763981,0.933502,0.337489,0.806639,0.222319,0.074288,-0.070802,0.540017,0.440451,0.428201,-0.120943,0.762366,0.06873,-0.388322,-0.332797,2.107807,1.425238,0.5479,-0.039275,1.790662,1.673867,0.871474,0.13591,1.183997,0.560053,0.389173,-0.095565,0.274283,0.200536,0.051569,-0.242898,0.216341,0.395099,-0.067378,-0.161572,0.685711,0.699798,0.525537,0.100853,0.331094,0.624032,0.215051,-0.061562,0.603852,0.711562,0.127703,-0.066762,1.059745,0.93013,0.455655,0.229008,1.019107,0.776249,0.230946,-0.045964,0.874103,0.719231,0.247254,0.03947,0.213745,0.169998,-0.064096,-0.048616,0.207049,0.279359,0.162192,,1.068742,,,1.140538,0.433391
每股指标,每股现金流量净额,-0.251134,-0.346787,0.011648,-0.18306,0.996929,0.880215,0.396479,-0.042528,-0.126416,-0.117882,-0.057452,0.062745,-1.797603,-1.944676,-1.284586,-2.920387,-0.285585,-0.126661,-0.692011,0.047047,1.458677,-0.043249,-0.974791,-0.396779,-2.279629,-1.272735,-0.573749,-0.729583,4.03643,2.634521,1.350483,-0.085257,-0.124108,0.67306,-0.245855,-0.131357,-0.52934,0.05191,-0.176724,-0.454047,-1.403816,-1.628008,-0.623705,-0.591249,1.703787,-0.434242,-0.042536,-0.256568,-0.063246,1.464209,1.345348,-0.104751,0.282541,0.340573,0.032812,0.947486,0.183301,-0.061181,0.027286,-0.211008,-0.043675,-0.102799,-0.293305,0.092183,0.036894,0.212846,0.040487,0.104202,-0.478385,-0.373012,-0.496062,-0.168123,1.099048,1.918435,0.496099,,-0.503378,,,0.927594,-0.876396
每股指标,每股企业自由现金流量,0.316983,,0.39596,,0.227868,,0.278959,,-0.170383,,-0.17811,,0.090588,,0.540377,,0.019655,,0.475611,,-0.449508,,1.458429,,4.180199,,0.57269,,-4.370252,,-0.589617,,1.992609,,0.638231,,-1.206559,,-0.142215,,1.315178,,-0.066446,,-0.413826,,0.661729,,-0.680791,,-2.49316,,-0.869517,,0.258598,,1.215407,,-0.551662,,-0.285782,,-0.921479,,-0.83244,,-0.06886,,0.347005,,-0.339153,,-2.779829,,0.04291,,0.960867,,,1.573422,2.096442
每股指标,每股股东自由现金流量,0.001516,,0.080493,,-0.02086,,0.075351,,-1.782716,,-0.814817,,-1.763502,,-0.529685,,0.381718,,0.135851,,0.191025,,1.148099,,2.767025,,0.363266,,-7.762379,,-1.452388,,2.90577,,1.185316,,2.274684,,2.526774,,1.024914,,0.234691,,-0.284739,,1.132562,,-0.783291,,-2.391494,,0.292982,,1.112765,,2.223741,,0.148337,,0.789217,,-0.213145,,-0.66994,,0.260305,,0.490338,,-0.329153,,-2.117329,,1.54291,,0.690867,,,2.299422,1.256442
每股指标,每股未分配利润,2.002456,1.992684,1.594026,1.633217,1.463079,1.583919,1.137635,1.117843,0.927254,0.992904,0.525029,0.399987,0.237576,0.873779,0.807918,0.966992,0.81819,1.758975,1.827511,1.729147,1.798722,2.017529,1.277205,1.52864,2.094193,2.144146,1.745998,1.777311,2.058501,2.339616,1.890261,0.995573,1.194105,1.255587,0.912337,0.941681,1.154431,1.487508,1.340114,1.42276,1.543424,1.180158,1.047262,1.107193,1.258665,1.572023,1.537175,1.599482,1.815002,1.427565,1.323406,1.392226,1.663733,1.778581,1.046111,0.966956,1.238983,1.265272,0.940956,0.831809,0.971667,0.935599,0.768106,0.676986,0.820934,0.790989,0.66772,0.627469,0.643768,0.643359,0.596291,1.01119,1.044664,0.778611,1.158148,,1.050391,,,0.797249,0.727497
每股指标,每股资本公积金,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.72323,4.343671,4.343671,4.343671,4.343671,4.343671,4.343671,4.343671,4.343671,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.308091,3.323825,3.323825,3.326328,3.326328,3.909801,3.909801,3.909801,3.909801,3.909801,3.909801,1.314025,1.314049,1.3895,1.492365,1.491808,1.490414,1.317341,1.317341,1.251289,1.251289,1.251289,1.251289,1.251264,1.251264,1.251264,1.251264,1.251264,1.282446,1.282446,1.282446,1.282446,1.282446,1.282446,1.282446,1.282446,1.282446,2.24367,2.24367,2.261482,1.108354,,1.108354,,,1.09223,1.089686
