每股指标,摊薄每股收益_最新股数,-0.769387,-0.097389,-0.054421,-0.170975,-0.514873,-0.708942,-0.733217,0.008292,-0.766013,0.244365,0.050626,0.035769,-0.975199,-0.39229,-0.333788,-0.197683,0.029034,-0.094467,-0.068346,-0.079334,-0.28175,-0.135991,-0.436316,-0.2663,0.176533,0.402001,0.254958,0.120092,0.298351,0.444658,0.279892,0.117403,0.244763,0.312235,0.198759,0.113479,0.209366,0.259113,0.166806,0.053485,0.187883,0.195041,0.106585,0.020817,0.114003,0.177813,0.089263,-0.01293,0.332279,0.20831,0.117479,0.007104,0.277423,0.250811,0.134484,-0.010469,-0.085783,-0.048892,-0.038051,-0.011323,0.010734,-0.023584,-0.014966,-0.00776,-0.353806,-0.090516,-0.038972,-0.017138,0.009617,-0.032317,-0.028852,0.007965,0.025472,0.005517,-0.03118,-0.008793,-0.46474,-0.012488,-0.010689,-0.005769,-0.306449,0.012771,0.012017,0.011078,0.024542,0.119418,0.106227,0.05136,0.119958,0.071291,0.037854,0.017462,0.066442,0.066879,0.062113,0.040447,0.078055,0.019408,0.042898,-0.014926,-0.394101,-0.030102,0.029005,0.012418,0.063012,0.017357,0.052325,0.009659,0.061067
每股指标,摊薄每股净资产_期末股数,1.816181,2.48818,2.531148,2.414594,2.585569,2.299201,2.274927,3.016437,3.008144,4.015094,3.821355,3.806499,3.770729,4.353638,4.41214,4.548245,4.745929,4.443458,4.474387,4.461376,4.555313,4.7279,4.372298,4.590606,4.905922,5.194956,6.025018,5.878392,5.707756,5.915638,5.681528,5.450651,5.283837,5.379707,5.218471,5.097299,4.93606,5.006744,4.875588,4.714574,4.638578,4.648748,4.523063,4.401198,4.371619,4.462285,4.336467,4.191263,4.209635,4.033492,3.904432,3.747604,3.737509,3.69689,3.531605,-0.997132,-0.966554,-0.858811,-0.827152,-0.74909,-0.71602,-0.792583,-0.767403,-0.746358,-0.723694,0.045241,0.195779,0.259546,0.309598,0.246491,0.256611,0.364138,0.340875,0.133616,0.026461,0.092892,0.117653,1.391284,1.443161,1.457531,1.474382,2.503858,2.501655,2.545729,2.513375,2.531338,2.492408,2.226444,2.182574,2.020898,1.923244,1.863688,1.812688,1.813964,1.800045,1.705382,1.587255,1.425464,1.370969,1.219775,1.262209,2.505288,2.593202,2.55003,2.108108,1.935278,1.871267,2.052294,2.006107
每股指标,调整每股净资产_期末股数,0.777589,0.832143,0.830685,0.657567,0.798087,0.017392,0.051135,0.893749,0.838511,1.801019,1.698479,1.584259,1.477851,2.018338,2.013889,2.243889,2.399076,2.170939,2.784482,2.747259,2.84947,3.092705,2.673469,3.211655,3.747483,4.303072,4.951204,4.812771,4.69927,4.935731,4.684139,4.444767,4.269225,4.446763,4.270781,4.128703,3.945186,3.988248,3.833098,3.654095,3.545424,3.556255,3.404605,3.255985,3.203749,3.298621,3.164996,2.964178,2.981537,2.683116,2.4993,2.283682,2.25357,2.415583,2.174326,-1.023682,-0.995141,-0.886999,-0.85726,-0.780779,-0.749547,-0.792583,-0.980961,-0.976905,-0.95764,-0.482874,-0.371389,-0.299803,-0.261441,-0.335417,-0.340902,-0.248484,-0.285326,-0.506256,-0.630961,-0.584141,-0.575842,0.660082,0.695911,0.686611,0.702335,0.761289,0.7105,0.711375,0.62306,1.503101,1.366196,1.458956,1.414603,1.204085,1.103541,1.039091,1.528314,1.528421,1.520468,1.314637,1.193461,1.224235,1.178126,1.156567,1.231577,2.47267,2.560724,2.519314,2.06786,1.89433,1.829929,1.998274,1.951522
每股指标,每股净资产_最新股数,1.816181,2.48818,2.531148,2.414594,2.585569,2.299201,2.274927,3.016437,3.008144,4.015094,3.821355,3.806499,3.770729,4.353638,4.41214,4.548245,4.745929,3.752738,3.778858,3.767871,3.847205,3.992964,3.692639,3.877012,4.143313,4.387418,4.240375,4.13718,4.017087,4.163394,3.998628,3.836138,3.718735,3.786208,3.672731,3.587451,3.473972,3.523719,3.431412,3.318091,3.264605,3.271763,3.183306,3.097539,3.076721,3.140531,3.051982,2.949788,2.962718,2.838749,2.747918,2.637543,2.630438,2.601851,2.485524,-0.341421,-0.330952,-0.29406,-0.28322,-0.256491,-0.245168,-0.271383,-0.262761,-0.255555,-0.247795,0.01549,0.067035,0.088869,0.106007,0.084399,0.087864,0.124682,0.116716,0.04575,0.00906,0.031806,0.040285,0.476381,0.494144,0.499064,0.504834,0.85733,0.856576,0.871667,0.860589,0.866739,0.85341,0.762343,0.747321,0.691963,0.658526,0.638133,0.620671,0.621108,0.616342,0.583929,0.543482,0.488084,0.469425,0.417655,0.432185,0.85782,0.887922,0.87314,0.556886,0.51123,0.494321,0.417032,0.407646
每股指标,每股经营现金流,0.431908,0.500642,0.500378,0.410345,0.803811,0.560744,0.255184,0.106128,0.9934,0.599416,0.396509,0.136147,-0.117312,-0.005755,0.191993,-0.395916,0.744729,0.495528,0.442376,-0.359907,0.17104,-0.029638,-0.274884,-0.114832,0.218215,0.231536,-0.166848,-0.214535,0.822072,0.429941,0.187206,-0.017252,0.727394,0.476045,0.269231,-0.060122,0.967493,0.360794,0.222358,-0.037329,0.700943,0.307113,0.209336,-0.084916,-0.080554,-0.411952,-0.505987,-0.438385,0.12304,-1.284271,-1.039112,-0.850177,0.507381,-0.012545,-0.044758,-0.03005,-0.170367,-0.143527,-0.113504,-0.078787,0.043381,0.117495,0.112881,0.049377,0.870277,0.402916,0.284849,0.133225,1.606064,0.482811,0.117956,0.038741,-0.160082,0.024146,0.019195,-0.087953,0.080924,-0.141219,-0.156049,-0.130591,0.290892,1.124171,0.685934,0.322625,-0.587642,0.214133,-0.077918,0.410223,-0.779786,0.992684,1.452437,0.690548,-0.054976,,0.534084,,0.187307,0.024674,0.596345,0.579839,-0.476775,,-0.259382,-1.170871,,,,,
每股指标,每股现金流量净额,-0.180452,-0.136457,-0.07729,0.205228,-0.106044,-0.183327,-0.21421,-0.039827,-0.014949,0.093578,-0.076784,-0.152764,-0.859231,-0.645889,-0.776744,-0.649801,-0.61058,-1.025683,-0.816329,-0.898544,1.543354,0.879782,1.021256,-0.119675,-0.450082,-0.14261,-0.291853,-0.101743,0.596831,0.344006,0.049554,-0.343414,-0.31408,-0.540414,-0.434751,-0.589915,0.195909,-0.172229,-0.197083,-0.146251,0.235553,0.21429,0.236894,0.114465,-1.329392,-1.361622,-1.002909,-1.251392,0.955242,0.610537,0.410411,-0.64926,0.514143,0.032153,-0.06552,0.017552,-0.208281,-0.210829,-0.203436,-0.206475,0.186398,-0.012784,0.001662,-0.006064,-0.016156,-0.007416,-0.026781,-0.012398,0.008179,0.00953,-0.021599,-0.0106,-0.182733,-0.131128,-0.112552,-0.13794,0.023496,-0.094635,-0.060956,-0.147077,0.074842,0.012342,0.000908,0.010555,-0.311397,-0.202098,0.051231,0.048746,-0.458013,-0.324005,-0.145713,-0.442676,-0.184277,,-0.083312,,0.453758,0.279304,0.660164,0.741056,-0.099744,,-0.395071,-0.43364,,,,,
每股指标,每股企业自由现金流量,1.260843,,0.140447,,0.452179,,0.439797,,0.566528,,0.11355,,0.035479,,0.135054,,0.469228,,0.375214,,-2.11114,,-2.178741,,0.266456,,0.670518,,-0.388363,,-0.452721,,0.695197,,0.584079,,-0.184656,,-0.185472,,-0.585821,,-0.068369,,-0.180092,,-0.856799,,-0.551728,,-0.87438,,2.367987,,1.602321,,-0.041248,,-0.049153,,-0.69183,,-0.005114,,-4.387361,,,,0.578889,,,,-0.004657,,-2.418223,-2.627804,0.304378,0.126278,0.170372,0.117763,-0.571217,2.074616,2.884833,2.123157,3.551397,0.394727,1.369261,0.183756,1.142649,1.734439,1.60078,1.37849,1.108376,,-0.387393,,-5.044837,-0.688092,-0.979966,0.23748,0.05558,,-0.480532,-0.614749,,,,,
每股指标,每股股东自由现金流量,0.831803,,-0.249866,,-0.086815,,0.175715,,0.047916,,-0.15154,,0.536573,,-0.278309,,-0.156826,,0.227599,,0.76797,,0.038378,,1.34767,,0.756345,,0.231658,,-0.033802,,0.3253,,-0.006418,,-0.479905,,-0.252321,,-0.681638,,0.214623,,-0.850808,,-0.902479,,1.409725,,1.169242,,2.799718,,1.708165,,-0.071789,,-0.136175,,-0.703237,,-0.075033,,-4.891998,,,,-0.158529,,,,-0.071866,,-2.504559,-2.665018,0.477531,0.323024,0.380739,0.117133,-0.290774,1.850718,2.692996,2.109989,4.740517,0.174307,1.40304,-0.082941,2.374136,0.932341,0.455556,0.623205,2.717153,,-0.14121,,-3.106122,-0.104696,0.612526,1.004655,1.518617,,-0.425484,-0.557497,,,,,
每股指标,每股未分配利润,-1.630718,-0.95872,-0.915752,-1.032306,-0.86133,-1.055399,-1.079674,-0.338164,-0.346457,0.660493,0.466754,0.451897,0.416127,0.999036,1.057539,1.193643,1.391327,1.499516,1.530445,1.517434,1.611371,1.783958,1.428357,1.646664,1.96198,2.267841,2.51248,2.365853,2.195217,2.417268,2.183157,1.952281,1.785466,1.881336,1.720101,1.598929,1.43769,1.508373,1.377218,1.216204,1.140207,1.150378,1.024692,0.902828,0.873249,0.963914,0.838097,0.692892,0.711265,0.535122,0.406061,0.249233,0.239139,0.201327,0.036042,-2.72071,-2.690133,-2.58239,-2.550731,-2.472668,-2.439599,-2.563627,-2.552011,-2.530966,-2.508302,-1.806525,-1.655988,-1.59222,-1.542168,-1.840807,-1.830687,-1.72316,-1.746424,-2.038198,-2.145375,-2.079074,-2.054312,-0.732358,-0.727107,-0.712737,-0.695886,0.335925,0.333722,0.330979,0.298625,0.755296,0.716366,0.556532,0.406531,0.436024,0.33837,0.278814,0.227814,0.251521,0.237603,0.118127,-0.573943,-0.715477,-0.769972,-0.916131,-0.879268,0.329336,0.41725,0.385748,0.452989,0.327866,0.262159,0.312341,0.264803
每股指标,每股资本公积金,2.422419,2.422419,2.422419,2.422419,2.422419,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,2.33012,1.915204,1.915204,1.915204,1.915204,1.915204,1.915204,1.915204,1.915204,1.915308,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.49837,2.495562,2.495562,0.620258,0.620258,0.620258,0.620258,0.620258,0.620258,0.667724,0.667733,0.667733,0.667733,0.667724,0.667724,0.667724,0.667724,0.666976,0.666976,0.666976,0.666976,0.672244,0.672244,0.672244,0.672244,0.624886,0.624886,0.624886,0.624886,0.624482,0.624482,0.624482,0.624482,0.509761,0.509761,0.509761,0.509761,0.490218,0.490218,0.490218,0.490218,0.490218,0.490218,0.490218,0.987621,0.987142,0.987142,0.987142,0.987142,0.987141,0.987141,0.992413,0.432347,0.432347,0.432347,0.562051,0.562051
每股指标,每股盈余公积金,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.02448,0.028737,0.028737,0.028737,0.028737,0.028737,0.028737,0.028737,0.028737,0.011806,0.014168,0.014168,0.014168,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103319,0.103319,0.103319,0.103319,0.103319,0.103319,0.103319,0.116874,0.116874,0.116874,0.184042,0.184042,0.184042,0.184042,0.420323,0.420323,0.420323,0.420323,0.54652,0.54652,0.54652,0.54652,0.545382,0.545382,0.545382,0.545382,0.590267,0.590267,0.590267,0.590267,0.26628,0.26628,0.160151,0.26628,0.094655,0.094655,0.094655,0.094655,0.072224,0.072224,0.097036,0.173577,0.1538,0.1538,0.148765,0.154336,0.18881,0.18881,0.171867,0.222771,0.175064,0.17676,0.177901,0.179252
每股指标,每股留存收益,-1.606237,-0.934239,-0.891271,-1.007825,-0.83685,-1.030919,-1.055193,-0.313683,-0.321976,0.684974,0.491234,0.476378,0.440608,1.023517,1.082019,1.218124,1.415808,1.528254,1.559182,1.546172,1.640108,1.812696,1.457094,1.675402,1.990718,2.279648,2.526648,2.380021,2.209385,2.417268,2.183157,1.952281,1.785466,1.881336,1.720101,1.598929,1.43769,1.508373,1.377218,1.216204,1.140207,1.150378,1.024692,0.902828,0.873249,0.963914,0.838097,0.692892,0.711265,0.535122,0.406061,0.249233,0.239139,0.201327,0.036042,-2.61739,-2.586813,-2.47907,-2.447411,-2.369349,-2.336279,-2.460307,-2.435137,-2.414091,-2.391428,-1.622482,-1.471945,-1.408177,-1.358125,-1.420484,-1.410364,-1.302837,-1.326101,-1.491678,-1.598854,-1.532554,-1.507792,-0.186976,-0.181724,-0.167355,-0.150504,0.926192,0.92399,0.921247,0.888893,1.021576,0.982647,0.716683,0.672812,0.53068,0.433026,0.373469,0.32247,0.323746,0.309827,0.215164,-0.400366,-0.561677,-0.616172,-0.767366,-0.724932,0.518146,0.60606,0.557616,0.675761,0.50293,0.43892,0.490242,0.444056
每股指标,每股营业收入,3.791282,2.892676,2.08512,1.200205,4.913171,4.173221,3.019845,1.572293,5.896409,4.394572,2.698815,1.28103,3.49307,2.792825,1.760761,0.775705,5.353083,4.162336,2.806664,1.216607,4.998774,3.212918,1.599675,0.763683,6.059037,4.589203,3.620655,1.767439,7.491776,5.498456,3.493935,1.58226,6.307218,4.476401,2.783266,1.301453,5.840327,4.043272,2.653022,1.228268,5.511488,4.156745,2.700184,1.271503,6.028798,4.508658,2.934242,1.336388,7.228906,4.659461,2.921902,1.330646,6.350653,4.558758,2.921427,0.0,9.6e-05,9.6e-05,9.6e-05,0.0,0.331235,0.31413,0.23035,0.096487,1.720005,1.453934,0.866901,0.387316,1.864042,1.301513,0.852271,0.417142,3.537995,1.457278,1.018845,0.572873,2.272847,2.049152,1.408954,0.553523,3.112051,2.21914,1.460817,0.768655,4.28167,3.998676,2.869567,0.932828,3.4951,2.343779,1.854218,0.860892,1.885622,1.614555,0.947758,0.426966,6.831986,3.805387,4.318031,0.582565,2.106567,1.097656,3.693939,1.672292,3.593467,1.380902,2.868475,1.921316,3.976955
每股指标,每股营业总收入,3.791282,2.892676,2.08512,1.200205,4.913171,4.173221,3.019845,1.572293,5.896409,4.394572,2.698815,1.28103,3.49307,2.792825,1.760761,0.775705,5.353083,4.162336,2.806664,1.216607,4.998774,3.212918,1.599675,0.763683,6.059037,4.589203,3.620655,1.767439,7.491776,5.498456,3.493935,1.58226,6.307218,4.476401,2.783266,1.301453,5.840327,4.043272,2.653022,1.228268,5.511488,4.156745,2.700184,1.271503,6.028798,4.508658,2.934242,1.336388,7.228906,4.659461,2.921902,1.330646,6.350653,4.558758,2.921427,0.0,9.6e-05,9.6e-05,9.6e-05,0.0,0.331235,0.31413,0.23035,0.096487,1.720005,1.453934,0.866901,0.387316,1.864042,1.301513,0.852271,0.417142,3.537995,1.457278,1.018845,0.572873,2.205155,2.0554,1.412705,0.557065,3.03353,2.196715,1.429137,0.731462,4.334761,4.053701,2.924683,0.937434,3.576838,2.351974,1.862184,0.868536,2.341923,1.921425,1.241558,0.696689,7.288408,3.941836,4.580499,0.597374,2.138132,1.121076,3.732296,1.690228,3.652199,1.401518,2.917511,1.931892,4.028593
每股指标,每股息税前利润,-0.330554,-0.010132,0.023086,-0.158592,-0.366952,-0.709193,-0.767863,0.070479,-0.649666,0.409143,0.151014,0.097601,-0.987195,-0.341372,-0.308937,-0.187019,0.275504,0.085489,0.04205,-0.047366,-0.140035,-0.035111,-0.52192,-0.333389,0.370111,0.640199,0.488151,0.224749,0.636239,0.831004,0.515875,0.220031,0.515909,0.598817,0.381849,0.215139,0.517664,0.566285,0.365212,0.125809,0.525702,0.471362,0.270908,0.076295,0.371541,0.444637,0.236217,0.008453,0.770803,0.502722,0.280889,0.031927,0.487132,0.509263,0.281506,-0.030598,-0.239283,-0.136329,-0.104627,-0.032464,-0.033745,-0.075164,-0.046327,-0.024844,-1.293991,-0.187658,-0.057655,-0.016467,0.139718,0.058096,0.008011,0.071456,0.604365,0.51581,0.040268,0.072481,-1.00418,0.376849,0.301249,0.089462,-0.144485,0.620315,0.441684,0.193649,1.069976,1.110209,0.913811,0.421986,0.82938,0.485695,0.32296,0.101103,0.409565,0.384899,0.296747,0.197011,0.630862,0.265106,0.310371,0.02997,-1.015107,-0.019408,0.197767,0.063405,0.347888,,0.292778,,0.409258
盈利能力,净资产收益率(ROE),-34.96,-3.84,-2.13,-6.84,-18.72,-26.72,-27.76,0.28,-22.59,6.28,1.33,0.94,-22.83,-8.62,-7.29,-4.25,0.71,-2.43,-1.75,-2.08,-6.89,-3.34,-11.12,-6.64,4.32,9.55,6.15,2.95,7.71,11.28,7.25,3.11,6.81,8.6,5.56,3.21,6.21,7.63,4.98,1.63,5.93,6.14,3.41,0.67,3.78,5.83,2.97,-0.44,11.88,7.62,4.37,0.27,10.43,9.41,4.98,,10.01,,4.52,,,,,,,,-45.04,,9.53,,-28.21,,24.13,,,,-148.74,,-2.14,,,,1.39,,9.43,,13.27,,17.54,,5.92,,11.52,,,,15.46,4.06,9.45,,-62.63,,3.42,,,,,,
盈利能力,摊薄净资产收益率,-42.362923,-3.914085,-2.150062,-7.080913,-19.913363,-30.834302,-32.230363,0.274915,-25.46465,6.086172,1.324828,0.939707,-25.862361,-9.010638,-7.565219,-4.346368,0.611784,-2.51729,-1.808653,-2.105549,-7.323515,-3.405781,-11.815832,-6.868713,4.260689,9.162606,6.01264,2.902766,7.427068,10.680193,6.999722,3.060449,6.581889,8.246665,5.411758,3.163222,6.026717,7.3534,4.861168,1.611943,5.75518,5.961361,3.348247,0.672066,3.705361,5.661892,2.924782,-0.438345,11.215355,7.338122,4.275204,0.269353,10.546654,9.639728,5.410717,,,,,,,,,,,-584.32,-58.14,-19.28,9.07,-27.69,-32.84,6.39,21.82,12.06,-344.13,-27.65,-1153.63,-2.54,-2.16,-1.16,-60.7,1.46,1.38,1.27,3.03,13.78,12.45,6.74,16.05,10.3,5.75,2.74,10.7,10.77,10.078,6.926755,14.36,3.976,9.14,-3.57,-91.19,-3.51,3.27,1.42,11.32,3.4,10.59,2.32,14.98056
盈利能力,净资产收益率_平均,-34.958254,-3.838955,-2.127194,-6.838789,-18.409015,-26.715529,-27.757234,0.275294,-22.588596,6.27443,1.333061,0.943716,-22.900992,-8.622181,-7.289486,-4.253922,0.669533,-2.460096,-1.773829,-2.061945,-7.052124,-3.342846,-11.136261,-6.64065,4.326594,9.566341,6.175226,2.945517,7.713512,11.282701,7.253588,3.108008,6.805867,8.601326,5.562266,3.214056,6.213966,7.634082,4.982267,1.62504,5.925697,6.144509,3.405255,0.674332,3.775306,5.826847,2.968188,-0.437387,11.881639,7.617617,4.368587,0.269716,10.427125,9.477818,5.196201,,,,,,,,,,,-149.000394,-45.043325,-17.588612,9.51555,-35.80192,-31.361204,7.214596,24.312111,7.96307,-61.203641,-14.111399,-175.654029,-2.587543,-2.174938,-1.168066,-46.573622,1.530917,1.441156,1.31662,3.052751,14.79723,13.272398,6.804248,17.537904,10.862421,5.918534,2.774467,11.414762,11.485514,10.710907,7.175261,15.412085,4.053939,9.51592,-3.512865,-59.707525,-3.448623,4.015163,1.736788,11.988686,3.452307,11.602563,2.342692,14.98056
盈利能力,净资产收益率_平均_扣除非经常损益,-52.706645,-12.858708,-10.840841,-6.802017,-18.359994,-27.126038,-27.990304,0.130498,-25.706325,4.050627,0.295055,0.69241,-24.031422,-9.940874,-8.142379,-4.462848,-2.524503,-4.227445,-2.504803,-2.262453,-13.876223,-7.739958,-13.659036,-6.786781,2.842591,8.811108,5.540251,2.583346,5.472892,10.958589,7.006009,3.075562,5.844729,8.06922,5.480303,3.202311,4.127968,6.575344,4.736362,1.480654,4.418751,5.991085,3.206706,0.656636,2.880267,5.749957,2.970239,-0.43636,10.645548,5.869468,2.776292,0.268089,9.562137,8.426926,4.095502,,,,,,,,,,,-171.474504,-45.237944,-17.352715,-123.846583,-45.680964,-41.054201,7.061494,-317.108712,-404.885863,-87.171442,-13.038478,-173.030528,-3.087553,-2.457253,,-47.230395,1.173704,1.447137,1.357278,2.426446,14.547361,12.524412,6.810251,5.192378,11.141721,6.016439,2.776443,11.438768,11.507886,10.728366,,15.412085,4.053939,9.51592,-3.515403,-59.707525,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,-63.870684,-13.110358,-10.957384,-7.04284,-19.860336,-31.3081,-32.500993,0.130319,-28.979338,3.929092,0.293233,0.689468,-27.138968,-10.388742,-8.450374,-4.559834,-2.306758,-4.325728,-2.553977,-2.310298,-14.410229,-7.885677,-14.492554,-7.019864,2.799292,8.439246,5.394383,2.545852,5.269654,10.373389,6.760809,3.028499,5.652383,7.736499,5.332012,3.151663,4.003577,6.333588,4.621241,1.46872,4.291598,5.812509,3.153021,0.65443,2.826905,5.587178,2.926802,-0.437316,10.04858,5.654113,2.716946,0.267728,9.67175,8.570883,4.264578,,,,,,,,,,,-672.45,-58.39,-19.03,-118.08,-35.33,-42.99,6.25,-284.66,-613.2,-490.134204,-25.55,-1136.4,-3.128022,-2.44,,-61.56,1.142089,1.38,1.310158,8.01,13.545203,11.75,6.743155,4.75,10.567763,5.84,2.738454,11.55,,10.094244,,,3.98,9.14,,,,,,,,,,
盈利能力,息税前利润率,-8.718795,-0.350272,1.10721,-13.213748,-7.468743,-16.993922,-25.427258,4.482617,-11.018,9.310201,5.595575,7.619006,-28.261541,-12.22321,-17.545678,-24.109654,5.146644,2.053889,1.498229,-3.893348,-2.801397,-1.092829,-32.626659,-43.655452,6.108423,13.950125,13.482408,12.716087,8.492506,15.113414,14.764872,13.906153,8.179664,13.377218,13.719458,16.530705,8.863629,14.005635,13.765903,10.242812,9.538302,11.339705,10.032957,6.000386,6.162784,9.861849,8.050385,0.632557,10.6628,10.789276,9.613253,2.399375,7.670583,11.171093,9.635937,,-246750.979919,-140584.209817,-107892.481219,,-10.187669,-23.92773,-20.111517,-25.749458,-75.231841,-12.90695,-6.650696,-4.251689,7.495446,4.463792,0.940061,17.130076,17.082134,35.395469,3.952358,12.6523,-45.537847,18.334578,21.32426,16.059577,-4.762949,28.238296,30.905659,26.47431,24.683634,27.387556,31.244791,45.015056,23.187541,20.650554,17.34309,11.64064,17.488424,20.031961,23.901256,28.278254,8.655697,6.725451,6.775939,5.017116,-47.476359,-1.731267,5.298822,3.751298,9.525456,,10.035218,,10.158839
盈利能力,总资产报酬率,-3.073267,-0.088863,0.199692,-1.331227,-2.806209,-5.17915,-5.623671,0.485614,-4.536379,2.720768,1.042812,0.681358,-6.799947,-2.351236,-2.159806,-1.287734,2.002575,0.550984,0.280126,-0.31949,-1.029448,-0.265682,-3.968538,-2.703198,3.319628,5.871197,3.879573,1.847176,5.647379,7.465653,4.75803,2.085017,5.051644,5.974458,3.933768,2.222055,5.291542,5.707612,3.780141,1.308545,5.431761,4.766748,2.749596,0.782002,3.605883,4.23203,2.224778,0.081561,7.455906,4.871388,2.795797,0.328115,5.733926,6.204151,3.547649,-16.97174,-80.492422,-43.729457,-33.143355,-9.984805,-3.492177,-7.350834,-2.997715,-1.648049,-25.275766,-2.093467,-0.652472,-0.187775,1.533921,0.609485,0.08479,0.754096,4.907312,3.866575,0.27281,0.48284,-6.489834,2.313779,1.851557,0.561029,-0.896868,3.767623,2.71009,1.19201,7.687474,8.47058,7.296457,3.613349,7.605396,4.926128,3.181971,1.006733,4.203822,3.948901,3.309765,2.163399,7.137385,3.138882,4.490714,0.525192,-18.677312,-0.350393,4.285424,1.5956,7.86324,,8.474534,,10.170452
盈利能力,总资本回报率,-5.346558,-0.153973,0.347638,-2.376699,-5.042499,-9.830816,-10.534497,0.90349,-7.690133,4.455316,1.671182,1.075702,-10.505077,-3.598102,-3.335637,-1.946883,2.949681,0.794423,0.392871,-0.444463,-1.486508,-0.386002,-5.802986,-4.014357,4.908275,8.628371,5.73683,2.67246,8.168481,10.521341,6.722103,2.963317,7.089533,8.237846,5.352601,3.01655,7.10388,7.580679,4.95464,1.713197,7.300947,6.404504,3.694818,1.041461,5.041977,5.903874,3.082326,0.114486,12.032365,7.556088,4.464668,0.578267,9.387549,9.939646,6.021899,,,,,,,,,,-55.774246,-4.180461,-1.256732,-0.352088,2.602199,1.000249,0.137393,1.183095,8.102775,6.547173,0.460445,0.818345,-10.463222,3.63641,2.896473,0.868711,-1.354356,5.67212,4.041678,1.754135,10.594935,11.812172,9.717343,4.658652,9.277076,5.77132,3.910915,1.213822,5.034217,4.727627,3.98442,2.702992,9.762684,4.664128,6.86081,0.797336,-26.935084,-0.479687,6.188398,2.095297,11.09953,,10.93396,,13.255466
盈利能力,投入资本回报率,-9.949349,0.067273,0.328855,-2.065187,-4.210701,-7.723637,-8.585122,0.727771,-6.299111,4.288298,1.678561,0.937329,-7.997374,-2.539833,-2.442449,-1.572362,3.007435,0.982614,0.605288,-0.262889,-1.034753,0.008647,-4.704268,-3.322481,4.261277,7.545016,4.998496,2.372497,7.054431,9.109148,5.889113,2.576542,6.04068,7.182192,4.705324,2.680207,5.940666,6.358214,4.177888,1.557912,6.24294,5.72312,3.385028,1.092966,5.01173,5.503256,2.995697,0.412759,10.464406,6.610822,3.828067,0.729376,10.634254,9.521783,5.508557,,,,,,,,,,-35.298683,-2.517606,-0.097492,0.079148,5.778663,1.563622,0.690527,0.983608,4.957371,6.614507,0.775881,0.794016,-8.38954,2.828045,2.176279,0.870682,-2.478783,3.97287,2.884908,1.203112,5.870175,7.1686,5.760068,2.396865,7.513488,5.007249,2.932573,1.04254,5.217757,4.337979,3.856997,2.678098,7.644132,3.42474,5.587161,0.881584,-26.628679,-0.859215,4.579462,1.871248,9.764314,2.673344,9.539132,1.84981,12.193989
盈利能力,息前税后总资产报酬率_平均,-5.976762,-0.120184,0.130135,-1.220926,-2.596484,-4.286742,-4.687278,0.38645,-3.796979,2.481843,0.963302,0.587096,-5.697723,-1.92942,-1.774034,-1.139182,1.927305,0.546233,0.33612,-0.253639,-0.697821,8.2e-05,-3.235257,-2.253012,2.942377,5.142574,3.401196,1.616557,4.918277,6.494385,4.138478,1.584708,4.34246,4.440241,3.440252,1.635664,4.333429,3.720679,3.183053,0.757928,4.591015,2.759238,2.493128,0.284994,3.458505,2.314983,2.091703,-0.217444,6.420672,2.838005,2.39481,0.060368,5.626172,4.313049,2.932451,-16.960091,-80.492422,-46.299262,-33.143355,-10.171089,-3.797511,-8.425037,-2.997715,-2.088803,-25.383321,-3.775763,-0.64634,-0.800723,1.531481,-1.264584,-1.163312,0.373063,2.704129,0.028967,0.260141,-0.164951,-6.522967,0.288895,1.847253,-0.105675,-1.301774,1.318809,2.681195,0.570615,6.842031,5.218959,6.516075,2.685425,7.451333,2.694273,3.099485,0.645954,4.131655,2.107422,3.068443,1.124011,6.447501,2.985649,2.360382,-0.819412,-21.389849,-1.390979,2.706613,0.923054,5.392465,1.718668,5.712035,1.066124,7.325471
