每股指标,每股盈余公积金,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016388,0.016264,0.016264,0.016264,0.016264,0.016264,0.016264,0.016264,,0.016264,0.016264,0.016264,0.016264,0.016264,0.022413,0.022413,0.022413,0.035646,0.035646,0.035646,0.035646,0.035646,0.035646,0.035646,0.035646,0.035646,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.051545,0.06995,0.06995,0.06995,0.06995,0.075951,0.075951,0.071112,0.071112,0.063933,0.060624,0.054557,0.066331,,0.046292,,0.038975,0.014036,0.014036,0.008023,0.002465
每股指标,每股留存收益,-1.042004,-1.05961,-1.063375,-1.090386,-1.108475,-1.123866,-1.126287,-1.154201,-1.168647,-1.183731,-1.195035,-1.216735,-1.231767,-1.243044,-1.255047,-1.275933,-1.292105,-1.289035,-1.302394,-1.326181,-1.334567,-1.344457,-1.350735,-1.378229,,-1.390852,-1.415337,-1.436402,-1.460019,-1.46218,-2.050679,-2.087837,-2.133646,-3.349793,-3.716359,-3.726984,-3.841295,-3.847601,-3.917988,-3.918089,-3.973692,-3.955647,-6.294613,-6.156255,-5.890778,-5.760798,-2.93538,-2.725688,-2.447259,-2.317283,-1.572337,-1.348883,-1.051491,-0.918743,-0.127419,0.227772,0.373115,0.462698,0.605549,0.605616,0.6164,0.607224,0.535431,0.502346,0.457826,0.536993,,0.3366,,0.263432,0.079957,0.145218,0.041752,-0.042188
每股指标,每股营业收入,0.497189,1.923526,1.416316,0.980572,0.482535,1.757006,1.240848,0.866149,0.398006,1.560679,1.126909,0.820391,0.356712,1.338478,0.941621,0.592216,0.288705,1.308182,0.898139,0.623246,0.282987,1.214106,0.787241,0.505402,0.25119,1.274779,0.845473,0.620799,0.259905,1.310188,1.255735,0.914448,0.363977,2.16717,0.632158,0.351258,0.16008,0.995671,0.681279,0.482787,0.274583,0.757482,0.796206,0.515149,0.196675,1.703503,1.295805,0.844888,0.346381,2.135452,1.705608,1.28501,0.591737,1.739051,1.72212,1.11108,0.374254,4.272391,2.991368,1.91238,0.743874,3.979275,2.695744,1.788051,0.825817,5.435126,,2.563195,,5.39424,0.926068,3.928437,3.295465,2.595836
每股指标,每股营业总收入,0.497189,1.923526,1.416316,0.980572,0.482535,1.757006,1.240848,0.866149,0.398006,1.560679,1.126909,0.820391,0.356712,1.338478,0.941621,0.592216,0.288705,1.308182,0.898139,0.623246,0.282987,1.214106,0.787241,0.505402,0.25119,1.274779,0.845473,0.620799,0.259905,1.310188,1.255735,0.914448,0.363977,2.16717,0.632158,0.351258,0.16008,0.995671,0.681279,0.482787,0.274583,0.757482,0.796206,0.515149,0.196675,1.703503,1.295805,0.844888,0.346381,2.135452,1.705608,1.28501,0.591737,1.739051,1.72212,1.11108,0.374254,4.272391,2.991368,1.91238,0.743874,3.979275,2.695744,1.788051,0.825817,5.435126,,2.563195,,5.39424,0.933372,3.928437,3.295465,2.595836
每股指标,每股息税前利润,0.021956,0.098995,0.079806,0.043511,0.019397,0.08099,0.070802,0.038553,0.01745,0.076926,0.059914,0.031997,0.014254,0.067368,0.053906,0.028653,0.013185,0.073634,0.054736,0.024477,0.012748,0.068218,0.054443,0.022169,0.004431,0.101455,0.060293,0.033563,0.005446,0.104224,0.102331,0.050474,-0.009967,0.304348,0.160792,0.148314,0.016207,0.17109,0.086722,0.070139,-0.000944,0.27472,-0.261968,-0.219373,-0.039444,-3.117379,-0.398278,-0.2479,-0.059577,-1.089912,-0.449846,-0.289309,-0.075284,-0.966158,-0.392385,-0.102327,-0.021268,0.17308,0.195758,0.140448,0.044799,0.309691,0.208793,0.148361,0.05798,0.450935,,0.178854,,0.424115,0.099558,0.407528,0.198828,0.062052
盈利能力,净资产收益率(ROE),0.86,3.1723,2.99,1.66,0.77,3.05,2.94,1.52,0.78,3.15,2.56,1.4,0.6,3.07,2.44,1.28,0.59,3.07,2.33,0.98,0.55,2.69,2.34,0.74,0.02,4.14,2.71,1.45,0.14,12.62,6.94,2.38,-3.68,46.03,45.13,42.28,2.75,62.56,13.69,27.32,-45.0,,,,,,-127.7047,-69.41,-17.87,-93.97,-35.1307,-21.81,-6.259,-73.78,-20.5138,-7.69,-2.83,-2.54,1.45,1.45,0.28,5.34,3.09,2.07,0.61,13.7,,4.06,,14.88,,22.02,8.86,0.63
盈利能力,摊薄净资产收益率,0.853638,3.12497,2.948579,1.650644,0.765235,3.000335,2.901104,1.506181,0.775968,3.09705,2.51781,1.383019,0.604223,3.004239,2.367961,1.263381,0.609394,3.068867,2.301633,0.976488,0.565294,2.666656,2.319924,0.736254,,4.037678,2.645232,1.414624,0.135841,4.157421,6.641615,2.346074,-3.78244,17.848265,36.905634,35.007598,2.711223,47.804414,24.19989,24.235848,-18.363522,23.85058,,,,,-351.338848,-106.143703,-19.624654,-176.564819,-42.616183,-24.46928,-6.460463,-57.592736,-22.857763,-7.998577,-2.906403,-2.614054,1.455581,1.458566,0.275466,4.987394,2.889014,1.889262,0.509985,12.721144,,3.98,,14.14,4.165745,17.9,7.45,0.58
盈利能力,净资产收益率_平均,0.854927,3.171962,2.989562,1.664176,0.768279,3.052067,2.940027,1.51894,0.779238,3.152154,2.559029,1.398475,0.605226,3.068828,2.41117,1.273565,0.608561,3.093976,2.326398,0.980476,0.566863,2.698791,2.340792,0.739843,,4.166377,2.714172,1.439276,0.135726,6.166058,6.938297,2.376135,-3.678101,30.105577,45.128881,42.280124,2.75014,62.689439,27.457937,27.449354,-16.886064,,,,,,-127.704686,-69.406424,-17.873582,-93.88273,-35.130701,-21.806137,-6.258704,-55.684563,-20.513773,-7.691409,-2.864838,-2.559121,1.458251,1.460755,0.276438,6.626358,3.809242,2.482143,0.666879,13.642905,,4.062965,,14.61199,4.079009,22.038029,8.384795,0.579763
盈利能力,净资产收益率_平均_扣除非经常损益,0.826184,2.845251,2.862942,1.593523,0.731363,2.269521,2.655331,1.29704,0.658881,2.236043,2.128846,1.047027,0.597683,1.512948,1.732409,0.628824,0.499363,1.575107,1.504164,0.243882,-0.013,0.687384,1.801493,0.15145,,0.800968,1.984048,0.761123,0.052257,5.037824,7.331183,2.838499,-3.202558,3.139989,5.487956,0.732337,2.295196,12.32179,-22.664299,-19.210136,-17.521046,,,,,,-128.805653,-70.271168,-18.38104,-90.495093,-35.378511,-22.026388,-6.253521,-54.619998,-20.75928,-7.811358,-2.954047,-4.423678,0.605412,0.9461,0.100072,4.532583,3.590512,2.248868,-2.263736,9.846104,,2.27381,,16.331725,,17.778555,8.407786,
盈利能力,摊薄净资产收益率_扣除非经常损益,0.824938,2.803099,2.823695,1.580566,0.728465,2.231053,2.620177,1.286145,0.656116,2.196954,2.094556,1.035455,0.596692,1.481106,1.701363,0.623796,0.500047,1.562324,1.488152,0.24289,-0.012964,0.679199,1.785433,0.150715,,0.776226,1.933653,0.748087,0.052301,3.396717,7.017701,2.802588,-3.293407,8.67658,4.487958,0.606369,2.262718,9.396095,-19.975045,-16.961198,-19.054062,-824.68505,,,,,-354.36781,-107.466162,-20.181827,-170.193705,-42.916796,-24.71643,-6.455113,-56.491691,-23.131323,-8.123316,-2.996906,-4.518634,0.604303,0.944683,0.09972,3.411494,2.723124,1.711707,-1.731157,8.48833,,2.23,,15.8,,14.44,7.47,0.72
盈利能力,息税前利润率,4.416199,5.146547,5.634774,4.437367,4.019849,4.609576,5.705954,4.45116,4.384463,4.929058,5.316668,3.900228,3.995989,5.033235,5.724829,4.83833,4.567023,5.62874,6.094474,3.927445,4.504846,5.618785,6.915785,4.386538,1.764357,7.958642,7.131271,5.406492,2.095465,7.954917,8.149122,5.519616,-2.738452,14.043589,25.435436,42.223738,10.124589,17.183447,12.729353,14.528075,-0.344044,36.267591,-32.90215,-42.58449,-20.055644,-182.998149,-30.735991,-29.341202,-17.199861,-51.038959,-26.374539,-22.514187,-12.722651,-55.556648,-22.785014,-9.20973,-5.683006,4.051139,6.544113,7.344147,6.022488,7.782612,7.745298,8.297361,7.02102,8.296692,7.412062,6.97781,4.509951,7.862373,10.666501,10.373816,6.033386,2.390461
盈利能力,总资产报酬率,0.466622,2.125619,1.703531,0.935816,0.422289,1.848765,1.651081,0.910778,0.414287,1.897473,1.495247,0.805939,0.360091,1.719391,1.357737,0.729288,0.337602,1.925553,1.434353,0.655098,0.336071,1.794129,1.433769,0.582168,,2.62301,1.545583,0.872602,0.14093,2.880371,2.159886,1.085322,-0.220473,5.397376,3.880909,3.615314,0.405589,4.194569,2.098447,1.696934,-0.022867,6.268717,-4.029773,-3.348803,-0.592143,-40.678829,-4.631352,-2.895145,-0.686911,-12.043444,-4.814462,-3.045324,-0.774814,-9.973613,-2.8891,-0.758018,-0.156306,1.33979,1.546893,1.128678,0.367497,2.711569,1.8753,1.336028,0.525809,3.792946,,1.584007,,4.651095,1.321522,6.476777,3.740143,1.198958
盈利能力,总资本回报率,0.919079,3.942512,3.506654,1.773412,0.866685,3.345317,3.213642,1.608957,0.792235,3.236064,2.751964,1.352072,0.667434,2.881691,2.532837,1.239651,0.628578,3.158343,2.587501,1.061761,0.600483,3.190487,2.874486,1.056572,,5.369907,3.243172,1.642225,0.299691,5.740073,4.19046,2.096897,-0.423812,10.00346,7.192096,6.639441,0.741917,7.856788,3.900388,3.147475,-0.043279,13.263909,-10.29558,-8.461409,-1.458061,-69.872339,-6.799714,-4.198762,-0.988976,-16.769451,-6.481164,-4.124012,-1.045253,-13.960572,-4.083015,-1.073171,-0.222813,2.010428,2.358597,1.717209,0.575057,4.411667,3.047362,2.179524,0.86591,6.667191,,2.76692,,8.550107,2.486189,12.189782,7.649096,2.633224
盈利能力,投入资本回报率,0.776368,2.656424,2.734731,1.404166,0.704132,2.58319,2.705262,1.299449,0.721583,2.738999,2.393038,1.214865,0.588347,2.570724,2.250181,1.087511,0.574442,2.51908,2.089165,0.853535,0.522794,2.435643,2.369247,0.771555,,4.319242,2.79438,1.422956,0.280932,4.687467,3.852814,1.797142,-0.505947,8.921736,7.173596,6.63674,0.737964,7.814756,3.871112,3.121343,-0.043279,13.226832,-10.315017,-8.480485,-1.458061,-70.060917,-6.812926,-4.203695,-0.992766,-17.096849,-6.538274,-4.174708,-1.06868,-14.232657,-4.068557,-1.057971,-0.258565,2.19964,2.25004,1.612991,0.54114,4.442186,2.913407,2.054598,0.793102,6.914768,,2.7579,,8.434153,2.481559,12.034066,6.416489,2.163304
盈利能力,息前税后总资产报酬率_平均,0.417566,1.536345,1.442808,0.785745,0.362792,1.539542,1.497985,0.77624,0.393893,1.643514,1.397631,0.764344,0.326129,1.637248,1.312802,0.689985,0.312691,1.627122,1.218484,0.549204,0.295169,1.425197,1.22359,0.422752,,2.1696,1.380965,0.749355,0.12179,2.451554,2.082666,0.980478,-0.603531,4.917818,3.167682,3.613843,0.157814,4.172129,0.911236,1.682845,-0.448993,6.250619,-8.211482,-3.356353,-1.951266,-40.789375,-7.187709,-2.898772,-1.498755,-11.791402,-6.995218,-3.08279,-1.366616,-9.682921,-4.34289,-0.745391,-0.657514,1.471245,0.388138,0.392356,0.074728,2.730376,0.844007,0.548241,0.146721,3.932479,,1.577256,,4.588109,0.877454,6.401916,3.146874,0.992486
盈利能力,毛利率,12.455199,15.985915,15.312856,13.309445,12.24894,15.111404,16.218882,14.355075,10.925812,16.804439,13.04613,10.25866,10.409426,14.353939,13.553867,13.461927,11.163792,15.52226,13.942825,12.047092,10.500214,14.961248,13.476502,11.947225,8.850608,15.658247,15.501145,13.396086,11.016623,17.553038,17.732547,15.175786,9.751397,17.740939,15.188603,17.134365,8.689519,17.549943,13.821873,11.222862,9.680787,-8.615626,-7.445721,-8.105865,-2.898513,-27.09517,-12.617112,-11.771509,-4.339144,-17.314129,-11.578844,-10.331956,-3.790042,-24.7281,-7.348755,4.205935,10.374115,15.453002,15.593899,16.809174,18.530661,19.034439,19.534208,19.571232,17.939669,18.477448,17.280483,16.264221,13.879799,17.869835,20.350672,21.070738,20.134317,18.174672
盈利能力,销售净利率,3.762494,3.592635,4.649008,3.626605,3.377115,3.686384,5.002979,3.608078,3.965202,3.922672,4.640973,3.401402,3.258128,4.478052,5.09717,4.196281,3.807374,4.41572,4.812138,2.883653,3.529382,3.995302,5.297633,2.480535,0.018657,5.560874,5.479585,3.718109,0.677994,5.330783,4.791116,2.270059,-7.496343,10.293992,20.76095,34.3387,3.939465,10.851577,5.527636,7.779504,-6.755306,3.733688,-67.044817,-76.7655,-66.088602,-202.146557,-47.701271,-48.34054,-37.527973,-65.492604,-38.321138,-33.473873,-22.440181,-72.434141,-34.250393,-21.120893,-23.906039,-1.92139,1.642015,2.55301,1.224629,4.160563,3.485888,3.404835,1.959135,4.77047,3.651989,2.84755,1.250588,4.623542,7.138118,7.531249,2.581081,0.228907
盈利能力,成本费用利润率,4.392246,5.407294,5.876213,4.586769,4.102285,4.770602,5.924479,4.534848,4.313535,4.896327,5.329098,3.819105,3.78152,5.024177,5.695764,4.806134,4.298252,5.569474,6.095567,3.67124,4.108174,5.403327,6.738019,3.813258,1.007776,7.524543,6.756762,4.753339,0.974384,7.108143,5.463408,2.939661,-6.606375,11.963691,19.980668,32.258586,3.479867,10.638677,5.210442,7.123325,-6.31501,2.178379,-41.686429,-46.440538,-39.713331,-105.722605,-32.85763,-33.481357,-27.067295,-43.092086,-27.829211,-25.222276,-18.154654,-44.287807,-25.689071,-17.679168,-18.646791,-2.268975,1.957624,3.071647,1.606253,4.327592,4.038267,4.106175,2.624415,4.719791,3.753568,3.00799,1.688411,5.050237,7.709482,8.306158,3.686933,0.65031
盈利能力,营业利润率,4.248134,5.006559,5.500001,4.320977,3.847352,4.457475,5.509808,4.350494,4.430099,4.578454,5.025755,3.626056,3.649684,4.350227,4.955638,3.941111,3.740942,4.459235,4.633201,2.059156,0.707825,4.973209,6.179806,3.460608,0.72263,6.085059,6.187354,4.432894,0.545849,6.155317,5.33175,3.022666,-7.142824,11.99966,20.326337,33.024594,3.341724,10.890251,4.305991,7.84004,-7.009331,-120.30246,-68.712938,-77.475666,-66.461922,-196.639296,-48.051301,-48.906038,-38.525014,-62.11396,-38.358165,-33.534984,-22.231387,-69.92809,-34.675663,-21.680286,-24.018204,-4.098369,1.210564,2.559514,0.543661,3.609386,3.897385,3.966855,2.750588,3.930961,3.626027,2.904255,1.610588,5.811831,6.869123,7.560197,3.67351,0.720333
盈利能力,总资产净利率_平均,0.374152,1.3797,1.291233,0.720054,0.335062,1.36654,1.339572,0.697605,0.358119,1.472562,1.207813,0.662671,0.284892,1.426337,1.102294,0.58231,0.277282,1.419278,1.072173,0.458414,0.26072,1.220191,1.056467,0.331581,,1.772951,1.138348,0.606836,0.055917,1.830825,1.17305,0.396057,-0.605866,3.852206,3.167682,2.940175,0.157814,2.648926,0.911236,0.908675,-0.448993,0.645928,-8.211482,-6.036766,-1.951266,-44.934588,-7.187486,-4.769617,-1.498594,-15.453749,-6.995058,-4.527728,-1.366214,-13.003803,-4.344983,-1.740273,-0.658345,-0.64179,0.381869,0.388892,0.075276,1.449548,0.842128,0.546406,0.146519,2.182199,,0.647999,,2.735029,0.875026,4.694177,1.590599,0.107319
盈利能力,总资产净利率_平均(含少数股东损益),0.397551,1.483824,1.40551,0.764831,0.354769,1.4785,1.447668,0.73827,0.374671,1.510058,1.305216,0.702862,0.2936,1.529736,1.208877,0.632511,0.281447,1.510587,1.132551,0.480993,0.263299,1.275736,1.098297,0.329209,,1.832754,1.187608,0.600099,0.045598,1.930207,1.269862,0.446362,-0.603531,3.956292,3.167682,2.940175,0.157814,2.648926,0.911236,0.908675,-0.448993,0.645354,-8.211482,-6.036766,-1.951266,-44.935347,-7.187709,-4.769842,-1.498755,-15.454009,-6.995218,-4.527758,-1.366616,-13.003486,-4.34289,-1.738382,-0.657514,-0.635441,0.388138,0.392356,0.074728,1.449597,0.844007,0.548241,0.146721,2.180886,,0.646411,,2.73512,0.877454,4.702052,1.600032,0.11481
成长能力,归母净利润,126999673.55,463513959.05,436355773.35,241506462.69,111020933.33,431841438.56,414375757.65,213016110.28,108813169.07,430650666.05,349112095.86,189782604.57,81350570.58,403139743.63,315696827.06,165036773.47,78118788.94,394477546.92,297385326.9,124495012.73,71882423.38,337212903.02,291579386.16,91776603.91,2247110.78,498426771.55,322760522.17,169649759.12,15706219.59,481502347.86,293129175.9,97147480.13,-144465893.34,720369830.39,435241588.33,400007104.86,20913765.49,358316191.39,124888439.49,124556122.64,-61514446.39,93876039.04,-1224277872.87,-906961243.0,-298102248.53,-7897527527.73,-1417573017.86,-936654376.64,-298093589.11,-3207480789.34,-1498983900.68,-986504582.4,-304450560.81,-2889052775.02,-997298311.75,-397023874.61,-151394376.34,-140117107.01,81669897.69,81782737.32,15508362.99,279787492.92,158456839.98,102543275.65,27304766.05,380249876.11,198609790.32,101702890.46,22123586.09,346661495.89,91630164.95,410557278.02,106761910.41,6457510.84
成长能力,营业总收入,3586502154.46,13875466951.01,10216676207.47,7073411275.32,3480799196.74,12674262655.33,8950933037.34,6248015489.6,2871039287.24,11258048655.79,8129023728.21,5917937677.78,2573163251.08,9655188240.87,6792442479.79,4271984704.29,2082593289.16,9508218107.33,6527915498.7,4529916879.35,2056828517.56,8824448386.89,5721877562.41,3673400031.2,1825719896.32,9265430253.72,6145126953.75,4512136113.73,1889061952.0,9522792198.39,6623118761.49,4823068966.31,1919723141.08,7187048059.8,2096443411.04,1164887136.72,530878192.22,3301973252.74,2259346019.73,1601080467.37,910609298.61,2512060396.46,1826058935.66,1181469853.89,451064534.17,3906898501.9,2971864192.7,1937708222.48,794409332.46,4897552573.78,3911726497.71,2947107559.06,1357119700.99,3988426294.77,2910383819.96,1877725683.0,632489363.33,7220342143.13,5055412418.79,3231923623.69,1257148308.95,6724976239.2,4555807831.65,3021807589.4,1395632144.36,7554826368.38,5430763092.2,3562842312.14,1761483265.26,7497994630.74,1297387624.27,5460528694.27,4160855224.87,3017919803.99
成长能力,净利润,134941947.43,498494908.51,474974100.86,256524700.24,117550598.9,467222084.42,447813374.19,225433311.92,113842520.4,441616403.69,377265815.87,201292901.42,83836960.51,432364410.28,346222369.3,179264501.83,79292123.0,419856346.2,314132355.49,130627116.35,72593348.9,352563394.42,303124126.14,91119981.96,340633.12,515238935.15,336727461.47,167766159.77,12807729.12,507639449.93,317321305.64,109486517.73,-143909046.33,739834202.43,435241588.33,400007104.86,20913765.49,358316191.39,124888439.49,124556122.64,-61514446.39,93792516.96,-1224277872.87,-906961243.0,-298102248.53,-7897660831.52,-1417617008.82,-936698627.1,-298125722.31,-3207534724.91,-1499018138.78,-986511058.44,-304540127.03,-2888982363.52,-996817918.95,-396592450.23,-151203154.29,-138730975.79,83010659.43,82511355.8,15395407.07,279796931.74,158810372.83,102887586.85,27342327.08,380032784.94,198330915.23,101453733.63,22028907.34,346672977.66,91884383.87,411246061.81,107395069.16,6908237.48
成长能力,扣非净利润,122729933.58,415772190.77,417874416.07,231253203.22,105686356.63,321117869.43,374249859.49,181896826.49,92006458.44,305490611.02,290424982.69,142088754.64,80336596.59,198750008.7,226825952.71,81487091.92,64101487.19,200823901.23,192278513.07,30966703.05,-1648511.61,85888389.31,224401904.88,18787170.59,-32580029.36,95820400.0,235936507.86,89714848.37,6047188.67,393399500.0,309727833.2,116051061.24,-125787848.39,75134048.22,52928125.67,6928559.01,17454095.41,70428083.4,-103085270.38,-87169264.06,-63827628.11,-3245965759.69,-1255873053.68,-916485936.72,-299786160.65,-6566795056.23,-1429794198.51,-948324281.08,-306556912.14,-3091742977.34,-1509557656.71,-996468700.58,-304198447.66,-2833820523.33,-1009233896.28,-403215516.81,-156108677.97,-242205345.22,33906331.81,52968972.02,5614125.17,191381190.37,149358103.93,92906135.45,-92686666.21,260258443.85,,56917315.5,,387461268.03,,331205441.64,107054644.58,
成长能力,营业总收入增长率,3.036743,9.477508,14.140907,13.210527,21.238299,12.579569,10.110799,5.577581,11.576258,16.601027,19.677476,38.528999,23.555725,1.545716,4.052242,-5.693971,1.252645,7.748583,14.086948,23.316732,12.658492,-4.759432,-6.887561,-18.588448,-3.353095,-2.702589,-7.21702,-6.446784,-1.597167,32.499353,215.921656,314.037447,261.612733,117.659184,-7.210166,-27.243685,-41.700771,31.444819,23.72799,35.515981,101.880048,-35.701928,-38.555101,-39.027463,-43.220136,-20.227533,-24.026789,-34.250508,-41.463576,22.79411,34.405863,56.95091,114.567987,-44.761256,-42.430338,-41.900678,-49.688564,7.366061,10.966322,6.953322,-9.92266,-10.98437,-16.111092,-15.18548,-20.769491,0.757959,,,35.771548,37.312612,,31.235729,37.871629,
成长能力,归属母公司净利润增长率,14.392547,7.334293,5.304368,13.37474,2.028949,0.276505,18.694185,12.242168,33.758335,6.824165,10.584607,14.994131,4.137009,2.195865,6.157499,32.564967,8.675786,16.981747,1.991204,35.650053,3098.882049,-32.344544,-9.660765,-45.902308,-85.69286,3.51492,10.10863,74.631147,110.871922,-33.159007,-32.651386,-75.713561,-790.769404,101.043058,248.504305,221.146079,133.998136,281.690786,110.200988,113.733345,79.364648,101.188676,13.635639,3.170127,-0.002904,-146.22213,5.431071,5.053215,2.088014,-11.021882,-50.304465,-148.474876,-101.097668,-1961.884402,-1321.133293,-585.461709,-1076.211199,-150.079832,-48.459215,-20.245635,-43.202725,-26.420096,-20.217004,0.826313,23.419259,4.025938,,,-75.855564,-15.563183,,284.554075,1553.298198,
收益质量,经营活动净现金/销售收入,-0.463501,0.07207,0.012541,0.062579,-0.140828,0.136224,0.059856,0.010888,-0.096256,0.063931,-0.03402,-0.08799,-0.033396,0.154288,0.031083,-0.14446,-0.441993,0.062774,0.03073,-0.003348,-0.052561,-0.126697,-0.137828,-0.194117,-0.28613,-0.039875,-0.136084,-0.160154,-0.256292,0.105244,0.061387,-0.155348,-0.384487,0.028307,-0.144577,-0.166511,-0.581225,0.030946,-0.067475,0.016163,-0.056352,-0.78734,-0.77847,-0.720927,-1.581309,-0.233014,-0.112261,-0.06129,-0.221467,-0.116923,-0.286012,-0.230534,-0.35199,-0.401026,-0.539869,-0.458247,-1.186554,-0.2639,-0.304761,-0.318662,-0.390478,-0.060355,-0.194669,-0.235552,-0.34134,0.013811,-0.051824,-0.305057,-0.583512,0.006521,-0.144519,0.067648,0.039179,0.009636
收益质量,经营性现金净流量/营业总收入,-0.463501,0.07207,0.012541,0.062579,-0.140828,0.136224,0.059856,0.010888,-0.096256,0.063931,-0.03402,-0.08799,-0.033396,0.154288,0.031083,-0.14446,-0.441993,0.062774,0.03073,-0.003348,-0.052561,-0.126697,-0.137828,-0.194117,-0.28613,-0.039875,-0.136084,-0.160154,-0.256292,0.105244,0.061387,-0.155348,-0.384487,0.028307,-0.144577,-0.166511,-0.581225,0.030946,-0.067475,0.016163,-0.056352,-0.78734,-0.77847,-0.720927,-1.581309,-0.233014,-0.112261,-0.06129,-0.221467,-0.116923,-0.286012,-0.230534,-0.35199,-0.401026,-0.539869,-0.458247,-1.186554,-0.2639,-0.304761,-0.318662,-0.390478,-0.060355,-0.194669,-0.235552,-0.34134,0.013811,-0.051824,-0.305057,-0.583512,0.006521,-0.143388,0.067648,0.039179,0.009636
收益质量,成本费用率,96.232628,92.826179,93.791748,94.580697,96.128735,93.434321,93.376355,94.062439,96.928274,93.588125,93.600559,94.333486,96.125484,93.916095,92.816981,92.736323,96.41984,94.947704,93.992076,95.839805,99.256955,95.324738,93.668976,96.550116,101.771472,92.186261,92.339041,94.285855,98.790021,91.6565,93.027321,95.360104,105.877141,96.473312,104.232644,106.501483,114.757609,102.865282,107.921401,110.905014,106.972212,176.204142,160.682267,165.091738,166.41415,190.734282,144.989369,144.27069,138.388453,149.667962,136.862866,131.617329,121.998618,161.112372,133.70503,120.335496,123.476444,102.199056,98.13245,97.051669,99.177699,94.893052,94.560193,94.224575,97.042274,94.607111,95.226936,95.654855,98.05088,93.659286,92.59231,92.114236,95.963484,98.502011
收益质量,期间费用率,8.687828,8.812094,9.104605,7.890143,8.377675,8.545725,9.595238,8.417514,7.854087,10.392565,6.646689,4.592147,6.53491,8.270035,6.370848,6.19825,7.583633,10.469964,7.934902,7.886898,9.757169,10.285987,7.145479,8.497342,10.62208,7.844509,7.840187,7.681942,9.806644,9.209539,10.759869,10.53589,15.628538,14.214252,19.421248,23.635849,23.447129,20.415225,21.743274,22.127877,16.653,67.588515,53.236545,56.985873,63.515637,63.639112,32.372257,32.499181,34.049309,32.353833,25.284021,21.285372,18.208575,36.384271,26.356275,24.541431,33.85056,17.652058,13.726349,13.860843,17.70836,13.927491,14.094401,13.795807,14.981944,13.084559,12.50742,11.919077,11.930679,11.529121,12.942983,13.184975,16.097802,16.676683
收益质量,销售成本率,87.5448,84.014084,84.687143,86.690554,87.751059,84.888595,83.781117,85.644924,89.074187,83.19556,86.953869,89.741339,89.590573,85.64606,86.446132,86.538072,88.836207,84.477739,86.057174,87.952907,89.499785,85.038751,86.523497,88.052774,91.149391,84.341752,84.498854,86.603913,88.983376,82.446961,82.267452,84.824213,90.248602,82.25906,84.811396,82.865634,91.31048,82.450056,86.178126,88.777137,90.319212,108.615626,107.445721,108.105865,102.898513,127.09517,112.617112,111.771509,104.339144,117.314129,111.578844,110.331956,103.790042,124.7281,107.348755,95.794064,89.625884,84.546997,84.4061,83.190825,81.469338,80.96556,80.465791,80.428767,82.06033,81.522551,82.719516,83.735778,86.1202,82.130164,79.649327,78.929261,79.865682,81.825327
收益质量,经营活动净现金/归属母公司的净利润,-13.089388,2.157466,0.293632,1.832862,-4.41536,3.998103,1.292956,0.319363,-2.539721,1.671287,-0.792158,-2.74379,-1.056359,3.695216,0.668788,-3.739361,-11.783251,1.513065,0.674555,-0.121845,-1.503971,-3.315511,-2.704713,-7.769626,-232.473839,-0.741256,-2.590948,-4.259594,-30.8255,2.081441,1.387025,-7.712553,,0.282415,-0.696391,-0.48491,-14.753905,0.28518,-1.220685,0.207772,,-21.068717,,,,,,,,,,,,,,,,,-18.86488,-12.593044,-31.653212,-1.450708,-5.596963,-6.941411,-17.446964,0.289355,-1.417078,-10.686719,-46.459318,0.141052,-2.03023,0.899743,1.526969,4.503546
收益质量,所得税/利润总额,10.984265,28.42479,15.647475,16.402963,14.361961,17.297049,9.563936,15.414299,5.162188,14.396629,6.958466,5.58727,10.367973,5.096067,3.583866,5.850324,8.131358,16.496843,16.009003,18.043323,13.445642,22.431979,16.062907,32.625373,98.180875,19.832801,12.173883,17.038456,29.565951,18.177713,5.732398,19.020866,,10.810963,0.314158,0.049986,1.350895,0.840024,1.699144,1.52682,,2.72786,,,,,,,,,,,,,,,,,14.525743,14.359679,23.126535,-1.314461,8.71276,11.997611,23.074395,-6.835276,-2.170458,1.033566,24.458657,2.251025,0.003779,1.567141,27.04913,64.265015
财务风险,流动比率,1.635158,1.6245,1.570646,1.571841,1.603927,1.604472,1.66619,1.695758,1.722494,1.751704,1.818438,1.821306,1.832905,1.844395,1.813259,1.809346,1.820648,1.828522,1.879082,1.952072,1.909688,1.894907,1.893265,1.869051,,1.849216,1.805509,1.827622,1.775433,1.730242,0.935211,0.923693,0.899542,0.907692,0.810425,0.809845,0.782473,0.776996,0.713584,0.710267,0.505662,0.520652,0.357305,0.374827,0.400597,0.404657,0.622759,0.664822,0.740518,0.737774,0.935258,1.005683,1.122581,1.123645,1.165048,1.171292,1.224594,1.274385,1.315492,1.46065,1.50593,1.462715,1.428788,1.351742,1.376382,1.148005,,1.207447,,1.162712,0.982393,1.030722,1.01333,1.06011
