成长能力,营业总收入,325947468.93,286491417.1,113628081.21,16237490.6,303712158.87,269777513.85,103681198.02,16359234.75,305259432.3,268543701.47,94999063.58,11327593.53,102277116.63,96366487.74,26260811.54,5113087.93,149448023.0,140924859.06,72669722.13,9896963.27,51187079.63,30559014.69,19099912.43,2414303.06,240956461.71,210055151.86,61737968.23,8451193.31,192287480.82,51391333.72,193946178.62,42468834.88,187791988.06,48048153.33,173602460.91,41374598.31,118271094.98,93609910.59,98269669.01,105144856.75
成长能力,净利润,71160110.57,96443525.6,8855022.93,-31214409.12,86492366.12,117095677.23,29633641.26,-12308436.09,107019577.93,125604934.41,30718557.64,-13225839.14,-9511000.93,8304574.8,-20877244.42,-17819258.82,26950580.35,48935351.79,17451083.97,-10459357.0,-43729951.27,-35071061.25,-23956379.09,-20134639.04,78088666.66,88297756.5,3015473.27,-13608881.31,54791420.92,-2327395.23,48681359.69,-12446679.0,40599137.87,-8889931.67,29652224.56,-10502495.45,10759921.66,11157360.77,11275147.74,15252794.15
成长能力,扣非净利润,74793144.97,97507331.13,11191537.65,-29668710.69,85694383.09,114368924.67,29094629.72,-12062168.43,105089247.0,123608988.7,30063625.08,-13412706.12,-11198853.74,6599690.97,-21854496.61,-17823028.05,26351783.37,47231415.54,17644912.83,-9663699.35,-46846604.43,-36745623.99,-25219887.28,-20028700.0,72956600.0,,4358248.01,-13015300.0,53160300.0,-2996987.69,43480900.0,-13111900.0,37647800.0,-8839059.25,19186200.0,-14673560.22,-1456800.0,1394182.27,5547343.63,12446892.05
成长能力,营业总收入增长率,7.321178,6.195439,9.593719,-0.744192,-0.506871,0.459445,9.139178,44.41933,198.463079,178.66918,261.7522,121.541144,-31.563419,-31.618531,-63.862788,-48.336799,191.964347,361.156423,280.471493,309.930444,-78.75671,-85.451908,-69.062939,-71.4324,25.31053,,20.133033,,-0.855236,21.009521,3.277131,-11.611931,8.173574,16.129594,46.783506,,20.35361,,-6.538777,
成长能力,归属母公司净利润增长率,-13.676142,-14.507689,-61.777093,-147.219167,-18.061807,-7.532982,-4.382271,7.805372,1235.168729,1396.177906,249.611486,26.038405,-134.511241,-82.87678,-217.13411,-72.152045,162.304953,240.709661,174.271646,48.577724,-158.812125,-141.301767,-768.06281,-55.02071,44.245805,,224.71014,,13.078454,77.253534,20.56626,-39.021925,38.40096,19.799838,215.522702,,-2.678481,,-29.624871,
收益质量,经营活动净现金/销售收入,0.405102,0.591818,0.483248,-0.610099,0.381733,0.496944,0.439382,-0.678982,0.492584,0.611418,0.571002,-0.461838,0.199188,0.356107,-0.174409,-2.515802,0.444327,0.615136,0.596221,-0.313347,-0.51881,-0.591707,-0.964462,-6.503433,0.487749,0.604839,0.361469,-1.586911,0.510584,0.204605,0.42816,-0.005563,0.423314,0.12286,0.305591,0.125273,0.4035,0.258949,0.468271,0.428602
收益质量,经营性现金净流量/营业总收入,0.405102,0.591818,0.483248,-0.610099,0.381733,0.496944,0.439382,-0.678982,0.492584,0.611418,0.571002,-0.461838,0.199188,0.356107,-0.174409,-2.515802,0.444327,0.615136,0.596221,-0.313347,-0.51881,-0.591707,-0.964462,-6.503433,0.487749,0.604839,0.361469,-1.586911,0.510584,0.204605,0.42816,-0.005563,0.423314,0.12286,0.305591,0.125273,0.4035,0.258949,0.468271,0.428602
收益质量,成本费用率,74.329337,60.761993,88.767316,288.014541,66.003169,49.280277,65.443799,170.352968,59.399135,45.988695,62.78845,213.582921,103.596561,88.035619,177.406394,444.140892,78.450447,61.789177,74.496848,191.872889,182.662144,220.646494,232.586215,919.788122,60.214589,48.528073,88.084006,256.811074,63.463203,102.059147,70.652641,129.21548,72.152281,117.157797,81.123627,131.570807,96.256419,92.79801,86.719488,76.660611
收益质量,期间费用率,21.683518,16.89684,24.878584,82.047155,21.594032,14.499951,19.603329,50.431554,19.38765,13.983542,19.527233,66.458533,30.788284,26.55875,58.701451,146.169095,23.380019,17.02776,21.8221,42.328461,83.650975,78.28491,82.773052,303.285421,19.952631,13.981042,28.795099,88.134254,19.534207,36.274232,21.592242,50.349336,27.471356,46.265889,27.305852,49.349231,32.596418,29.696911,28.868099,27.788245
收益质量,销售成本率,52.645819,43.865152,63.888732,205.967386,44.409136,34.780326,45.84047,119.921413,40.011484,32.005153,43.261216,147.124388,72.808276,61.476869,118.704942,297.971796,55.070427,44.761416,52.674748,149.544427,99.011169,142.361584,149.813163,616.5027,40.261957,34.547031,59.288906,168.67682,43.928995,65.784915,49.060399,78.866144,44.680924,70.891908,53.817775,82.221575,63.66,63.101099,57.851389,48.872366
